uid,namedLocation,domainID,siteID,plotID,subplotID,trapID,decimalLatitude,decimalLongitude,elevation,nlcdClass,plotType,geodeticDatum,coordinateUncertainty,elevationUncertainty,date,samplingProtocolVersion,targetTaxaPresent,trapType,trapPlacement,trapSize,remarks,recordedBy,publicationDate,release
76612ddc-58ea-480b-81ac-c6233a71360f,HARV_046.basePlot.ltr,D01,HARV,HARV_046,41,HARV_046_895,42.537915,-72.180759,361.4,mixedForest,tower,WGS84,20.3,0.3,2015-05-21,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",nhall@field-ops.org,20220207T172615Z,PROVISIONAL
882297a5-aa9f-4dd7-aa9b-89e83e589d46,HARV_046.basePlot.ltr,D01,HARV,HARV_046,21,HARV_046_051,42.537915,-72.180759,361.4,mixedForest,tower,WGS84,20.3,0.3,2015-05-21,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",nhall@field-ops.org,20220207T172615Z,PROVISIONAL
c2f5f45d-b273-448c-8380-a6e0b7bfe604,HARV_039.basePlot.ltr,D01,HARV,HARV_039,41,HARV_039_809,42.533247,-72.17769,373.2,mixedForest,tower,WGS84,20.2,0.2,2015-05-21,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",nhall@field-ops.org,20220207T172615Z,PROVISIONAL
227a03ed-1c40-4309-8666-78f137c87863,HARV_046.basePlot.ltr,D01,HARV,HARV_046,41,HARV_046_764,42.537915,-72.180759,361.4,mixedForest,tower,WGS84,20.3,0.3,2015-05-21,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",nhall@field-ops.org,20220207T172615Z,PROVISIONAL
7d1a0cd9-b1a7-470f-93dd-f01980f536a0,HARV_039.basePlot.ltr,D01,HARV,HARV_039,39,HARV_039_557,42.533247,-72.17769,373.2,mixedForest,tower,WGS84,20.2,0.2,2015-05-21,NEON.DOC.001710vB,Y,Ground,Random,1.5,"",nhall@field-ops.org,20220207T172615Z,PROVISIONAL
598a022e-b856-4005-b759-e92b4f1a98bf,HARV_039.basePlot.ltr,D01,HARV,HARV_039,41,HARV_039_872,42.533247,-72.17769,373.2,mixedForest,tower,WGS84,20.2,0.2,2015-05-21,NEON.DOC.001710vB,Y,Elevated,Random,0.5,"",nhall@field-ops.org,20220207T172615Z,PROVISIONAL
92e15111-e626-45dc-940c-86a7827c9e42,HARV_036.basePlot.ltr,D01,HARV,HARV_036,21,HARV_036_182,42.542123,-72.173119,368.2,deciduousForest,tower,WGS84,20.1,0.2,2017-04-17,NEON.DOC.001710vE,Y,Elevated,Random,0.5,This replaces 036_167 because 167 was assembled incorrectly with the legs PVC as the square and the square PVC as the legs.,llukas@battelleecology.org,20220207T172615Z,PROVISIONAL
0999789d-3d7b-4587-a266-c6f630b74d00,HARV_051.basePlot.ltr,D01,HARV,HARV_051,39,HARV_051_571,42.534078,-72.179146,370,mixedForest,tower,WGS84,20.3,0.4,2017-04-18,NEON.DOC.001710vE,Y,Elevated,Random,0.5,65 cm N of clip strip center,llukas@battelleecology.org,20220207T172615Z,PROVISIONAL
80a5fbfa-5580-4a77-89fe-f02fdd614bc8,HARV_046.basePlot.ltr,D01,HARV,HARV_046,41,HARV_046_775,42.537915,-72.180759,361.4,mixedForest,tower,WGS84,20.3,0.3,2018-07-16,NEON.DOC.001710vE,Y,Elevated,Random,0.5,"",scook@battelleecology.org,20220207T172615Z,PROVISIONAL
e8e69703-7bff-4485-8661-0c751ce889de,HARV_035.basePlot.ltr,D01,HARV,HARV_035,21,HARV_035_190,42.539966,-72.178072,365.8,evergreenForest,tower,WGS84,20.2,0.3,2019-04-18,NEON.DOC.001710vF,Y,Ground,Random,1.5,"",0000-0001-6846-5179,20220207T172615Z,PROVISIONAL
77228f20-3360-45dc-94f2-e39c28136f54,HARV_044.basePlot.ltr,D01,HARV,HARV_044,21,HARV_044_057,42.535376,-72.176486,365.8,deciduousForest,tower,WGS84,20.1,0.1,2019-04-18,NEON.DOC.001710vF,Y,Ground,Random,1.5,"",0000-0002-8951-4934,20220207T172615Z,PROVISIONAL
6db83024-c464-4b26-b3e6-c5975fd940c6,SERC_062.basePlot.ltr,D02,SERC,SERC_062,39,SERC_062_615,38.881785,-76.558018,4.2,deciduousForest,tower,WGS84,20.1,0.2,2016-03-23,NEON.DOC.001710vE,Y,Elevated,Random,0.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
6b5a1656-c4c7-476e-acbf-33e6d33a04c0,SERC_055.basePlot.ltr,D02,SERC,SERC_055,23,SERC_055_444,38.894323,-76.56794,10.5,deciduousForest,tower,WGS84,20.1,0.1,2016-03-23,NEON.DOC.001710vE,Y,Ground,Random,1.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
d211e1e3-6bcc-4e16-be6a-a054ec8055cf,SERC_051.basePlot.ltr,D02,SERC,SERC_051,39,SERC_051_621,38.882867,-76.558626,8,deciduousForest,tower,WGS84,20.1,0.1,2016-03-23,NEON.DOC.001710vE,Y,Elevated,Random,0.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
fcb7fe12-45b4-4d19-b8ed-2f4f0512594a,SERC_060.basePlot.ltr,D02,SERC,SERC_060,41,SERC_060_812,38.893087,-76.564177,6.3,deciduousForest,tower,WGS84,20.2,0.2,2016-03-23,NEON.DOC.001710vE,Y,Ground,Random,1.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
b1af214a-341a-4979-a5de-fcaedb5a6f15,SERC_062.basePlot.ltr,D02,SERC,SERC_062,39,SERC_062_527,38.881785,-76.558018,4.2,deciduousForest,tower,WGS84,20.1,0.2,2016-03-23,NEON.DOC.001710vE,Y,Ground,Random,1.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
52b5cf29-1d17-4327-b566-e8839e148d1d,SERC_060.basePlot.ltr,D02,SERC,SERC_060,39,SERC_060_670,38.893087,-76.564177,6.3,deciduousForest,tower,WGS84,20.2,0.2,2016-03-23,NEON.DOC.001710vE,Y,Elevated,Random,0.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
be6456d7-2791-43de-8e66-1952afb479e7,SERC_045.basePlot.ltr,D02,SERC,SERC_045,21,SERC_045_073,38.880982,-76.55872,18.5,deciduousForest,tower,WGS84,20.4,0.3,2016-03-23,NEON.DOC.001710vE,Y,Ground,Random,1.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
c6c3c42f-6c62-419b-b748-23b4ec596e9d,SERC_055.basePlot.ltr,D02,SERC,SERC_055,23,SERC_055_395,38.894323,-76.56794,10.5,deciduousForest,tower,WGS84,20.1,0.1,2016-03-23,NEON.DOC.001710vE,Y,Elevated,Random,0.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
2a6742ba-c532-4922-ae28-3ef0fd4f041c,SERC_048.basePlot.ltr,D02,SERC,SERC_048,39,SERC_048_621,38.893179,-76.566969,13.8,deciduousForest,tower,WGS84,20.3,0.3,2016-03-23,NEON.DOC.001710vE,Y,Elevated,Random,0.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
5a666673-d793-4555-a5de-61103f09dc05,SERC_050.basePlot.ltr,D02,SERC,SERC_050,23,SERC_050_333,38.881351,-76.561429,13.8,deciduousForest,tower,WGS84,20.2,0.2,2016-03-23,NEON.DOC.001710vE,Y,Elevated,Random,0.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
e66e6cd7-327d-47a6-9681-be5654cbb69e,SERC_050.basePlot.ltr,D02,SERC,SERC_050,21,SERC_050_206,38.881351,-76.561429,13.8,deciduousForest,tower,WGS84,20.2,0.2,2016-03-23,NEON.DOC.001710vE,Y,Elevated,Random,0.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
0549f851-5e1f-4c27-ae76-de24ca2b31d0,SERC_055.basePlot.ltr,D02,SERC,SERC_055,41,SERC_055_945,38.894323,-76.56794,10.5,deciduousForest,tower,WGS84,20.1,0.1,2016-03-23,NEON.DOC.001710vE,Y,Ground,Random,1.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
6decf19c-dc6e-4a8a-bc6f-06f808b81e06,SERC_062.basePlot.ltr,D02,SERC,SERC_062,21,SERC_062_022,38.881785,-76.558018,4.2,deciduousForest,tower,WGS84,20.1,0.2,2016-03-23,NEON.DOC.001710vE,Y,Elevated,Random,0.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
68afa86f-7490-499a-a614-b65e5f084e09,SERC_050.basePlot.ltr,D02,SERC,SERC_050,21,SERC_050_193,38.881351,-76.561429,13.8,deciduousForest,tower,WGS84,20.2,0.2,2016-03-23,NEON.DOC.001710vE,Y,Ground,Random,1.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
2c04ef00-a04d-4d9e-bbac-086d300e471b,SERC_048.basePlot.ltr,D02,SERC,SERC_048,21,SERC_048_079,38.893179,-76.566969,13.8,deciduousForest,tower,WGS84,20.3,0.3,2016-03-23,NEON.DOC.001710vE,Y,Elevated,Random,0.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
ddbcebc8-f345-49e3-9bd8-89bef3dc7a13,SERC_051.basePlot.ltr,D02,SERC,SERC_051,21,SERC_051_079,38.882867,-76.558626,8,deciduousForest,tower,WGS84,20.1,0.1,2016-03-23,NEON.DOC.001710vE,Y,Ground,Random,1.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
ba779eec-c6e0-4aff-b806-f198f6d2129f,SERC_058.basePlot.ltr,D02,SERC,SERC_058,41,SERC_058_856,38.894242,-76.566565,17.4,deciduousForest,tower,WGS84,20.3,0.5,2016-03-23,NEON.DOC.001710vE,Y,Ground,Random,1.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
c16e07a9-018c-48f1-9ef2-af83ef1d77fa,SERC_048.basePlot.ltr,D02,SERC,SERC_048,39,SERC_048_512,38.893179,-76.566969,13.8,deciduousForest,tower,WGS84,20.3,0.3,2016-03-23,NEON.DOC.001710vE,Y,Ground,Random,1.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
988fe438-104e-40fe-a346-9de9a43527d9,SERC_058.basePlot.ltr,D02,SERC,SERC_058,23,SERC_058_278,38.894242,-76.566565,17.4,deciduousForest,tower,WGS84,20.3,0.5,2016-03-23,NEON.DOC.001710vE,Y,Ground,Random,1.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
3f240ada-dbfc-4687-a3db-d2dea2984e3f,SERC_051.basePlot.ltr,D02,SERC,SERC_051,39,SERC_051_512,38.882867,-76.558626,8,deciduousForest,tower,WGS84,20.1,0.1,2016-03-23,NEON.DOC.001710vE,Y,Ground,Random,1.5,,mhughes@field-ops.org,20220207T173437Z,PROVISIONAL
128ee4c4-004f-434f-a84f-fa2d2e46a570,SERC_062.basePlot.ltr,D02,SERC,SERC_062,21,SERC_062_183,38.881785,-76.558018,4.2,deciduousForest,tower,WGS84,20.1,0.2,2016-03-23,NEON.DOC.001710vE,Y,Ground,Random,1.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
e801746f-55a6-4baa-ba81-5f7ac1c0842b,SERC_045.basePlot.ltr,D02,SERC,SERC_045,41,SERC_045_809,38.880982,-76.55872,18.5,deciduousForest,tower,WGS84,20.4,0.3,2016-03-23,NEON.DOC.001710vE,Y,Elevated,Random,0.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
61fb694d-0ca2-4934-bbe4-45730aca538d,SERC_048.basePlot.ltr,D02,SERC,SERC_048,21,SERC_048_204,38.893179,-76.566969,13.8,deciduousForest,tower,WGS84,20.3,0.3,2016-03-23,NEON.DOC.001710vE,Y,Ground,Random,1.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
720250b8-4696-421a-ba47-b3019ac9017c,SERC_058.basePlot.ltr,D02,SERC,SERC_058,41,SERC_058_827,38.894242,-76.566565,17.4,deciduousForest,tower,WGS84,20.3,0.5,2016-03-23,NEON.DOC.001710vE,Y,Elevated,Random,0.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
332013f5-7a67-4c95-8a45-ffb453d0bc0a,SERC_055.basePlot.ltr,D02,SERC,SERC_055,41,SERC_055_818,38.894323,-76.56794,10.5,deciduousForest,tower,WGS84,20.1,0.1,2016-03-23,NEON.DOC.001710vE,Y,Elevated,Random,0.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
8a8564b4-fe92-4bc6-9aad-0d85c193efbd,SERC_050.basePlot.ltr,D02,SERC,SERC_050,23,SERC_050_258,38.881351,-76.561429,13.8,deciduousForest,tower,WGS84,20.2,0.2,2016-03-23,NEON.DOC.001710vE,Y,Ground,Random,1.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
d08fff67-d2cb-4a42-a1c0-4484d94f75ac,SERC_051.basePlot.ltr,D02,SERC,SERC_051,21,SERC_051_204,38.882867,-76.558626,8,deciduousForest,tower,WGS84,20.1,0.1,2016-03-23,NEON.DOC.001710vE,Y,Elevated,Random,0.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
22eb3269-3210-4883-9c08-32ea19fc2655,SERC_045.basePlot.ltr,D02,SERC,SERC_045,21,SERC_045_151,38.880982,-76.55872,18.5,deciduousForest,tower,WGS84,20.4,0.3,2016-03-23,NEON.DOC.001710vE,Y,Elevated,Random,0.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
49138978-ed52-411b-9a09-280536f8e432,SERC_058.basePlot.ltr,D02,SERC,SERC_058,23,SERC_058_363,38.894242,-76.566565,17.4,deciduousForest,tower,WGS84,20.3,0.5,2016-03-23,NEON.DOC.001710vE,Y,Elevated,Random,0.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
34ae5040-f59d-4bb8-9473-4432882722f4,SERC_060.basePlot.ltr,D02,SERC,SERC_060,41,SERC_060_900,38.893087,-76.564177,6.3,deciduousForest,tower,WGS84,20.2,0.2,2016-03-23,NEON.DOC.001710vE,Y,Elevated,Random,0.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
dc453d5a-73bc-482d-a447-7e9c174e6446,SERC_045.basePlot.ltr,D02,SERC,SERC_045,41,SERC_045_950,38.880982,-76.55872,18.5,deciduousForest,tower,WGS84,20.4,0.3,2016-03-23,NEON.DOC.001710vE,Y,Ground,Random,1.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
29f52ba4-ea3a-4e58-a2d4-745d18dfc8e6,SERC_060.basePlot.ltr,D02,SERC,SERC_060,39,SERC_060_639,38.893087,-76.564177,6.3,deciduousForest,tower,WGS84,20.2,0.2,2016-03-23,NEON.DOC.001710vE,Y,Ground,Random,1.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
1cd7be77-becc-4c17-8217-be9fc890a032,SERC_049.basePlot.ltr,D02,SERC,SERC_049,39,SERC_049_646,38.886494,-76.561509,4.8,deciduousForest,tower,WGS84,20.2,0.3,2016-03-24,NEON.DOC.001710vE,Y,Ground,Random,1.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
c6fb8c99-5a07-452f-8895-1362221f29be,SERC_052.basePlot.ltr,D02,SERC,SERC_052,41,SERC_052_859,38.891368,-76.561545,5.6,deciduousForest,tower,WGS84,20.1,0.1,2016-03-24,NEON.DOC.001710vE,Y,Ground,Random,1.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
81aaa59b-7989-4732-823f-b0cf18bf2d5a,SERC_054.basePlot.ltr,D02,SERC,SERC_054,39,SERC_054_545,38.889274,-76.556464,19.5,deciduousForest,tower,WGS84,20.2,0.3,2016-03-24,NEON.DOC.001710vE,Y,Ground,Random,1.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
d52d1c7f-040f-456d-9b50-cfa29e395f3e,SERC_059.basePlot.ltr,D02,SERC,SERC_059,21,SERC_059_022,38.889027,-76.549609,19,deciduousForest,tower,WGS84,20.3,0.5,2016-03-24,NEON.DOC.001710vE,Y,Elevated,Random,0.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
3be8dcea-1d16-48fe-a8e9-beea1dc3eca7,SERC_056.basePlot.ltr,D02,SERC,SERC_056,41,SERC_056_918,38.886975,-76.560092,13.1,deciduousForest,tower,WGS84,20.2,0.4,2016-03-24,NEON.DOC.001710vE,Y,Elevated,Random,0.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
e1a045d0-82f3-4251-b69c-aba00de17aed,SERC_056.basePlot.ltr,D02,SERC,SERC_056,23,SERC_056_426,38.886975,-76.560092,13.1,deciduousForest,tower,WGS84,20.2,0.4,2016-03-24,NEON.DOC.001710vE,Y,Ground,Random,1.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
474ac34b-0bd8-400f-97f2-79bbd40214bd,SERC_044.basePlot.ltr,D02,SERC,SERC_044,41,SERC_044_941,38.890803,-76.553986,8.5,deciduousForest,tower,WGS84,20.4,0.4,2016-03-24,NEON.DOC.001710vE,Y,Elevated,Random,0.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
91a6e14f-daa3-49d9-9ba9-8c9ec31b3196,SERC_053.basePlot.ltr,D02,SERC,SERC_053,39,SERC_053_611,38.890381,-76.556093,12,deciduousForest,tower,WGS84,20.4,0.5,2016-03-24,NEON.DOC.001710vE,Y,Elevated,Random,0.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
b2970338-d81f-44e1-ade9-7fc8c198fb4d,SERC_057.basePlot.ltr,D02,SERC,SERC_057,41,SERC_057_909,38.887087,-76.562841,0.9,deciduousForest,tower,WGS84,20.1,0.1,2016-03-24,NEON.DOC.001710vE,Y,Elevated,Random,0.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
32f5f47f-0d1c-493b-abe4-341d25354702,SERC_053.basePlot.ltr,D02,SERC,SERC_053,39,SERC_053_587,38.890381,-76.556093,12,deciduousForest,tower,WGS84,20.4,0.5,2016-03-24,NEON.DOC.001710vE,Y,Ground,Random,1.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
43635297-61ba-4186-a52d-cb49a50b3246,SERC_049.basePlot.ltr,D02,SERC,SERC_049,39,SERC_049_665,38.886494,-76.561509,4.8,deciduousForest,tower,WGS84,20.2,0.3,2016-03-24,NEON.DOC.001710vE,Y,Elevated,Random,0.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
7ce487e2-411a-40b6-872a-00f2ebdcc197,SERC_061.basePlot.ltr,D02,SERC,SERC_061,41,SERC_061_856,38.889755,-76.555089,7,deciduousForest,tower,WGS84,20.2,0.4,2016-03-24,NEON.DOC.001710vE,Y,Elevated,Random,0.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
12148137-f989-46ea-8fa7-d867abf238f6,SERC_052.basePlot.ltr,D02,SERC,SERC_052,39,SERC_052_646,38.891368,-76.561545,5.6,deciduousForest,tower,WGS84,20.1,0.1,2016-03-24,NEON.DOC.001710vE,Y,Ground,Random,1.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
cb13a380-9945-4951-b0a6-ffa595a58bb7,SERC_054.basePlot.ltr,D02,SERC,SERC_054,21,SERC_054_103,38.889274,-76.556464,19.5,deciduousForest,tower,WGS84,20.2,0.3,2016-03-24,NEON.DOC.001710vE,Y,Elevated,Random,0.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
716e2a76-25f0-4058-9df3-dba7eff8a128,SERC_054.basePlot.ltr,D02,SERC,SERC_054,39,SERC_054_668,38.889274,-76.556464,19.5,deciduousForest,tower,WGS84,20.2,0.3,2016-03-24,NEON.DOC.001710vE,Y,Elevated,Random,0.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
f6843c43-6359-4d47-b47c-7e80aacf3bfc,SERC_056.basePlot.ltr,D02,SERC,SERC_056,23,SERC_056_401,38.886975,-76.560092,13.1,deciduousForest,tower,WGS84,20.2,0.4,2016-03-24,NEON.DOC.001710vE,Y,Elevated,Random,0.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
64308a45-3c01-47ba-aa24-bf8d962e5805,SERC_043.basePlot.ltr,D02,SERC,SERC_043,39,SERC_043_664,38.89274,-76.562166,9.4,deciduousForest,tower,WGS84,20.1,0.1,2016-03-24,NEON.DOC.001710vE,Y,Elevated,Random,0.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
8a357c3b-0672-4e81-8c9d-36790f6788ea,SERC_047.basePlot.ltr,D02,SERC,SERC_047,21,SERC_047_073,38.885634,-76.560193,4.3,deciduousForest,tower,WGS84,20.4,0.5,2016-03-24,NEON.DOC.001710vE,Y,Ground,Random,1.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
bcacf93f-1bb7-435e-8a85-f31c945267d1,SERC_047.basePlot.ltr,D02,SERC,SERC_047,23,SERC_047_258,38.885634,-76.560193,4.3,deciduousForest,tower,WGS84,20.4,0.5,2016-03-24,NEON.DOC.001710vE,Y,Ground,Random,1.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
bc172031-4780-430f-a02e-04e0530d3b9f,SERC_061.basePlot.ltr,D02,SERC,SERC_061,23,SERC_061_260,38.889755,-76.555089,7,deciduousForest,tower,WGS84,20.2,0.4,2016-03-24,NEON.DOC.001710vE,Y,Ground,Random,1.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
427b67da-4a52-48fd-a9bd-f96874b79c09,SERC_044.basePlot.ltr,D02,SERC,SERC_044,41,SERC_044_949,38.890803,-76.553986,8.5,deciduousForest,tower,WGS84,20.4,0.4,2016-03-24,NEON.DOC.001710vE,Y,Ground,Random,1.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
0236baf8-38b6-4b7e-864e-2f575e2dd04a,SERC_059.basePlot.ltr,D02,SERC,SERC_059,39,SERC_059_615,38.889027,-76.549609,19,deciduousForest,tower,WGS84,20.3,0.5,2016-03-24,NEON.DOC.001710vE,Y,Elevated,Random,0.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
320f6b89-b7c6-4f37-aaee-e8329aaf7374,SERC_057.basePlot.ltr,D02,SERC,SERC_057,41,SERC_057_900,38.887087,-76.562841,0.9,deciduousForest,tower,WGS84,20.1,0.1,2016-03-24,NEON.DOC.001710vE,Y,Ground,Random,1.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
f5311d58-030a-44c6-b1f8-1e3b51520dba,SERC_044.basePlot.ltr,D02,SERC,SERC_044,23,SERC_044_371,38.890803,-76.553986,8.5,deciduousForest,tower,WGS84,20.4,0.4,2016-03-24,NEON.DOC.001710vE,Y,Elevated,Random,0.5,,dsoteropoulos@neoninc.org,20220207T173437Z,PROVISIONAL
26d13379-d7fd-44fc-af5c-40c55077bb04,SERC_043.basePlot.ltr,D02,SERC,SERC_043,21,SERC_043_147,38.89274,-76.562166,9.4,deciduousForest,tower,WGS84,20.1,0.1,2016-03-24,NEON.DOC.001710vE,Y,Ground,Random,1.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
c8a9d9cb-ebb4-42be-8e78-906dde099a13,SERC_049.basePlot.ltr,D02,SERC,SERC_049,41,SERC_049_869,38.886494,-76.561509,4.8,deciduousForest,tower,WGS84,20.2,0.3,2016-03-24,NEON.DOC.001710vE,Y,Elevated,Random,0.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
8e3ebe55-5b99-4ab0-93ee-e6ae2f53aab7,SERC_047.basePlot.ltr,D02,SERC,SERC_047,21,SERC_047_206,38.885634,-76.560193,4.3,deciduousForest,tower,WGS84,20.4,0.5,2016-03-24,NEON.DOC.001710vE,Y,Elevated,Random,0.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
1119d8a4-76d8-43f0-a934-9f46989a6129,SERC_052.basePlot.ltr,D02,SERC,SERC_052,41,SERC_052_869,38.891368,-76.561545,5.6,deciduousForest,tower,WGS84,20.1,0.1,2016-03-24,NEON.DOC.001710vE,Y,Elevated,Random,0.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
4e57643e-9ad5-4019-8a89-4b2d58c45ef8,SERC_057.basePlot.ltr,D02,SERC,SERC_057,39,SERC_057_670,38.887087,-76.562841,0.9,deciduousForest,tower,WGS84,20.1,0.1,2016-03-24,NEON.DOC.001710vE,Y,Elevated,Random,0.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
dd9e041c-1f29-4360-8c52-d29528423d54,SERC_059.basePlot.ltr,D02,SERC,SERC_059,21,SERC_059_183,38.889027,-76.549609,19,deciduousForest,tower,WGS84,20.3,0.5,2016-03-24,NEON.DOC.001710vE,Y,Ground,Random,1.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
56c94329-ada6-4568-afe3-02c1502f8d35,SERC_059.basePlot.ltr,D02,SERC,SERC_059,39,SERC_059_527,38.889027,-76.549609,19,deciduousForest,tower,WGS84,20.3,0.5,2016-03-24,NEON.DOC.001710vE,Y,Ground,Random,1.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
15b06bf8-0c96-4635-bf48-90745950bdfb,SERC_053.basePlot.ltr,D02,SERC,SERC_053,41,SERC_053_763,38.890381,-76.556093,12,deciduousForest,tower,WGS84,20.4,0.5,2016-03-24,NEON.DOC.001710vE,Y,Elevated,Random,0.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
3f58ef70-ae89-4765-a280-85f6fab59855,SERC_061.basePlot.ltr,D02,SERC,SERC_061,41,SERC_061_827,38.889755,-76.555089,7,deciduousForest,tower,WGS84,20.2,0.4,2016-03-24,NEON.DOC.001710vE,Y,Ground,Random,1.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
5bf37df0-4f7d-422f-9a67-f4e594613080,SERC_052.basePlot.ltr,D02,SERC,SERC_052,39,SERC_052_665,38.891368,-76.561545,5.6,deciduousForest,tower,WGS84,20.1,0.1,2016-03-24,NEON.DOC.001710vE,Y,Elevated,Random,0.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
7f809f64-859b-4f19-a4c8-3d48a649f6d0,SERC_047.basePlot.ltr,D02,SERC,SERC_047,23,SERC_047_333,38.885634,-76.560193,4.3,deciduousForest,tower,WGS84,20.4,0.5,2016-03-24,NEON.DOC.001710vE,Y,Elevated,Random,0.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
80b0369e-6051-46ee-9fdc-66732cc2a6cb,SERC_056.basePlot.ltr,D02,SERC,SERC_056,41,SERC_056_866,38.886975,-76.560092,13.1,deciduousForest,tower,WGS84,20.2,0.4,2016-03-24,NEON.DOC.001710vE,Y,Ground,Random,1.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
9f133793-1a47-43fb-a6f0-88489c947123,SERC_043.basePlot.ltr,D02,SERC,SERC_043,39,SERC_043_507,38.89274,-76.562166,9.4,deciduousForest,tower,WGS84,20.1,0.1,2016-03-24,NEON.DOC.001710vE,Y,Ground,Random,1.5,,dsoteropoulous@neoninc.org,20220207T173437Z,PROVISIONAL
