uid,namedLocation,domainID,siteID,plotID,trapID,setDate,collectDate,eventID,trappingDays,fieldSampleID,samplingProtocolVersion,trapCondition,toxicodendronPossible,remarks,measuredBy,recordedBy,publicationDate,release
1aa42538-68a5-46c5-8f2f-8de20c38f68a,TREE_025.basePlot.ltr,D05,TREE,TREE_025,TREE_025_307,2020-09-28,2020-10-12,LTR.2020.TREE.04,14,NEON.LTR.TREE025307.20201012,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20211222T022817Z,RELEASE-2022
756444c5-bf10-414a-ba22-ad7d76f5bd60,TREE_042.basePlot.ltr,D05,TREE,TREE_042,TREE_042_891,2020-09-28,2020-10-12,LTR.2020.TREE.04,14,NEON.LTR.TREE042891.20201012,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20211222T022817Z,RELEASE-2022
2ad4d4cd-2a37-4e1d-95a6-4720ba9af1a8,TREE_048.basePlot.ltr,D05,TREE,TREE_048,TREE_048_578,2020-09-28,2020-10-12,LTR.2020.TREE.04,14,NEON.LTR.TREE048578.20201012,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20211222T022817Z,RELEASE-2022
31d036cf-69ac-4393-9601-653f6f088010,TREE_025.basePlot.ltr,D05,TREE,TREE_025,TREE_025_043,2020-09-28,2020-10-12,LTR.2020.TREE.04,14,NEON.LTR.TREE025043.20201012,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20211222T022817Z,RELEASE-2022
d28e7724-053d-44f3-831f-50512a16c144,TREE_041.basePlot.ltr,D05,TREE,TREE_041,TREE_041_009,2020-06-09,2021-04-27,LTR.2021.TREE.01,322,NEON.LTR.TREE041009.20210427,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
7a18bf97-853e-4022-b2d6-5f570494e609,TREE_043.basePlot.ltr,D05,TREE,TREE_043,TREE_043_598,2020-06-09,2021-04-27,LTR.2021.TREE.01,322,NEON.LTR.TREE043598.20210427,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
60c1c038-20fc-4df6-a627-0879b88d5f1e,TREE_047.basePlot.ltr,D05,TREE,TREE_047,TREE_047_555,2020-06-09,2021-04-27,LTR.2021.TREE.01,322,"",NEON.DOC.001710vH,TE - Litter not collected - trap empty,N,"",,,20220131T151502Z,PROVISIONAL
40cac561-41fe-4bdf-996f-92d19dd8ec7c,TREE_040.basePlot.ltr,D05,TREE,TREE_040,TREE_040_821,2020-06-09,2021-04-27,LTR.2021.TREE.01,322,NEON.LTR.TREE040821.20210427,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
afcd5459-bb39-4974-bf6e-a521760cd877,TREE_048.basePlot.ltr,D05,TREE,TREE_048,TREE_048_960,2020-06-09,2021-04-27,LTR.2021.TREE.01,322,NEON.LTR.TREE048960.20210427,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
0c7b99ea-3908-4b80-b92f-6a0de0e01938,TREE_044.basePlot.ltr,D05,TREE,TREE_044,TREE_044_921,2020-06-09,2021-04-27,LTR.2021.TREE.01,322,NEON.LTR.TREE044921.20210427,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
d3cf24e1-e42b-4723-9e36-4834c020310f,TREE_040.basePlot.ltr,D05,TREE,TREE_040,TREE_040_357,2020-06-09,2021-04-27,LTR.2021.TREE.01,322,"",NEON.DOC.001710vH,TE - Litter not collected - trap empty,N,"",,,20220131T151502Z,PROVISIONAL
d87eea96-a00e-4e5c-941d-0cbd0384a30a,TREE_043.basePlot.ltr,D05,TREE,TREE_043,TREE_043_759,2020-06-09,2021-04-27,LTR.2021.TREE.01,322,NEON.LTR.TREE043759.20210427,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
4653cf20-d794-455d-834a-6287fee740e1,TREE_047.basePlot.ltr,D05,TREE,TREE_047,TREE_047_763,2020-06-09,2021-04-27,LTR.2021.TREE.01,322,NEON.LTR.TREE047763.20210427,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
4568049d-485c-4332-981e-e7cbef7032a7,TREE_044.basePlot.ltr,D05,TREE,TREE_044,TREE_044_715,2020-06-09,2021-04-27,LTR.2021.TREE.01,322,NEON.LTR.TREE044715.20210427,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
750bacf0-0ef4-4a0d-9285-3fde2a262cca,TREE_041.basePlot.ltr,D05,TREE,TREE_041,TREE_041_894,2020-06-09,2021-04-27,LTR.2021.TREE.01,322,NEON.LTR.TREE041894.20210427,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
e5baee17-3687-456b-b9c3-5b5e1ccec79b,TREE_057.basePlot.ltr,D05,TREE,TREE_057,TREE_057_693,2020-06-09,2021-04-28,LTR.2021.TREE.01,323,"",NEON.DOC.001710vH,TE - Litter not collected - trap empty,N,"",,,20220131T151502Z,PROVISIONAL
85c2690b-673e-4faf-a8f6-4422a8bc190d,TREE_051.basePlot.ltr,D05,TREE,TREE_051,TREE_051_644,2020-06-09,2021-04-28,LTR.2021.TREE.01,323,"",NEON.DOC.001710vH,TE - Litter not collected - trap empty,N,"",,,20220131T151502Z,PROVISIONAL
2fdf7924-d42e-43cd-a306-47fc58c9ad03,TREE_045.basePlot.ltr,D05,TREE,TREE_045,TREE_045_380,2020-06-09,2021-04-28,LTR.2021.TREE.01,323,"",NEON.DOC.001710vH,TE - Litter not collected - trap empty,N,"",,,20220131T151502Z,PROVISIONAL
00b6e8d2-e114-49bd-9aa5-f2369365b571,TREE_025.basePlot.ltr,D05,TREE,TREE_025,TREE_025_382,2020-06-09,2021-04-28,LTR.2021.TREE.01,323,NEON.LTR.TREE025382.20210428,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,Many branches originating from fallen Abies spanning the trap. Main portion of fallen Abies greater than 2 cm,,,20220131T151502Z,PROVISIONAL
df85b52a-e453-42bd-8f72-11448671015e,TREE_049.basePlot.ltr,D05,TREE,TREE_049,TREE_049_087,2020-06-09,2021-04-28,LTR.2021.TREE.01,323,"",NEON.DOC.001710vH,TE - Litter not collected - trap empty,N,"",,,20220131T151502Z,PROVISIONAL
13af9fcb-0f89-4248-b730-1ef433ac26c9,TREE_025.basePlot.ltr,D05,TREE,TREE_025,TREE_025_197,2020-06-09,2021-04-28,LTR.2021.TREE.01,323,NEON.LTR.TREE025197.20210428,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
479fed7f-003b-4af5-8ee9-a0094f465be2,TREE_049.basePlot.ltr,D05,TREE,TREE_049,TREE_049_440,2020-06-09,2021-04-28,LTR.2021.TREE.01,323,NEON.LTR.TREE049440.20210428,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
2b797fa5-9dae-4ba8-a741-8533a1e3f4c2,TREE_051.basePlot.ltr,D05,TREE,TREE_051,TREE_051_960,2020-06-09,2021-04-28,LTR.2021.TREE.01,323,NEON.LTR.TREE051960.20210428,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
e4ed9044-0fd8-4537-90c9-6b10519419fd,TREE_042.basePlot.ltr,D05,TREE,TREE_042,TREE_042_954,2020-06-09,2021-04-28,LTR.2021.TREE.01,323,NEON.LTR.TREE042954.20210428,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
10359194-b3ef-44cd-ba83-4f1ba5f90b11,TREE_039.basePlot.ltr,D05,TREE,TREE_039,TREE_039_308,2020-06-09,2021-04-28,LTR.2021.TREE.01,323,NEON.LTR.TREE039308.20210428,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
1ef28fbf-707e-4be5-9f87-03513fedea86,TREE_050.basePlot.ltr,D05,TREE,TREE_050,TREE_050_554,2020-06-09,2021-04-28,LTR.2021.TREE.01,323,NEON.LTR.TREE050554.20210428,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
91535c9c-0143-4257-87c2-076f30d551ee,TREE_039.basePlot.ltr,D05,TREE,TREE_039,TREE_039_768,2020-06-09,2021-04-28,LTR.2021.TREE.01,323,NEON.LTR.TREE039768.20210428,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
2011f401-9235-4e44-9c40-0b18f82f6143,TREE_052.basePlot.ltr,D05,TREE,TREE_052,TREE_052_440,2020-06-09,2021-04-28,LTR.2021.TREE.01,323,"",NEON.DOC.001710vH,TE - Litter not collected - trap empty,N,"",,,20220131T151502Z,PROVISIONAL
e2586982-af5e-4b3e-b6a7-c9cd25537e93,TREE_052.basePlot.ltr,D05,TREE,TREE_052,TREE_052_087,2020-06-09,2021-04-28,LTR.2021.TREE.01,323,NEON.LTR.TREE052087.20210428,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
8d981928-83d1-4e73-9b13-502e13cd31e4,TREE_056.basePlot.ltr,D05,TREE,TREE_056,TREE_056_006,2020-06-09,2021-04-28,LTR.2021.TREE.01,323,NEON.LTR.TREE056006.20210428,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
750fce8d-28d3-47c9-b6fb-b1c5efefcfdf,TREE_057.basePlot.ltr,D05,TREE,TREE_057,TREE_057_439,2020-06-09,2021-04-28,LTR.2021.TREE.01,323,NEON.LTR.TREE057439.20210428,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
b0a05c3b-777f-497c-9b6c-de15ae0a61d1,TREE_046.basePlot.ltr,D05,TREE,TREE_046,TREE_046_454,2020-06-09,2021-04-28,LTR.2021.TREE.01,323,NEON.LTR.TREE046454.20210428,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
bfe8ffe2-4c4e-43ff-9291-df9cfc071582,TREE_050.basePlot.ltr,D05,TREE,TREE_050,TREE_050_763,2020-06-09,2021-04-28,LTR.2021.TREE.01,323,NEON.LTR.TREE050763.20210428,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
d4080e21-7f74-4baf-a135-0b04327cf8a5,TREE_046.basePlot.ltr,D05,TREE,TREE_046,TREE_046_507,2020-06-09,2021-04-28,LTR.2021.TREE.01,323,"",NEON.DOC.001710vH,TE - Litter not collected - trap empty,N,"",,,20220131T151502Z,PROVISIONAL
d83672df-53c9-468e-9736-aa752257ad44,TREE_042.basePlot.ltr,D05,TREE,TREE_042,TREE_042_379,2020-06-09,2021-04-28,LTR.2021.TREE.01,323,"",NEON.DOC.001710vH,TE - Litter not collected - trap empty,N,"",,,20220131T151502Z,PROVISIONAL
f9ee7ba9-c4c0-4a89-84a4-e4e55ae7c3d8,TREE_045.basePlot.ltr,D05,TREE,TREE_045,TREE_045_618,2020-06-09,2021-04-28,LTR.2021.TREE.01,323,NEON.LTR.TREE045618.20210428,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
45143470-93d6-481e-9973-cb773cb76b8f,TREE_056.basePlot.ltr,D05,TREE,TREE_056,TREE_056_906,2020-06-09,2021-04-28,LTR.2021.TREE.01,323,"",NEON.DOC.001710vH,TE - Litter not collected - trap empty,N,"",,,20220131T151502Z,PROVISIONAL
d417790b-3e5b-4bdd-9105-064f43a879d8,TREE_055.basePlot.ltr,D05,TREE,TREE_055,TREE_055_638,2020-06-09,2021-04-29,LTR.2021.TREE.01,324,"",NEON.DOC.001710vH,TE - Litter not collected - trap empty,N,"",,,20220131T151502Z,PROVISIONAL
597ed069-c6c0-4648-bf2d-3224a49e5af6,TREE_055.basePlot.ltr,D05,TREE,TREE_055,TREE_055_850,2020-06-09,2021-04-29,LTR.2021.TREE.01,324,NEON.LTR.TREE055850.20210429,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
e9a0d8e3-7d6b-4336-be05-ab1d6a4d9875,TREE_053.basePlot.ltr,D05,TREE,TREE_053,TREE_053_898,2020-06-09,2021-04-29,LTR.2021.TREE.01,324,NEON.LTR.TREE053898.20210429,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
0f2d4251-e0fe-44b1-b4e5-d764546340c4,TREE_054.basePlot.ltr,D05,TREE,TREE_054,TREE_054_051,2020-06-09,2021-04-29,LTR.2021.TREE.01,324,"",NEON.DOC.001710vH,TE - Litter not collected - trap empty,N,"",,,20220131T151502Z,PROVISIONAL
62eda281-fffd-43b8-bca9-37f4b2395518,TREE_053.basePlot.ltr,D05,TREE,TREE_053,TREE_053_441,2020-06-09,2021-04-29,LTR.2021.TREE.01,324,NEON.LTR.TREE053441.20210429,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
f72b9bc5-bc34-4fa5-80e8-9e6130282ab8,TREE_054.basePlot.ltr,D05,TREE,TREE_054,TREE_054_918,2020-06-09,2021-04-29,LTR.2021.TREE.01,324,"",NEON.DOC.001710vH,TE - Litter not collected - trap empty,N,"",,,20220131T151502Z,PROVISIONAL
810b3a42-e377-4b93-a0a5-02b7ec6ef248,TREE_048.basePlot.ltr,D05,TREE,TREE_048,TREE_048_644,2020-06-10,2021-04-27,LTR.2021.TREE.01,321,NEON.LTR.TREE048644.20210427,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
0a4baea5-7c0a-46cd-a24e-1b2d6b82d53c,TREE_048.basePlot.ltr,D05,TREE,TREE_048,TREE_048_578,2020-10-12,2021-04-27,LTR.2021.TREE.01,197,NEON.LTR.TREE048578.20210427,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
56a59fc9-20a3-4a99-8ad1-a308a0094c18,TREE_041.basePlot.ltr,D05,TREE,TREE_041,TREE_041_106,2020-10-12,2021-04-27,LTR.2021.TREE.01,197,NEON.LTR.TREE041106.20210427,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
d7f4e409-9bf9-413d-9854-066fad89369e,TREE_041.basePlot.ltr,D05,TREE,TREE_041,TREE_041_797,2020-10-12,2021-04-27,LTR.2021.TREE.01,197,NEON.LTR.TREE041797.20210427,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
b04ae987-4906-4d31-9c6e-4a7e71e5f233,TREE_040.basePlot.ltr,D05,TREE,TREE_040,TREE_040_914,2020-10-12,2021-04-27,LTR.2021.TREE.01,197,"",NEON.DOC.001710vH,HO - Litter not collected - Holes large enough for leaves to pass through,N,"",,,20220131T151502Z,PROVISIONAL
a7e4b0b1-865c-4c53-86cf-a357a6c2a160,TREE_040.basePlot.ltr,D05,TREE,TREE_040,TREE_040_405,2020-10-12,2021-04-27,LTR.2021.TREE.01,197,"",NEON.DOC.001710vH,HO - Litter not collected - Holes large enough for leaves to pass through,N,"",,,20220131T151502Z,PROVISIONAL
a64eb9e5-8b56-4d9b-afa0-dd454a89062f,TREE_048.basePlot.ltr,D05,TREE,TREE_048,TREE_048_810,2020-10-12,2021-04-27,LTR.2021.TREE.01,197,NEON.LTR.TREE048810.20210427,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,Lots of Larix needles presumably from fall 2020 senescence,,,20220131T151502Z,PROVISIONAL
451cc69a-f3bc-43a4-b019-894f816a46ff,TREE_043.basePlot.ltr,D05,TREE,TREE_043,TREE_043_804,2020-10-12,2021-04-27,LTR.2021.TREE.01,197,NEON.LTR.TREE043804.20210427,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
c12e974e-a9ac-4f6f-a05f-929ca56a4cfe,TREE_043.basePlot.ltr,D05,TREE,TREE_043,TREE_043_613,2020-10-12,2021-04-27,LTR.2021.TREE.01,197,NEON.LTR.TREE043613.20210427,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
7d988136-0e6f-4df5-a23e-e3d7eb556910,TREE_051.basePlot.ltr,D05,TREE,TREE_051,TREE_051_810,2020-10-12,2021-04-28,LTR.2021.TREE.01,198,NEON.LTR.TREE051810.20210428,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
fbca190e-185c-4a51-a7ef-168adaa5b6c8,TREE_051.basePlot.ltr,D05,TREE,TREE_051,TREE_051_578,2020-10-12,2021-04-28,LTR.2021.TREE.01,198,"",NEON.DOC.001710vH,HO - Litter not collected - Holes large enough for leaves to pass through,N,"",,,20220131T151502Z,PROVISIONAL
51ceda5c-6993-492b-81c4-dee75622ba3f,TREE_042.basePlot.ltr,D05,TREE,TREE_042,TREE_042_362,2020-10-12,2021-04-28,LTR.2021.TREE.01,198,NEON.LTR.TREE042362.20210428,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
d3bd0199-b7ad-4ade-b9c8-fb545cb981ff,TREE_052.basePlot.ltr,D05,TREE,TREE_052,TREE_052_313,2020-10-12,2021-04-28,LTR.2021.TREE.01,198,NEON.LTR.TREE052313.20210428,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
0e490d4f-8399-495d-9a83-786142905edf,TREE_039.basePlot.ltr,D05,TREE,TREE_039,TREE_039_379,2020-10-12,2021-04-28,LTR.2021.TREE.01,198,NEON.LTR.TREE039379.20210428,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
df31a15e-7113-4c00-bad4-9b50771bc727,TREE_045.basePlot.ltr,D05,TREE,TREE_045,TREE_045_693,2020-10-12,2021-04-28,LTR.2021.TREE.01,198,NEON.LTR.TREE045693.20210428,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
972c0d6e-3761-4234-acb5-05930fa377ba,TREE_046.basePlot.ltr,D05,TREE,TREE_046,TREE_046_268,2020-10-12,2021-04-28,LTR.2021.TREE.01,198,NEON.LTR.TREE046268.20210428,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
e98b48e9-1779-4876-9994-9cc7fe6b8ec2,TREE_039.basePlot.ltr,D05,TREE,TREE_039,TREE_039_891,2020-10-12,2021-04-28,LTR.2021.TREE.01,198,NEON.LTR.TREE039891.20210428,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
72d018c5-dd4d-4ec2-b0dc-7710525a78e0,TREE_042.basePlot.ltr,D05,TREE,TREE_042,TREE_042_891,2020-10-12,2021-04-28,LTR.2021.TREE.01,198,"",NEON.DOC.001710vH,TT - Litter not collected - trap tilted,N,"",,,20220131T151502Z,PROVISIONAL
734dee6c-260f-4915-ba7e-454744f21be2,TREE_049.basePlot.ltr,D05,TREE,TREE_049,TREE_049_066,2020-10-12,2021-04-28,LTR.2021.TREE.01,198,NEON.LTR.TREE049066.20210428,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
39785e44-b6a3-40a7-bf40-757f334c471d,TREE_046.basePlot.ltr,D05,TREE,TREE_046,TREE_046_663,2020-10-12,2021-04-28,LTR.2021.TREE.01,198,NEON.LTR.TREE046663.20210428,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,trap broken but collectable. Collected on April 28 repaired on May 4,,,20220131T151502Z,PROVISIONAL
226ab07e-7ba9-4ab8-bf2d-274a44be9fe8,TREE_049.basePlot.ltr,D05,TREE,TREE_049,TREE_049_313,2020-10-12,2021-04-28,LTR.2021.TREE.01,198,NEON.LTR.TREE049313.20210428,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
3a8c65f0-2045-44b1-bd63-ec16f318d016,TREE_052.basePlot.ltr,D05,TREE,TREE_052,TREE_052_066,2020-10-12,2021-04-28,LTR.2021.TREE.01,198,NEON.LTR.TREE052066.20210428,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
ebda0b99-837c-40f8-b69a-719f723ab822,TREE_045.basePlot.ltr,D05,TREE,TREE_045,TREE_045_349,2020-10-12,2021-04-28,LTR.2021.TREE.01,198,NEON.LTR.TREE045349.20210428,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
e85eb362-4ee4-47a9-a01a-0f7e0919bb7b,TREE_056.basePlot.ltr,D05,TREE,TREE_056,TREE_056_168,2020-10-26,2021-04-28,LTR.2021.TREE.01,184,NEON.LTR.TREE056168.20210428,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
1953bd5d-9b9c-4ee8-abe3-60801722a6f4,TREE_056.basePlot.ltr,D05,TREE,TREE_056,TREE_056_792,2020-10-26,2021-04-28,LTR.2021.TREE.01,184,NEON.LTR.TREE056792.20210428,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
bf6168d5-55a2-4a27-ab59-1ebae876ccb2,TREE_053.basePlot.ltr,D05,TREE,TREE_053,TREE_053_790,2020-10-26,2021-04-29,LTR.2021.TREE.01,185,NEON.LTR.TREE053790.20210429,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
99c516ed-ba2b-4cc0-9861-5886a98f37bc,TREE_054.basePlot.ltr,D05,TREE,TREE_054,TREE_054_034,2020-10-26,2021-04-29,LTR.2021.TREE.01,185,NEON.LTR.TREE054034.20210429,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
8fc5c907-c20c-4ba4-86f8-e407018d5318,TREE_055.basePlot.ltr,D05,TREE,TREE_055,TREE_055_864,2020-10-26,2021-04-29,LTR.2021.TREE.01,185,NEON.LTR.TREE055864.20210429,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
939e009d-e5b1-433d-976c-54f5b96610a7,TREE_054.basePlot.ltr,D05,TREE,TREE_054,TREE_054_762,2020-10-26,2021-04-29,LTR.2021.TREE.01,185,NEON.LTR.TREE054762.20210429,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
07ea58ce-b8bc-42dc-bc36-23709fa9b311,TREE_053.basePlot.ltr,D05,TREE,TREE_053,TREE_053_419,2020-10-26,2021-04-29,LTR.2021.TREE.01,185,NEON.LTR.TREE053419.20210429,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
1038efb1-70d5-488f-8b95-bce751565269,TREE_055.basePlot.ltr,D05,TREE,TREE_055,TREE_055_595,2020-10-26,2021-04-29,LTR.2021.TREE.01,185,NEON.LTR.TREE055595.20210429,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,"",,,20220131T151502Z,PROVISIONAL
e08995e3-57b1-4e03-a349-cf09e3a6573f,TREE_041.basePlot.ltr,D05,TREE,TREE_041,TREE_041_106,2021-04-27,2021-08-09,LTR.2021.TREE.02,,"",NEON.DOC.001710vH,"RE - Litter not collected - trap broken, requires replacement",N,,,,20220207T173520Z,PROVISIONAL
0d117402-3557-4d51-8f00-542a028304d7,TREE_040.basePlot.ltr,D05,TREE,TREE_040,TREE_040_405,2021-04-27,2021-08-09,LTR.2021.TREE.02,104,NEON.LTR.TREE040405.20210809,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,,,,20220207T173520Z,PROVISIONAL
971d7f87-676d-40b2-a73b-b80c4df6b536,TREE_040.basePlot.ltr,D05,TREE,TREE_040,TREE_040_914,2021-04-27,2021-08-09,LTR.2021.TREE.02,104,NEON.LTR.TREE040914.20210809,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,,,,20220207T173520Z,PROVISIONAL
1f835fbb-2f89-4ca7-a2eb-3289f2a87953,TREE_041.basePlot.ltr,D05,TREE,TREE_041,TREE_041_797,2021-04-27,2021-08-09,LTR.2021.TREE.02,104,NEON.LTR.TREE041797.20210809,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,,,,20220207T173520Z,PROVISIONAL
bd8771bc-2740-4aeb-b998-16bcb0239f22,TREE_043.basePlot.ltr,D05,TREE,TREE_043,TREE_043_613,2021-04-27,2021-08-10,LTR.2021.TREE.02,105,NEON.LTR.TREE043613.20210810,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,,,,20220207T173520Z,PROVISIONAL
89773476-0267-4cc6-a04a-06146fb5f16d,TREE_048.basePlot.ltr,D05,TREE,TREE_048,TREE_048_578,2021-04-27,2021-08-10,LTR.2021.TREE.02,,"",NEON.DOC.001710vH,"RE - Litter not collected - trap broken, requires replacement",N,,,,20220207T173520Z,PROVISIONAL
630428cd-528b-40cc-bb58-2540bb31cddf,TREE_043.basePlot.ltr,D05,TREE,TREE_043,TREE_043_804,2021-04-27,2021-08-10,LTR.2021.TREE.02,105,NEON.LTR.TREE043804.20210810,NEON.DOC.001710vH,"OK - Litter collected - Trap in good shape, no issues",N,,,,20220207T173520Z,PROVISIONAL
a4b14bc7-0ee6-4cc7-babe-9090061948cf,TREE_048.basePlot.ltr,D05,TREE,TREE_048,TREE_048_810,2021-04-27,2021-08-10,LTR.2021.TREE.02,,"",NEON.DOC.001710vH,TT - Litter not collected - trap tilted,N,,,,20220207T173520Z,PROVISIONAL
42ec3595-ead5-499a-919a-e2258e2f556a,TREE_039.basePlot.ltr,D05,TREE,TREE_039,TREE_039_891,2021-04-28,2021-08-10,LTR.2021.TREE.02,,"",NEON.DOC.001710vH,TT - Litter not collected - trap tilted,N,,,,20220207T173520Z,PROVISIONAL
6b63f913-ea57-435c-9520-7c99d2ee8033,TREE_045.basePlot.ltr,D05,TREE,TREE_045,TREE_045_693,2021-04-28,2021-08-10,LTR.2021.TREE.02,,"",NEON.DOC.001710vH,"RE - Litter not collected - trap broken, requires replacement",N,,,,20220207T173520Z,PROVISIONAL
