uid,domainID,siteID,plotID,namedLocation,collectDate,samplingProtocolVersion,horizon,ovenStartDate,ovenEndDate,sampleID,sampleCode,cnSampleID,cnSampleCode,bgcArchiveID,bgcArchiveCode,bgcArchiveMass,toxicodendronPossible,sampleCondition,bgcRemarks,processedBy,bgcDataQF,publicationDate,release
53fa71ba-32d4-45e8-a737-2ad11497744c,D01,HARV,HARV_016,HARV_016.basePlot.bgc,2014-07-15T14:15Z,NEON.DOC.014048vC,O,,,HARV_016-O-23-38-20140715,,HARV_016-O-23-38-20140715-CN,,HARV_016-O-23-38-20140715-BA,,,,OK,,,,20201217T043843Z,RELEASE-2021
afc960d9-3ec3-4d3b-ab3e-1b623b8b2c14,D01,HARV,HARV_001,HARV_001.basePlot.bgc,2014-07-15T15:00Z,NEON.DOC.014048vC,M,,,HARV_001-M-30-37-20140715,,HARV_001-M-30-37-20140715-CN,,HARV_001-M-30-37-20140715-BA,,,,OK,,,,20201217T043843Z,RELEASE-2021
08c81c90-e334-43db-b2cd-7f0c5092f993,D01,HARV,HARV_001,HARV_001.basePlot.bgc,2014-07-15T15:00Z,NEON.DOC.014048vC,O,,,HARV_001-O-30-37-20140715,,HARV_001-O-30-37-20140715-CN,,HARV_001-O-30-37-20140715-BA,,,,OK,,,,20201217T043843Z,RELEASE-2021
8eab7cf4-d0c1-4462-9aaf-b9238d3912ce,D01,HARV,HARV_004,HARV_004.basePlot.bgc,2014-07-15T15:57Z,NEON.DOC.014048vC,O,,,HARV_004-O-9-4-20140715,,HARV_004-O-9-4-20140715-CN,,HARV_004-O-9-4-20140715-BA,,,,OK,,,,20201217T043843Z,RELEASE-2021
bca11e97-797e-4e6a-9af3-459c005d4576,D01,HARV,HARV_004,HARV_004.basePlot.bgc,2014-07-15T15:57Z,NEON.DOC.014048vC,M,,,HARV_004-M-9-4-20140715,,HARV_004-M-9-4-20140715-CN,,HARV_004-M-9-4-20140715-BA,,,,OK,,,,20201217T043843Z,RELEASE-2021
f494a3c8-3c71-4423-bb32-3c5f68d6ae6d,D01,HARV,HARV_004,HARV_004.basePlot.bgc,2014-07-15T16:27Z,NEON.DOC.014048vC,M,,,HARV_004-M-25-6-20140715,,HARV_004-M-25-6-20140715-CN,,HARV_004-M-25-6-20140715-BA,,,,OK,,,,20201217T043843Z,RELEASE-2021
fdc53bb7-87e8-4fae-9f9a-6baedcff143b,D01,HARV,HARV_004,HARV_004.basePlot.bgc,2014-07-15T16:27Z,NEON.DOC.014048vC,O,,,HARV_004-O-25-6-20140715,,HARV_004-O-25-6-20140715-CN,,HARV_004-O-25-6-20140715-BA,,,,OK,,,,20201217T043843Z,RELEASE-2021
e61796b5-fb83-43bc-88c2-a1fb6f5f7e2f,D01,HARV,HARV_010,HARV_010.basePlot.bgc,2014-07-15T16:40Z,NEON.DOC.014048vC,M,,,HARV_010-M-2-0-20140715,,HARV_010-M-2-0-20140715-CN,,HARV_010-M-2-0-20140715-BA,,,,OK,,,,20201217T043843Z,RELEASE-2021
83c4edad-5017-4777-9f02-d0465e634be1,D01,HARV,HARV_010,HARV_010.basePlot.bgc,2014-07-15T16:40Z,NEON.DOC.014048vC,O,,,HARV_010-O-2-0-20140715,,HARV_010-O-2-0-20140715-CN,,HARV_010-O-2-0-20140715-BA,,,,OK,,,,20201217T043843Z,RELEASE-2021
009e375a-32c3-4dfa-97e0-0e35472384f9,D01,HARV,HARV_004,HARV_004.basePlot.bgc,2014-07-15T16:55Z,NEON.DOC.014048vC,M,,,HARV_004-M-10-34-20140715,,HARV_004-M-10-34-20140715-CN,,HARV_004-M-10-34-20140715-BA,,,,OK,,,,20201217T043843Z,RELEASE-2021
40554292-0151-41e7-b9a9-a22c07a55422,D01,HARV,HARV_004,HARV_004.basePlot.bgc,2014-07-15T16:55Z,NEON.DOC.014048vC,O,,,HARV_004-O-10-34-20140715,,HARV_004-O-10-34-20140715-CN,,HARV_004-O-10-34-20140715-BA,,,,OK,,,,20201217T043843Z,RELEASE-2021
86212902-4445-4606-974d-7ab7a66a5227,D01,HARV,HARV_010,HARV_010.basePlot.bgc,2014-07-15T17:25Z,NEON.DOC.014048vC,M,,,HARV_010-M-8-11-20140715,,HARV_010-M-8-11-20140715-CN,,HARV_010-M-8-11-20140715-BA,,,,OK,,,,20201217T043843Z,RELEASE-2021
a2a12a81-6300-4935-ac8c-80f696898257,D01,HARV,HARV_010,HARV_010.basePlot.bgc,2014-07-15T17:25Z,NEON.DOC.014048vC,O,,,HARV_010-O-8-11-20140715,,HARV_010-O-8-11-20140715-CN,,HARV_010-O-8-11-20140715-BA,,,,OK,,,,20201217T043843Z,RELEASE-2021
79119178-eaf7-4739-aabc-799ff17bb415,D01,HARV,HARV_010,HARV_010.basePlot.bgc,2014-07-15T18:00Z,NEON.DOC.014048vC,O,,,HARV_010-O-39-30-20140715,,HARV_010-O-39-30-20140715-CN,,HARV_010-O-39-30-20140715-BA,,,,OK,,,,20201217T043843Z,RELEASE-2021
8912b1dc-96f8-4f28-a0e8-cf6ddd241c96,D01,HARV,HARV_010,HARV_010.basePlot.bgc,2014-07-15T18:00Z,NEON.DOC.014048vC,M,,,HARV_010-M-39-30-20140715,,HARV_010-M-39-30-20140715-CN,,HARV_010-M-39-30-20140715-BA,,,,OK,,,,20201217T043843Z,RELEASE-2021
90aeb00a-09d4-43b9-bc5a-903d51c3de4d,D01,HARV,HARV_035,HARV_035.basePlot.bgc,2014-07-16T12:28Z,NEON.DOC.014048vC,O,,,HARV_035-O-2-27-20140716,,HARV_035-O-2-27-20140716-CN,,HARV_035-O-2-27-20140716-BA,,,,OK,,,,20201217T043843Z,RELEASE-2021
89ddeb8b-a620-4d22-9cc7-35b48ba8fa74,D01,HARV,HARV_035,HARV_035.basePlot.bgc,2014-07-16T12:28Z,NEON.DOC.014048vC,M,,,HARV_035-M-2-27-20140716,,HARV_035-M-2-27-20140716-CN,,HARV_035-M-2-27-20140716-BA,,,,OK,,,,20201217T043843Z,RELEASE-2021
5256db95-9389-472c-a812-c03fa49651b4,D01,HARV,HARV_002,HARV_002.basePlot.bgc,2014-07-16T13:00Z,NEON.DOC.014048vC,M,,,HARV_002-M-24-40-20140716,,HARV_002-M-24-40-20140716-CN,,HARV_002-M-24-40-20140716-BA,,,,OK,,,,20201217T043843Z,RELEASE-2021
447c637e-2cb3-46e1-99b2-1449e51c9d33,D01,HARV,HARV_002,HARV_002.basePlot.bgc,2014-07-16T13:00Z,NEON.DOC.014048vC,O,,,HARV_002-O-24-40-20140716,,HARV_002-O-24-40-20140716-CN,,HARV_002-O-24-40-20140716-BA,,,,OK,,,,20201217T043843Z,RELEASE-2021
2847e7da-d273-4ce9-aee8-47bda233be47,D01,HARV,HARV_035,HARV_035.basePlot.bgc,2014-07-16T13:15Z,NEON.DOC.014048vC,O,,,HARV_035-O-33-17-20140716,,HARV_035-O-33-17-20140716-CN,,HARV_035-O-33-17-20140716-BA,,,,OK,,,,20201217T043843Z,RELEASE-2021
08460931-c378-42b4-9d17-70b19b45c99f,D01,HARV,HARV_035,HARV_035.basePlot.bgc,2014-07-16T13:15Z,NEON.DOC.014048vC,M,,,HARV_035-M-33-17-20140716,,HARV_035-M-33-17-20140716-CN,,HARV_035-M-33-17-20140716-BA,,,,OK,,,,20201217T043843Z,RELEASE-2021
fec6604b-4edb-44d4-ab63-62d7959af7a9,D01,HARV,HARV_002,HARV_002.basePlot.bgc,2014-07-16T15:15Z,NEON.DOC.014048vC,O,,,HARV_002-O-33-2-20140716,,HARV_002-O-33-2-20140716-CN,,HARV_002-O-33-2-20140716-BA,,,,OK,,,,20201217T043843Z,RELEASE-2021
6e9bd18a-3922-4437-b86b-2b461ff344e3,D01,HARV,HARV_002,HARV_002.basePlot.bgc,2014-07-16T15:15Z,NEON.DOC.014048vC,M,,,HARV_002-M-33-2-20140716,,HARV_002-M-33-2-20140716-CN,,HARV_002-M-33-2-20140716-BA,,,,OK,,,,20201217T043843Z,RELEASE-2021
9717850d-e63e-478b-a86f-c47a73a0f7c4,D01,HARV,HARV_002,HARV_002.basePlot.bgc,2014-07-16T16:37Z,NEON.DOC.014048vC,M,,,HARV_002-M-4-9-20140716,,HARV_002-M-4-9-20140716-CN,,HARV_002-M-4-9-20140716-BA,,,,OK,,,,20201217T043843Z,RELEASE-2021
cbcb84df-59a6-4edf-80c7-8b503c192421,D01,HARV,HARV_002,HARV_002.basePlot.bgc,2014-07-16T16:37Z,NEON.DOC.014048vC,O,,,HARV_002-O-4-9-20140716,,HARV_002-O-4-9-20140716-CN,,HARV_002-O-4-9-20140716-BA,,,,OK,,,,20201217T043843Z,RELEASE-2021
1cffd5b6-9b3c-4f7e-aa70-6628b51b0d59,D01,HARV,HARV_013,HARV_013.basePlot.bgc,2014-07-16T18:45Z,NEON.DOC.014048vC,M,,,HARV_013-M-33-11-20140716,,HARV_013-M-33-11-20140716-CN,,HARV_013-M-33-11-20140716-BA,,,,OK,,,,20201217T043843Z,RELEASE-2021
a16d2ee6-c2c2-4bad-a91a-addb6aba2c06,D01,HARV,HARV_035,HARV_035.basePlot.bgc,2014-07-17T12:33Z,NEON.DOC.014048vC,M,,,HARV_035-M-18-37-20140717,,HARV_035-M-18-37-20140717-CN,,HARV_035-M-18-37-20140717-BA,,,,OK,,,,20201217T043843Z,RELEASE-2021
93d672e0-c4fd-45b5-bbe7-a2911aff58dc,D01,HARV,HARV_035,HARV_035.basePlot.bgc,2014-07-17T12:33Z,NEON.DOC.014048vC,O,,,HARV_035-O-18-37-20140717,,HARV_035-O-18-37-20140717-CN,,HARV_035-O-18-37-20140717-BA,,,,OK,,,,20201217T043843Z,RELEASE-2021
c3aab7e7-bcb4-421d-9fc5-9c2fa5b0bd0d,D01,HARV,HARV_021,HARV_021.basePlot.bgc,2014-07-17T13:40Z,NEON.DOC.014048vC,M,,,HARV_021-M-3-37-20140717,,HARV_021-M-3-37-20140717-CN,,HARV_021-M-3-37-20140717-BA,,,,OK,,,,20201217T043843Z,RELEASE-2021
77f45a1e-17d5-48cb-ad35-6c661e8f1ce1,D01,HARV,HARV_021,HARV_021.basePlot.bgc,2014-07-17T13:40Z,NEON.DOC.014048vC,O,,,HARV_021-O-3-37-20140717,,HARV_021-O-3-37-20140717-CN,,HARV_021-O-3-37-20140717-BA,,,,OK,,,,20201217T043843Z,RELEASE-2021
6395f834-8257-4d31-9d44-6f8d5d62055b,D01,HARV,HARV_033,HARV_033.basePlot.bgc,2014-07-17T13:49Z,NEON.DOC.014048vC,M,,,HARV_033-M-33-4-20140717,,HARV_033-M-33-4-20140717-CN,,HARV_033-M-33-4-20140717-BA,,,,OK,,,,20201217T043843Z,RELEASE-2021
803b14cb-0d91-4e9c-a4a9-22d3071a9c57,D01,HARV,HARV_033,HARV_033.basePlot.bgc,2014-07-17T13:49Z,NEON.DOC.014048vC,O,,,HARV_033-O-33-4-20140717,,HARV_033-O-33-4-20140717-CN,,HARV_033-O-33-4-20140717-BA,,,,OK,,,,20201217T043843Z,RELEASE-2021
954a6f8b-d138-4b94-9dd3-c0562a65f41a,D01,HARV,HARV_013,HARV_013.basePlot.bgc,2014-07-17T14:20Z,NEON.DOC.014048vC,M,,,HARV_013-M-15-7-20140717,,HARV_013-M-15-7-20140717-CN,,HARV_013-M-15-7-20140717-BA,,,,OK,,,,20201217T043843Z,RELEASE-2021
64134fe8-222c-46a7-a0dc-b90d8f3990af,D01,HARV,HARV_013,HARV_013.basePlot.bgc,2014-07-17T14:20Z,NEON.DOC.014048vC,O,,,HARV_013-O-15-7-20140717,,HARV_013-O-15-7-20140717-CN,,HARV_013-O-15-7-20140717-BA,,,,OK,,,,20201217T043843Z,RELEASE-2021
3ac04fdd-ce8f-482f-9264-97da90f7a247,D01,HARV,HARV_033,HARV_033.basePlot.bgc,2014-07-17T14:40Z,NEON.DOC.014048vC,M,,,HARV_033-M-23-30-20140717,,HARV_033-M-23-30-20140717-CN,,HARV_033-M-23-30-20140717-BA,,,,OK,,,,20201217T043843Z,RELEASE-2021
39bc75f0-d25b-4ce8-9767-3e884a4aafec,D01,HARV,HARV_033,HARV_033.basePlot.bgc,2014-07-17T14:40Z,NEON.DOC.014048vC,O,,,HARV_033-O-23-30-20140717,,HARV_033-O-23-30-20140717-CN,,HARV_033-O-23-30-20140717-BA,,,,OK,,,,20201217T043843Z,RELEASE-2021
9d362638-abbc-4b9c-96b6-94f670d943a3,D01,HARV,HARV_021,HARV_021.basePlot.bgc,2014-07-17T15:00Z,NEON.DOC.014048vC,M,,,HARV_021-M-36-16-20140717,,HARV_021-M-36-16-20140717-CN,,HARV_021-M-36-16-20140717-BA,,,,OK,,,,20201217T043843Z,RELEASE-2021
ae8ad6ea-dcc1-4707-8fb6-951e0dda8522,D01,HARV,HARV_021,HARV_021.basePlot.bgc,2014-07-17T15:00Z,NEON.DOC.014048vC,O,,,HARV_021-O-36-16-20140717,,HARV_021-O-36-16-20140717-CN,,HARV_021-O-36-16-20140717-BA,,,,OK,,,,20201217T043843Z,RELEASE-2021
4ad63cd4-c8aa-455f-81aa-d60d37416bcc,D01,HARV,HARV_033,HARV_033.basePlot.bgc,2014-07-17T15:24Z,NEON.DOC.014048vC,O,,,HARV_033-O-30-38-20140717,,HARV_033-O-30-38-20140717-CN,,HARV_033-O-30-38-20140717-BA,,,,OK,,,,20201217T043843Z,RELEASE-2021
78fdd183-781c-4c65-824a-f63ee0a2162a,D01,HARV,HARV_033,HARV_033.basePlot.bgc,2014-07-17T15:24Z,NEON.DOC.014048vC,M,,,HARV_033-M-30-38-20140717,,HARV_033-M-30-38-20140717-CN,,HARV_033-M-30-38-20140717-BA,,,,OK,,,,20201217T043843Z,RELEASE-2021
761eb249-60c2-450e-8e2a-0c5e55cda97c,D01,HARV,HARV_013,HARV_013.basePlot.bgc,2014-07-17T15:25Z,NEON.DOC.014048vC,O,,,HARV_013-O-4-7-20140717,,HARV_013-O-4-7-20140717-CN,,HARV_013-O-4-7-20140717-BA,,,,OK,,,,20201217T043843Z,RELEASE-2021
faaea91c-e89b-4a30-b51b-52d35002f15e,D01,HARV,HARV_013,HARV_013.basePlot.bgc,2014-07-17T15:25Z,NEON.DOC.014048vC,M,,,HARV_013-M-4-7-20140717,,HARV_013-M-4-7-20140717-CN,,HARV_013-M-4-7-20140717-BA,,,,OK,,,,20201217T043843Z,RELEASE-2021
0460a168-2503-4ecd-b6ef-fd86058040e2,D01,HARV,HARV_021,HARV_021.basePlot.bgc,2014-07-17T16:40Z,NEON.DOC.014048vC,M,,,HARV_021-M-6-12-20140717,,HARV_021-M-6-12-20140717-CN,,HARV_021-M-6-12-20140717-BA,,,,OK,,,,20201217T043843Z,RELEASE-2021
08357c4e-0265-40ce-ba0b-81af5de83ec8,D01,HARV,HARV_034,HARV_034.basePlot.bgc,2014-07-17T17:19Z,NEON.DOC.014048vC,O,,,HARV_034-O-19-30-20140717,,HARV_034-O-19-30-20140717-CN,,HARV_034-O-19-30-20140717-BA,,,,OK,,,,20201217T043843Z,RELEASE-2021
87703713-bdc8-4e01-86f3-8b4a7648646a,D01,HARV,HARV_034,HARV_034.basePlot.bgc,2014-07-17T17:19Z,NEON.DOC.014048vC,M,,,HARV_034-M-19-30-20140717,,HARV_034-M-19-30-20140717-CN,,HARV_034-M-19-30-20140717-BA,,,,OK,,,,20201217T043843Z,RELEASE-2021
05838215-ae9f-4888-bdb9-5a6f244b9ad5,D01,HARV,HARV_034,HARV_034.basePlot.bgc,2014-07-17T18:00Z,NEON.DOC.014048vC,O,,,HARV_034-O-23-8-20140717,,HARV_034-O-23-8-20140717-CN,,HARV_034-O-23-8-20140717-BA,,,,OK,,,,20201217T043843Z,RELEASE-2021
d1bba4b6-9bad-42f5-9add-e5cc01db5ef3,D01,HARV,HARV_034,HARV_034.basePlot.bgc,2014-07-17T18:00Z,NEON.DOC.014048vC,M,,,HARV_034-M-23-8-20140717,,HARV_034-M-23-8-20140717-CN,,HARV_034-M-23-8-20140717-BA,,,,OK,,,,20201217T043843Z,RELEASE-2021
4c837178-6493-4d24-89fd-85547262cfee,D01,HARV,HARV_034,HARV_034.basePlot.bgc,2014-07-17T18:33Z,NEON.DOC.014048vC,O,,,HARV_034-O-31-3-20140717,,HARV_034-O-31-3-20140717-CN,,HARV_034-O-31-3-20140717-BA,,,,OK,,,,20201217T043843Z,RELEASE-2021
c17f2cb6-cc1a-43f9-bc84-90d7a657f9b3,D01,HARV,HARV_034,HARV_034.basePlot.bgc,2014-07-17T18:33Z,NEON.DOC.014048vC,M,,,HARV_034-M-31-3-20140717,,HARV_034-M-31-3-20140717-CN,,HARV_034-M-31-3-20140717-BA,,,,OK,,,,20201217T043843Z,RELEASE-2021
53ead9a7-0bdf-46ff-934d-b753df7e5e88,D01,HARV,HARV_033,HARV_033.basePlot.bgc,2018-07-09T14:12Z,NEON.DOC.014048vK,O,2018-07-10T14:00Z,2018-07-13T14:25Z,HARV_033-O-8.5-15.5-20180709,A00000001045,HARV_033-O-8.5-15.5-20180709-CN,A00000000637,HARV_033-O-8.5-15.5-20180709-BA,A00000032184,,,OK,"",gvanscoy@field-ops.org,,20201218T085323Z,RELEASE-2021
f290ad2c-f000-48b4-b831-f984195fe563,D01,HARV,HARV_033,HARV_033.basePlot.bgc,2018-07-09T15:27Z,NEON.DOC.014048vK,M,2018-07-10T14:23Z,2018-07-13T14:26Z,HARV_033-M-8.5-15.5-20180709,A00000001059,HARV_033-M-8.5-15.5-20180709-CN,A00000000635,HARV_033-M-8.5-15.5-20180709-BA,A00000032164,,,OK,"",gvanscoy@field-ops.org,,20201218T085323Z,RELEASE-2021
2e5ffbd7-e482-4800-af4d-179c3c88f6d2,D01,HARV,HARV_033,HARV_033.basePlot.bgc,2018-07-09T16:22Z,NEON.DOC.014048vK,O,2018-07-10T14:00Z,2018-07-13T14:22Z,HARV_033-O-6.5-31.5-20180709,A00000001046,HARV_033-O-6.5-31.5-20180709-CN,A00000000634,HARV_033-O-6.5-31.5-20180709-BA,A00000032182,,,OK,"",gvanscoy@field-ops.org,,20201218T085323Z,RELEASE-2021
3abd4ae1-3eff-4ee6-9cff-8c74a3c8a32a,D01,HARV,HARV_033,HARV_033.basePlot.bgc,2018-07-09T16:45Z,NEON.DOC.014048vK,M,2018-07-10T14:14Z,2018-07-13T14:27Z,HARV_033-M-6.5-31.5-20180709,A00000001058,HARV_033-M-6.5-31.5-20180709-CN,A00000000633,HARV_033-M-6.5-31.5-20180709-BA,A00000032171,,,OK,"",gvanscoy@field-ops.org,,20201218T085323Z,RELEASE-2021
9d0a82a1-0154-46c4-b468-1be4e37e9363,D01,HARV,HARV_035,HARV_035.basePlot.bgc,2018-07-09T17:45Z,NEON.DOC.014048vK,O,2018-07-10T14:00Z,2018-07-13T14:30Z,HARV_035-O-21-4-20180709,A00000001075,HARV_035-O-21-4-20180709-CN,A00000000669,HARV_035-O-21-4-20180709-BA,A00000032150,,,OK,"",gvanscoy@field-ops.org,,20201218T085323Z,RELEASE-2021
0cfaf640-f809-40ab-b4b4-2bc65fe44159,D01,HARV,HARV_033,HARV_033.basePlot.bgc,2018-07-09T17:54Z,NEON.DOC.014048vK,O,2018-07-10T14:04Z,2018-07-13T14:28Z,HARV_033-O-21-34.5-20180709,A00000001056,HARV_033-O-21-34.5-20180709-CN,A00000000638,HARV_033-O-21-34.5-20180709-BA,A00000032183,,,OK,"",gvanscoy@field-ops.org,,20201218T085323Z,RELEASE-2021
5b9456aa-beb7-43d5-a870-304290f9936e,D01,HARV,HARV_035,HARV_035.basePlot.bgc,2018-07-09T18:04Z,NEON.DOC.014048vK,M,2018-07-10T14:57Z,2018-07-16T14:37Z,HARV_035-M-21-4-20180709,A00000001080,HARV_035-M-21-4-20180709-CN,A00000000654,HARV_035-M-21-4-20180709-BA,A00000032154,,,OK,"",gvanscoy@field-ops.org,,20201218T085323Z,RELEASE-2021
1ca1bc6f-4738-4569-abc4-69cf5febc2bf,D01,HARV,HARV_033,HARV_033.basePlot.bgc,2018-07-09T18:10Z,NEON.DOC.014048vK,M,2018-07-10T14:30Z,2018-07-13T14:29Z,HARV_033-M-21-34.5-20180709,A00000001057,HARV_033-M-21-34.5-20180709-CN,A00000000636,HARV_033-M-21-34.5-20180709-BA,A00000032173,,,OK,"",gvanscoy@field-ops.org,,20201218T085323Z,RELEASE-2021
f80f6142-70c1-478f-be20-8ae3c57165dd,D01,HARV,HARV_035,HARV_035.basePlot.bgc,2018-07-09T18:32Z,NEON.DOC.014048vK,O,2018-07-10T14:00Z,2018-07-13T14:32Z,HARV_035-O-8-24.5-20180709,A00000001076,HARV_035-O-8-24.5-20180709-CN,A00000000670,HARV_035-O-8-24.5-20180709-BA,A00000032157,,,OK,"",gvanscoy@field-ops.org,,20201218T085323Z,RELEASE-2021
97d22d70-d5e2-44a2-8dc8-787e79dcdd50,D01,HARV,HARV_035,HARV_035.basePlot.bgc,2018-07-09T18:56Z,NEON.DOC.014048vK,M,2018-07-10T14:50Z,2018-07-16T14:39Z,HARV_035-M-8-24.5-20180709,A00000001078,HARV_035-M-8-24.5-20180709-CN,A00000000667,HARV_035-M-8-24.5-20180709-BA,A00000032148,,,OK,"",gvanscoy@field-ops.org,,20201218T085323Z,RELEASE-2021
2ad8a58f-074e-41a9-b597-68e3d12f2563,D01,HARV,HARV_034,HARV_034.basePlot.bgc,2018-07-09T19:05Z,NEON.DOC.014048vK,O,2018-07-10T14:00Z,2018-07-13T14:30Z,HARV_034-O-15.5-30-20180709,A00000001062,HARV_034-O-15.5-30-20180709-CN,A00000000649,HARV_034-O-15.5-30-20180709-BA,A00000032196,,,OK,"",gvanscoy@field-ops.org,,20201218T085323Z,RELEASE-2021
227f8fbf-7978-402d-b5e9-27789b809597,D01,HARV,HARV_035,HARV_035.basePlot.bgc,2018-07-09T19:47Z,NEON.DOC.014048vK,O,2018-07-10T14:00Z,2018-07-13T14:33Z,HARV_035-O-38-33.5-20180709,A00000001077,HARV_035-O-38-33.5-20180709-CN,A00000000672,HARV_035-O-38-33.5-20180709-BA,A00000032174,,,OK,"",gvanscoy@field-ops.org,,20201218T085323Z,RELEASE-2021
eeadaaff-3db3-486c-be25-d1f80c58f9ee,D01,HARV,HARV_034,HARV_034.basePlot.bgc,2018-07-09T19:57Z,NEON.DOC.014048vK,M,2018-07-10T14:54Z,2018-07-13T14:21Z,HARV_034-M-15.5-30-20180709,A00000001074,HARV_034-M-15.5-30-20180709-CN,A00000000651,HARV_034-M-15.5-30-20180709-BA,A00000032192,,,OK,"",gvanscoy@field-ops.org,,20201218T085323Z,RELEASE-2021
733e63c6-2bce-42e5-807b-62e90f5d48a3,D01,HARV,HARV_035,HARV_035.basePlot.bgc,2018-07-09T20:05Z,NEON.DOC.014048vK,M,2018-07-10T14:42Z,2018-07-16T14:48Z,HARV_035-M-38-33.5-20180709,A00000001079,HARV_035-M-38-33.5-20180709-CN,A00000000668,HARV_035-M-38-33.5-20180709-BA,A00000032186,,,OK,"",gvanscoy@field-ops.org,,20201218T085323Z,RELEASE-2021
a5980f26-17ec-4543-b96a-b9a15b990cec,D01,HARV,HARV_034,HARV_034.basePlot.bgc,2018-07-10T13:15Z,NEON.DOC.014048vK,O,2018-07-11T12:41Z,2018-07-13T14:33Z,HARV_034-O-16.5-4.5-20180710,A00000001060,HARV_034-O-16.5-4.5-20180710-CN,A00000000650,HARV_034-O-16.5-4.5-20180710-BA,A00000032188,,,OK,"",opiscitelli@battelleecology.org,,20201218T085323Z,RELEASE-2021
00ffeef0-c473-4b24-86d4-31141b41e21a,D01,HARV,HARV_034,HARV_034.basePlot.bgc,2018-07-10T13:35Z,NEON.DOC.014048vK,M,2018-07-11T13:54Z,2018-07-13T14:38Z,HARV_034-M-16.5-4.5-20180710,A00000001073,HARV_034-M-16.5-4.5-20180710-CN,A00000000652,HARV_034-M-16.5-4.5-20180710-BA,A00000032194,,,OK,"",opiscitelli@battelleecology.org,,20201218T085323Z,RELEASE-2021
fa30bf81-37f9-4758-bf85-0815a504b44c,D01,HARV,HARV_034,HARV_034.basePlot.bgc,2018-07-10T14:01Z,NEON.DOC.014048vK,O,2018-07-11T13:20Z,2018-07-13T14:35Z,HARV_034-O-26-6-20180710,A00000001061,HARV_034-O-26-6-20180710-CN,A00000000653,HARV_034-O-26-6-20180710-BA,A00000032195,,,OK,"",opiscitelli@battelleecology.org,,20201218T085323Z,RELEASE-2021
19258e5a-8647-4d7e-abba-42f70d1d7a37,D01,HARV,HARV_004,HARV_004.basePlot.bgc,2018-07-10T14:15Z,NEON.DOC.014048vK,O,2018-07-11T12:52Z,2018-07-13T14:34Z,HARV_004-O-33.5-2.5-20180710,A00000000700,HARV_004-O-33.5-2.5-20180710-CN,A00000000540,HARV_004-O-33.5-2.5-20180710-BA,A00000032166,,,OK,"",opiscitelli@battelleecology.org,,20201218T085323Z,RELEASE-2021
c1eef03a-1e20-457c-a762-9bd96750e732,D01,HARV,HARV_034,HARV_034.basePlot.bgc,2018-07-10T14:20Z,NEON.DOC.014048vK,M,2018-07-11T13:44Z,2018-07-13T14:40Z,HARV_034-M-26-6-20180710,A00000001063,HARV_034-M-26-6-20180710-CN,A00000000655,HARV_034-M-26-6-20180710-BA,A00000032193,,,OK,"",opiscitelli@battelleecology.org,,20201218T085323Z,RELEASE-2021
96fde5ea-d90b-41f5-ba2f-c4eeff698205,D01,HARV,HARV_004,HARV_004.basePlot.bgc,2018-07-10T14:38Z,NEON.DOC.014048vK,M,2018-07-11T13:50Z,2018-07-13T14:38Z,HARV_004-M-33.5-2.5-20180710,A00000000720,HARV_004-M-33.5-2.5-20180710-CN,A00000000546,HARV_004-M-33.5-2.5-20180710-BA,A00000032169,,,OK,"",opiscitelli@battelleecology.org,,20201218T085323Z,RELEASE-2021
3043a424-6922-46c8-aae4-3b02ef7b8c55,D01,HARV,HARV_004,HARV_004.basePlot.bgc,2018-07-10T15:03Z,NEON.DOC.014048vK,O,2018-07-11T12:28Z,2018-07-13T14:31Z,HARV_004-O-15-0.5-20180710,A00000000701,HARV_004-O-15-0.5-20180710-CN,A00000000538,HARV_004-O-15-0.5-20180710-BA,A00000032180,,,OK,"",opiscitelli@battelleecology.org,,20201218T085323Z,RELEASE-2021
1e634be0-7abf-4d9c-bc68-420f869c1546,D01,HARV,HARV_004,HARV_004.basePlot.bgc,2018-07-10T15:26Z,NEON.DOC.014048vK,M,2018-07-11T14:09Z,2018-07-13T14:40Z,HARV_004-M-15-0.5-20180710,A00000000698,HARV_004-M-15-0.5-20180710-CN,A00000000552,HARV_004-M-15-0.5-20180710-BA,A00000032181,,,OK,"",opiscitelli@battelleecology.org,,20201218T085323Z,RELEASE-2021
8c7e3a66-6ea4-4ebc-a7ab-78e0bcfbef28,D01,HARV,HARV_037,HARV_037.basePlot.bgc,2018-07-10T15:47Z,NEON.DOC.014048vK,O,2018-07-11T13:03Z,2018-07-13T14:37Z,HARV_037-O-5-13.5-20180710,A00000001090,HARV_037-O-5-13.5-20180710-CN,A00000000684,HARV_037-O-5-13.5-20180710-BA,D00000008929,,,OK,"",opiscitelli@battelleecology.org,,20201218T085323Z,RELEASE-2021
91cfc154-8122-4c23-8ddf-4ff3261d4854,D01,HARV,HARV_004,HARV_004.basePlot.bgc,2018-07-10T15:58Z,NEON.DOC.014048vK,O,2018-07-11T12:13Z,2018-07-13T14:35Z,HARV_004-O-28.5-34-20180710,A00000000699,HARV_004-O-28.5-34-20180710-CN,A00000000563,HARV_004-O-28.5-34-20180710-BA,A00000032167,,,OK,"",opiscitelli@battelleecology.org,,20201218T085323Z,RELEASE-2021
