uid,namedLocation,domainID,siteID,plotID,collectDate,sampleID,sampleCode,kclSampleID,kclSampleCode,sampleCondition,ammoniumNAnalysisDate,kclAmmoniumNConc,ammoniumNRepNum,ammoniumNQF,ammoniumNRemarks,nitrateNitriteNAnalysisDate,kclNitrateNitriteNConc,nitrateNitriteNRepNum,nitrateNitriteNQF,nitrateNitriteNRemarks,laboratoryName,ammoniumNMethod,ammoniumNInstrument,ammoniumNAnalyzedBy,ammoniumNReviewedBy,nitrateNitriteNMethod,nitrateNitriteNInstrument,nitrateNitriteNAnalyzedBy,nitrateNitriteNReviewedBy,dataQF,publicationDate,release
d185aec4-2d20-41ca-902d-bc76d9203eac,ORNL_046.basePlot.bgc,D07,ORNL,ORNL_046,2017-04-06T16:45Z,ORNL_046-M-30.5-0-20170406,,ORNL_046-M-30.5-0-20170406-KCL,,ok,2017-10-19,0.119,1,OK,,2017-10-19,0.206,1,OK,,EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI flow solution IV with 000857 and 000858 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI flow solution IV with A0002670 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,deprecatedMethod,20201218T003319Z,RELEASE-2021
3441541f-bf69-4756-8300-aa1e684c87ad,ORNL_046.basePlot.bgc,D07,ORNL,ORNL_046,2017-04-27T17:46Z,ORNL_046-M-30.5-0-20170427,,ORNL_046-M-30.5-0-20170427-KCL,,ok,2017-10-31,0.549,1,OK,,2017-10-19,0.095,1,OK,,EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI flow solution IV with 000857 and 000858 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI flow solution IV with A0002670 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,deprecatedMethod,20201218T003319Z,RELEASE-2021
2659fa03-25e6-48a2-848f-94cd4b40dbc5,ORNL_046.basePlot.bgc,D07,ORNL,ORNL_046,2017-04-06T16:55Z,ORNL_046-M-0-21.5-20170406,,ORNL_046-M-0-21.5-20170406-KCL,,ok,2017-10-19,0.246,1,OK,,2017-10-19,0.096,1,OK,,EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI flow solution IV with 000857 and 000858 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI flow solution IV with A0002670 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,deprecatedMethod,20201218T003319Z,RELEASE-2021
79002ab6-4728-49c4-aa47-8608d17777c6,ORNL_046.basePlot.bgc,D07,ORNL,ORNL_046,2017-04-06T16:55Z,ORNL_046-O-0-21.5-20170406,,ORNL_046-O-0-21.5-20170406-KCL,,ok,2017-10-19,0.245,1,OK,,2017-10-19,0.098,1,OK,,EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI flow solution IV with 000857 and 000858 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI flow solution IV with A0002670 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,deprecatedMethod,20201218T003319Z,RELEASE-2021
6d181da6-65cf-4c03-b1d1-e3d5bc47e602,ORNL_046.basePlot.bgc,D07,ORNL,ORNL_046,2017-04-27T17:47Z,ORNL_046-M-0-21.5-20170427,,ORNL_046-M-0-21.5-20170427-KCL,,ok,2017-10-31,0.497,1,OK,,2017-10-19,0.049,1,OK,,EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI flow solution IV with 000857 and 000858 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI flow solution IV with A0002670 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,deprecatedMethod,20201218T003319Z,RELEASE-2021
2737cd5e-50a5-4792-85f4-e886f187ab4a,ORNL_046.basePlot.bgc,D07,ORNL,ORNL_046,2017-04-27T17:47Z,ORNL_046-O-0-21.5-20170427,,ORNL_046-O-0-21.5-20170427-KCL,,ok,2017-10-31,2.737,1,OK,,2017-10-19,0.076,1,OK,,EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI flow solution IV with 000857 and 000858 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI flow solution IV with A0002670 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,deprecatedMethod,20201218T003319Z,RELEASE-2021
bb19c013-1b81-4b11-b175-a662da5f7c08,ORNL_046.basePlot.bgc,D07,ORNL,ORNL_046,2017-04-06T17:04Z,ORNL_046-O-25.5-31.5-20170406,,ORNL_046-O-25.5-31.5-20170406-KCL,,ok,2017-10-19,0.175,1,OK,,2017-10-19,0.102,1,OK,,EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI flow solution IV with 000857 and 000858 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI flow solution IV with A0002670 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,deprecatedMethod,20201218T003319Z,RELEASE-2021
f7980c8f-52cf-4d2f-9c49-71b94d366c02,ORNL_046.basePlot.bgc,D07,ORNL,ORNL_046,2017-04-27T17:48Z,ORNL_046-O-25.5-31.5-20170427,,ORNL_046-O-25.5-31.5-20170427-KCL,,ok,2017-10-31,2.774,1,OK,,2017-10-19,0.198,1,OK,,EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI flow solution IV with 000857 and 000858 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI flow solution IV with A0002670 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,deprecatedMethod,20201218T003319Z,RELEASE-2021
b65d1d42-dc9b-4a5f-9b7a-c1a41373e379,ORNL_046.basePlot.bgc,D07,ORNL,ORNL_046,2017-04-06T17:05Z,ORNL_046-M-25.5-31.5-20170406,,ORNL_046-M-25.5-31.5-20170406-KCL,,ok,2017-10-19,0.243,1,OK,,2017-10-19,0.37,1,OK,,EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI flow solution IV with 000857 and 000858 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI flow solution IV with A0002670 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,deprecatedMethod,20201218T003319Z,RELEASE-2021
51d36a3c-ce41-474f-9113-75e717ecc9df,ORNL_046.basePlot.bgc,D07,ORNL,ORNL_046,2017-04-27T17:48Z,ORNL_046-M-25.5-31.5-20170427,,ORNL_046-M-25.5-31.5-20170427-KCL,,ok,2017-10-31,1.334,1,OK,,2017-10-19,0.13,1,OK,,EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI flow solution IV with 000857 and 000858 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI flow solution IV with A0002670 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,deprecatedMethod,20201218T003319Z,RELEASE-2021
9b77195f-37dc-4384-9c71-b6b8f4e40954,ORNL_053.basePlot.bgc,D07,ORNL,ORNL_053,2017-04-06T17:21Z,ORNL_053-O-17.5-4.5-20170406,,ORNL_053-O-17.5-4.5-20170406-KCL,,ok,2017-10-19,0.389,1,OK,,2017-10-19,0.157,1,OK,,EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI flow solution IV with 000857 and 000858 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI flow solution IV with A0002670 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,deprecatedMethod,20201218T003319Z,RELEASE-2021
ca0fda03-56d5-4617-be22-4a1f443d37ed,ORNL_053.basePlot.bgc,D07,ORNL,ORNL_053,2017-04-27T17:55Z,ORNL_053-O-17.5-4.5-20170427,,ORNL_053-O-17.5-4.5-20170427-KCL,,ok,2017-10-31,1.708,1,OK,,2017-10-19,0.043,1,blanks exceed sample value,,EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI flow solution IV with 000857 and 000858 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI flow solution IV with A0002670 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,deprecatedMethod,20201218T003319Z,RELEASE-2021
1231f5d4-79eb-496e-b00d-28153a4d516f,ORNL_053.basePlot.bgc,D07,ORNL,ORNL_053,2017-04-06T17:23Z,ORNL_053-M-17.5-4.5-20170406,,ORNL_053-M-17.5-4.5-20170406-KCL,,ok,2017-10-19,0.148,1,OK,,2017-10-19,0.156,1,OK,,EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI flow solution IV with 000857 and 000858 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI flow solution IV with A0002670 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,deprecatedMethod,20201218T003319Z,RELEASE-2021
7b80d418-734b-4099-98c8-94cd7250caf9,ORNL_053.basePlot.bgc,D07,ORNL,ORNL_053,2017-04-27T17:56Z,ORNL_053-M-17.5-4.5-20170427,,ORNL_053-M-17.5-4.5-20170427-KCL,,ok,2017-10-31,0.488,1,OK,,2017-10-19,0.046,1,blanks exceed sample value,,EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI flow solution IV with 000857 and 000858 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI flow solution IV with A0002670 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,deprecatedMethod,20201218T003319Z,RELEASE-2021
fe037291-4c49-42dc-965b-33f3193e1006,ORNL_053.basePlot.bgc,D07,ORNL,ORNL_053,2017-04-06T17:34Z,ORNL_053-O-18.5-38-20170406,,ORNL_053-O-18.5-38-20170406-KCL,,ok,2017-10-19,0.132,1,OK,,2017-10-19,0.082,1,OK,,EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI flow solution IV with 000857 and 000858 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI flow solution IV with A0002670 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,deprecatedMethod,20201218T003319Z,RELEASE-2021
702ad826-3d7f-4e7a-8a70-8972cd27095e,ORNL_053.basePlot.bgc,D07,ORNL,ORNL_053,2017-04-27T17:56Z,ORNL_053-O-18.5-38-20170427,,ORNL_053-O-18.5-38-20170427-KCL,,ok,2017-10-31,2.181,1,OK,,2017-10-19,0.19,1,OK,,EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI flow solution IV with 000857 and 000858 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI flow solution IV with A0002670 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,deprecatedMethod,20201218T003319Z,RELEASE-2021
8dfb3ede-b9fc-4a48-8892-c0e7d4f12211,ORNL_053.basePlot.bgc,D07,ORNL,ORNL_053,2017-04-06T17:35Z,ORNL_053-M-18.5-38-20170406,,ORNL_053-M-18.5-38-20170406-KCL,,ok,2017-10-19,0.185,1,OK,,2017-10-19,0.143,1,OK,,EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI flow solution IV with 000857 and 000858 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI flow solution IV with A0002670 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,deprecatedMethod,20201218T003319Z,RELEASE-2021
a49135f3-5845-456f-9c2b-ad099a96add2,ORNL_053.basePlot.bgc,D07,ORNL,ORNL_053,2017-04-27T17:56Z,ORNL_053-M-18.5-38-20170427,,ORNL_053-M-18.5-38-20170427-KCL,,ok,2017-10-31,0.555,1,OK,,2017-10-19,0.11,1,OK,,EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI flow solution IV with 000857 and 000858 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI flow solution IV with A0002670 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,deprecatedMethod,20201218T003319Z,RELEASE-2021
92345ee7-1a39-437d-b670-7bb986a6e4cd,ORNL_053.basePlot.bgc,D07,ORNL,ORNL_053,2017-04-06T17:47Z,ORNL_053-O-39.5-8-20170406,,ORNL_053-O-39.5-8-20170406-KCL,,ok,2017-10-19,0.107,1,OK,,2017-10-19,0.06,1,OK,,EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI flow solution IV with 000857 and 000858 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI flow solution IV with A0002670 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,deprecatedMethod,20201218T003319Z,RELEASE-2021
428c1021-5200-460d-8795-bb1523bd0ca8,ORNL_053.basePlot.bgc,D07,ORNL,ORNL_053,2017-04-27T17:57Z,ORNL_053-O-39.5-8-20170427,,ORNL_053-O-39.5-8-20170427-KCL,,ok,2017-10-31,0.772,1,OK,,2017-10-19,0.093,1,OK,,EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI flow solution IV with 000857 and 000858 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI flow solution IV with A0002670 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,deprecatedMethod,20201218T003319Z,RELEASE-2021
925cbac4-dda1-4a3e-bb85-fd323bfe2fa2,ORNL_053.basePlot.bgc,D07,ORNL,ORNL_053,2017-04-06T17:49Z,ORNL_053-M-39.5-8-20170406,,ORNL_053-M-39.5-8-20170406-KCL,,ok,2017-10-19,0.109,1,OK,,2017-10-19,0.08,1,OK,,EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI flow solution IV with 000857 and 000858 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI flow solution IV with A0002670 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,deprecatedMethod,20201218T003319Z,RELEASE-2021
93977f77-4482-4f85-b95d-8bbab139d6ec,ORNL_053.basePlot.bgc,D07,ORNL,ORNL_053,2017-04-27T17:57Z,ORNL_053-M-39.5-8-20170427,,ORNL_053-M-39.5-8-20170427-KCL,,ok,2017-10-31,0.57,1,OK,,2017-10-19,0.102,1,OK,,EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI flow solution IV with 000857 and 000858 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI flow solution IV with A0002670 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,deprecatedMethod,20201218T003319Z,RELEASE-2021
e03aefcb-1068-43f7-a421-85ad1c6bde54,ORNL_043.basePlot.bgc,D07,ORNL,ORNL_043,2017-04-06T18:05Z,ORNL_043-O-36-36-20170406,,ORNL_043-O-36-36-20170406-KCL,,ok,2017-10-19,0.262,1,OK,,2017-10-19,0.087,1,OK,,EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI flow solution IV with 000857 and 000858 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI flow solution IV with A0002670 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,deprecatedMethod,20201218T003319Z,RELEASE-2021
19ae2e5a-57cb-4f60-9af8-9df10428434a,ORNL_043.basePlot.bgc,D07,ORNL,ORNL_043,2017-04-27T18:06Z,ORNL_043-O-36-36-20170427,,ORNL_043-O-36-36-20170427-KCL,,ok,2017-10-31,1.776,1,OK,,2017-10-19,0.065,1,OK,,EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI flow solution IV with 000857 and 000858 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI flow solution IV with A0002670 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,deprecatedMethod,20201218T003319Z,RELEASE-2021
3e2ef529-6b4e-455c-8028-15a09d289c79,ORNL_043.basePlot.bgc,D07,ORNL,ORNL_043,2017-04-06T18:06Z,ORNL_043-M-36-36-20170406,,ORNL_043-M-36-36-20170406-KCL,,ok,2017-10-19,0.114,1,OK,,2017-10-19,0.075,1,OK,,EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI flow solution IV with 000857 and 000858 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI flow solution IV with A0002670 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,deprecatedMethod,20201218T003319Z,RELEASE-2021
9bbe429f-c3c4-4197-be05-c0d5511ea01e,ORNL_043.basePlot.bgc,D07,ORNL,ORNL_043,2017-04-27T18:06Z,ORNL_043-M-36-36-20170427,,ORNL_043-M-36-36-20170427-KCL,,ok,2017-10-31,0.506,1,OK,,2017-10-19,0.173,1,OK,,EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI flow solution IV with 000857 and 000858 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI flow solution IV with A0002670 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,deprecatedMethod,20201218T003319Z,RELEASE-2021
4c38811a-87aa-44a6-b0de-3f0d8c5427bb,ORNL_043.basePlot.bgc,D07,ORNL,ORNL_043,2017-04-06T18:18Z,ORNL_043-O-2.5-20.5-20170406,,ORNL_043-O-2.5-20.5-20170406-KCL,,ok,2017-10-19,0.169,1,OK,,2017-10-19,0.042,1,blanks exceed sample value,,EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI flow solution IV with 000857 and 000858 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI flow solution IV with A0002670 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,deprecatedMethod,20201218T003319Z,RELEASE-2021
47b68e26-d498-45d2-ba73-d9ba2111442b,ORNL_043.basePlot.bgc,D07,ORNL,ORNL_043,2017-04-27T18:18Z,ORNL_043-O-2.5-20.5-20170427,,ORNL_043-O-2.5-20.5-20170427-KCL,,ok,2017-10-31,5.593,1,OK,,2017-10-19,0.357,1,OK,,EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI flow solution IV with 000857 and 000858 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI flow solution IV with A0002670 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,deprecatedMethod,20201218T003319Z,RELEASE-2021
1eacfe39-f775-416d-8ed9-36631c5296db,ORNL_043.basePlot.bgc,D07,ORNL,ORNL_043,2017-04-06T18:21Z,ORNL_043-M-2.5-20.5-20170406,,ORNL_043-M-2.5-20.5-20170406-KCL,,ok,2017-10-19,0.095,1,OK,,2017-10-19,0.143,1,OK,,EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI flow solution IV with 000857 and 000858 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI flow solution IV with A0002670 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,deprecatedMethod,20201218T003319Z,RELEASE-2021
654497d6-7a25-432c-b0ad-330f05a2a3a7,ORNL_043.basePlot.bgc,D07,ORNL,ORNL_043,2017-04-27T18:18Z,ORNL_043-M-2.5-20.5-20170427,,ORNL_043-M-2.5-20.5-20170427-KCL,,ok,2017-10-31,0.629,1,OK,,2017-10-19,0.168,1,OK,,EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI flow solution IV with 000857 and 000858 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI flow solution IV with A0002670 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,deprecatedMethod,20201218T003319Z,RELEASE-2021
1551aed8-91e0-41e3-b9ad-b08eeef96efb,ORNL_043.basePlot.bgc,D07,ORNL,ORNL_043,2017-04-06T18:35Z,ORNL_043-O-11.5-8-20170406,,ORNL_043-O-11.5-8-20170406-KCL,,ok,2017-10-19,0.356,1,OK,,2017-10-19,0.044,1,OK,,EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI flow solution IV with 000857 and 000858 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI flow solution IV with A0002670 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,deprecatedMethod,20201218T003319Z,RELEASE-2021
0f4323e6-92e4-415e-9d4c-5774c541d61b,ORNL_043.basePlot.bgc,D07,ORNL,ORNL_043,2017-04-27T18:19Z,ORNL_043-O-11.5-8-20170427,,ORNL_043-O-11.5-8-20170427-KCL,,ok,2017-10-31,0.742,1,OK,,2017-10-19,0.091,1,OK,,EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI flow solution IV with 000857 and 000858 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI flow solution IV with A0002670 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,deprecatedMethod,20201218T003319Z,RELEASE-2021
4bb2ff35-1a68-4a1e-a0f2-3b473a10f7d7,ORNL_043.basePlot.bgc,D07,ORNL,ORNL_043,2017-04-06T18:36Z,ORNL_043-M-11.5-8-20170406,,ORNL_043-M-11.5-8-20170406-KCL,,ok,2017-10-19,0.093,1,OK,,2017-10-19,0.168,1,OK,,EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI flow solution IV with 000857 and 000858 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI flow solution IV with A0002670 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,deprecatedMethod,20201218T003319Z,RELEASE-2021
a2a187fe-a871-463f-bc6b-bd59afe66c2a,ORNL_043.basePlot.bgc,D07,ORNL,ORNL_043,2017-04-27T18:19Z,ORNL_043-M-11.5-8-20170427,,ORNL_043-M-11.5-8-20170427-KCL,,ok,2017-10-31,0.455,1,OK,,2017-10-19,0.06,1,OK,,EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI flow solution IV with 000857 and 000858 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI flow solution IV with A0002670 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,deprecatedMethod,20201218T003319Z,RELEASE-2021
6f4d98eb-418b-4634-a5a5-0c9e22793091,ORNL_049.basePlot.bgc,D07,ORNL,ORNL_049,2017-04-06T19:11Z,ORNL_049-O-0.5-19-20170406,,ORNL_049-O-0.5-19-20170406-KCL,,ok,2017-10-19,0.378,1,OK,,2017-10-19,0.103,1,OK,,EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI flow solution IV with 000857 and 000858 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI flow solution IV with A0002670 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,deprecatedMethod,20201218T003319Z,RELEASE-2021
ec1c5be0-cc08-425c-8d1d-b8193eadd8b7,ORNL_049.basePlot.bgc,D07,ORNL,ORNL_049,2017-04-27T17:31Z,ORNL_049-O-0.5-19-20170427,,ORNL_049-O-0.5-19-20170427-KCL,,ok,2017-10-31,2.985,1,OK,,2017-10-19,0.113,1,OK,,EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI flow solution IV with 000857 and 000858 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI flow solution IV with A0002670 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,deprecatedMethod,20201218T003319Z,RELEASE-2021
9d3cf3e1-ec55-420a-9bd3-80328dd6d009,ORNL_049.basePlot.bgc,D07,ORNL,ORNL_049,2017-04-06T19:12Z,ORNL_049-M-0.5-19-20170406,,ORNL_049-M-0.5-19-20170406-KCL,,ok,2017-10-19,0.272,1,OK,,2017-10-19,0.352,1,OK,,EcoCore_CSU,Salicylate/nitroferricyanide (EPA 353.2),OI flow solution IV with 000857 and 000858 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,Cd reduction/sulfanilamide (DIN 38406),OI flow solution IV with A0002670 cartridge,Wy/3diD3cK1DOxVNruNwvg==,RHMxnCcsszGVJJM0CIC3lw==,deprecatedMethod,20201218T003319Z,RELEASE-2021
