uid,domainID,siteID,plotID,namedLocation,plotType,nlcdClass,subplotID,coreCoordinateX,coreCoordinateY,geodeticDatum,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,samplingProtocolVersion,collectDate,sampleTiming,biophysicalCriteria,eventID,standingWaterDepth,nTransBoutType,boutType,samplingImpractical,incubationMethod,incubationCondition,sampleID,sampleCode,toxicodendronPossible,horizon,horizonDetails,soilTemp,litterDepth,sampleTopDepth,sampleBottomDepth,sampleExtent,soilSamplingDevice,soilCoreCount,geneticSampleID,geneticSampleCode,geneticArchiveSample1ID,geneticArchiveSample1Code,geneticArchiveSample2ID,geneticArchiveSample2Code,geneticArchiveSample3ID,geneticArchiveSample3Code,geneticArchiveSample4ID,geneticArchiveSample4Code,geneticArchiveSample5ID,geneticArchiveSample5Code,geneticSampleCondition,biomassID,biomassCode,biomassSampleCondition,remarks,collectedBy,dataQF,publicationDate,release
0db2ebf3-ec48-407f-9ba9-b3c425c83179,D02,SERC,SERC_047,SERC_047.basePlot.bgc,tower,deciduousForest,41,30,36.5,WGS84,38.885634,-76.560193,20.4,4.3,0.53,NEON.DOC.014048vN,2020-11-04T19:01Z,fallWinterTransition,OK - no known exceptions,SERC.fallWinterTransition.2020,0,No,microbes,OK,no incubation,,SERC_047-M-30-36.5-20201104,,N,M,OK,11.4,1,0,30.6,maximum,probe,2,,,SERC_047-M-30-36.5-20201104-GA1,C00000015686,SERC_047-M-30-36.5-20201104-GA2,C00000015687,SERC_047-M-30-36.5-20201104-GA3,C00000015688,SERC_047-M-30-36.5-20201104-GA4,C00000015689,SERC_047-M-30-36.5-20201104-GA5,C00000015690,OK,,,OK,,0000-0001-7914-5891,,20210907T160813Z,PROVISIONAL
223ff854-6d7b-42e9-ae4c-e6b4c2a46053,D02,SERC,SERC_047,SERC_047.basePlot.bgc,tower,deciduousForest,39,10,31.5,WGS84,38.885634,-76.560193,20.4,4.3,0.53,NEON.DOC.014048vN,2020-11-04T19:17Z,fallWinterTransition,OK - no known exceptions,SERC.fallWinterTransition.2020,0,No,microbes,OK,no incubation,,SERC_047-M-10-31.5-20201104,,N,M,OK,12,2,0,30.1,maximum,probe,2,,,SERC_047-M-10-31.5-20201104-GA1,C00000015691,SERC_047-M-10-31.5-20201104-GA2,C00000015692,SERC_047-M-10-31.5-20201104-GA3,C00000015693,SERC_047-M-10-31.5-20201104-GA4,C00000015694,SERC_047-M-10-31.5-20201104-GA5,C00000015695,OK,,,OK,,0000-0001-7914-5891,,20210907T160813Z,PROVISIONAL
a958ce06-2769-4543-87a4-9b3ab01468cc,D02,SERC,SERC_049,SERC_049.basePlot.bgc,tower,deciduousForest,21,10,4,WGS84,38.886494,-76.561509,20.2,4.8,0.28,NEON.DOC.014048vN,2020-11-04T19:40Z,fallWinterTransition,OK - no known exceptions,SERC.fallWinterTransition.2020,0,No,microbes,OK,no incubation,,SERC_049-M-10-4-20201104,,N,M,OK,12.8,4,0,30.4,maximum,probe,1,,,SERC_049-M-10-4-20201104-GA1,C00000015711,SERC_049-M-10-4-20201104-GA2,C00000015712,SERC_049-M-10-4-20201104-GA3,C00000015713,SERC_049-M-10-4-20201104-GA4,C00000015714,SERC_049-M-10-4-20201104-GA5,C00000015715,OK,,,OK,,0000-0001-9247-047X,,20210907T160813Z,PROVISIONAL
d591236c-316b-4bf5-845a-8950cd502216,D02,SERC,SERC_049,SERC_049.basePlot.bgc,tower,deciduousForest,39,18.5,37,WGS84,38.886494,-76.561509,20.2,4.8,0.28,NEON.DOC.014048vN,2020-11-04T19:55Z,fallWinterTransition,OK - no known exceptions,SERC.fallWinterTransition.2020,0,No,microbes,OK,no incubation,,SERC_049-M-18.5-37-20201104,,N,M,OK,11.1,1.5,0,29.6,maximum,probe,1,,,SERC_049-M-18.5-37-20201104-GA1,C00000015706,SERC_049-M-18.5-37-20201104-GA2,C00000015707,SERC_049-M-18.5-37-20201104-GA3,C00000015708,SERC_049-M-18.5-37-20201104-GA4,C00000015709,SERC_049-M-18.5-37-20201104-GA5,C00000015710,OK,,,OK,,0000-0001-9247-047X,,20210907T160813Z,PROVISIONAL
a7eb9cfd-a31e-4eb6-aaa6-68c79c94bd5c,D02,SERC,SERC_049,SERC_049.basePlot.bgc,tower,deciduousForest,41,39.5,38.5,WGS84,38.886494,-76.561509,20.2,4.8,0.28,NEON.DOC.014048vN,2020-11-04T20:11Z,fallWinterTransition,OK - no known exceptions,SERC.fallWinterTransition.2020,0,No,microbes,OK,no incubation,,SERC_049-M-39.5-38.5-20201104,,N,M,OK,12.7,4,0,29.8,maximum,probe,1,,,SERC_049-M-39.5-38.5-20201104-GA1,C00000015701,SERC_049-M-39.5-38.5-20201104-GA2,C00000015702,SERC_049-M-39.5-38.5-20201104-GA3,C00000015703,SERC_049-M-39.5-38.5-20201104-GA4,C00000015704,SERC_049-M-39.5-38.5-20201104-GA5,C00000015705,OK,,,OK,,0000-0001-9247-047X,,20210907T160813Z,PROVISIONAL
f8705542-baf9-4188-8cdb-7a8fc1b71931,D02,SERC,SERC_007,SERC_007.basePlot.bgc,distributed,cultivatedCrops,39,18.5,37,WGS84,38.873795,-76.539828,20.1,4.1,0.1,NEON.DOC.014048vN,2020-11-05T13:10Z,fallWinterTransition,OK - no known exceptions,SERC.fallWinterTransition.2020,0,No,microbes,OK,no incubation,,SERC_007-M-18.5-37-20201105,,N,M,OK,10.6,0.5,0,30,maximum,probe,1,,,SERC_007-M-18.5-37-20201105-GA1,C00000015651,SERC_007-M-18.5-37-20201105-GA2,C00000015652,SERC_007-M-18.5-37-20201105-GA3,C00000015653,SERC_007-M-18.5-37-20201105-GA4,C00000015654,SERC_007-M-18.5-37-20201105-GA5,C00000015655,OK,,,OK,,0000-0001-7914-5891,,20210907T160813Z,PROVISIONAL
e408c0e7-fac6-4bc4-9b38-c6a2118b5bcb,D02,SERC,SERC_007,SERC_007.basePlot.bgc,distributed,cultivatedCrops,21,0,7,WGS84,38.873795,-76.539828,20.1,4.1,0.1,NEON.DOC.014048vN,2020-11-05T13:23Z,fallWinterTransition,OK - no known exceptions,SERC.fallWinterTransition.2020,0,No,microbes,OK,no incubation,,SERC_007-M-0-7-20201105,,N,M,OK,8.9,0.3,0,30,maximum,probe,1,,,SERC_007-M-0-7-20201105-GA1,C00000015646,SERC_007-M-0-7-20201105-GA2,C00000015647,SERC_007-M-0-7-20201105-GA3,C00000015648,SERC_007-M-0-7-20201105-GA4,C00000015649,SERC_007-M-0-7-20201105-GA5,C00000015650,OK,,,OK,,0000-0001-7914-5891,,20210907T160813Z,PROVISIONAL
c0097629-cea0-4e9b-918c-da022b4a4299,D02,SERC,SERC_007,SERC_007.basePlot.bgc,distributed,cultivatedCrops,23,30,1.5,WGS84,38.873795,-76.539828,20.1,4.1,0.1,NEON.DOC.014048vN,2020-11-05T13:38Z,fallWinterTransition,OK - no known exceptions,SERC.fallWinterTransition.2020,0,No,microbes,OK,no incubation,,SERC_007-M-30-1.5-20201105,,N,M,OK,9.1,0.3,0,30.2,maximum,probe,1,,,SERC_007-M-30-1.5-20201105-GA1,C00000015641,SERC_007-M-30-1.5-20201105-GA2,C00000015642,SERC_007-M-30-1.5-20201105-GA3,C00000015643,SERC_007-M-30-1.5-20201105-GA4,C00000015644,SERC_007-M-30-1.5-20201105-GA5,C00000015645,OK,,,OK,,0000-0001-7914-5891,,20210907T160813Z,PROVISIONAL
10d02271-443b-46e0-9563-a570178414b9,D02,SERC,SERC_044,SERC_044.basePlot.bgc,tower,deciduousForest,23,38.5,16,WGS84,38.890803,-76.553986,20.4,8.5,0.37,NEON.DOC.014048vN,2021-03-29T14:40Z,winterSpringTransition,OK - no known exceptions,SERC.winterSpringTransition.2021,0,tInitial,microbesBiomass,OK,no incubation,,SERC_044-M-38.5-16-20210329,,N,M,OK,10.5,1.1,0,26,maximum,corer,1,SERC_044-M-38.5-16-20210329-GEN,B00000052499,SERC_044-M-38.5-16-20210329-GA1,C00000113846,SERC_044-M-38.5-16-20210329-GA2,C00000113847,SERC_044-M-38.5-16-20210329-GA3,C00000113848,SERC_044-M-38.5-16-20210329-GA4,C00000113849,SERC_044-M-38.5-16-20210329-GA5,C00000113850,OK,SERC_044-M-38.5-16-20210329-BM,B00000052518,OK,root obstruction,0000-0001-5623-6512,,20211004T170624Z,PROVISIONAL
48fc936c-9276-4a9e-8286-ab6b4e033480,D02,SERC,SERC_001,SERC_001.basePlot.bgc,distributed,deciduousForest,39,7.5,23.5,WGS84,38.868693,-76.533585,20.1,6.3,0.17,NEON.DOC.014048vN,2021-03-29T15:02Z,winterSpringTransition,OK - no known exceptions,SERC.winterSpringTransition.2021,0,tInitial,microbesBiomass,OK,no incubation,,SERC_001-M-7.5-23.5-20210329,,N,M,OK,10.6,4.5,0,25.1,maximum,corer,1,SERC_001-M-7.5-23.5-20210329-GEN,B00000052481,SERC_001-M-7.5-23.5-20210329-GA1,C00000113691,SERC_001-M-7.5-23.5-20210329-GA2,C00000113692,SERC_001-M-7.5-23.5-20210329-GA3,C00000113693,SERC_001-M-7.5-23.5-20210329-GA4,C00000113694,SERC_001-M-7.5-23.5-20210329-GA5,C00000113695,OK,SERC_001-M-7.5-23.5-20210329-BM,B00000052512,OK,Bottom of sample thoroughly saturated and may have not been retained by soil corer,0000-0001-8122-5196,,20211004T170624Z,PROVISIONAL
e4060c3e-b89a-4411-96d6-6af718bb9749,D02,SERC,SERC_044,SERC_044.basePlot.bgc,tower,deciduousForest,41,33,26,WGS84,38.890803,-76.553986,20.4,8.5,0.37,NEON.DOC.014048vN,2021-03-29T15:13Z,winterSpringTransition,OK - no known exceptions,SERC.winterSpringTransition.2021,0,tInitial,microbesBiomass,OK,no incubation,,SERC_044-M-33-26-20210329,,N,M,OK,10,0.5,0,23.6,maximum,corer,2,SERC_044-M-33-26-20210329-GEN,B00000052500,SERC_044-M-33-26-20210329-GA1,C00000113841,SERC_044-M-33-26-20210329-GA2,C00000113842,SERC_044-M-33-26-20210329-GA3,C00000113843,SERC_044-M-33-26-20210329-GA4,C00000113844,SERC_044-M-33-26-20210329-GA5,C00000113845,OK,SERC_044-M-33-26-20210329-BM,B00000052517,OK,"",0000-0001-5623-6512,,20211004T170624Z,PROVISIONAL
a425e846-e763-488e-a2ce-eda6bdc3aca8,D02,SERC,SERC_001,SERC_001.basePlot.bgc,distributed,deciduousForest,21,7,13.5,WGS84,38.868693,-76.533585,20.1,6.3,0.17,NEON.DOC.014048vN,2021-03-29T15:34Z,winterSpringTransition,OK - no known exceptions,SERC.winterSpringTransition.2021,0,tInitial,microbesBiomass,OK,no incubation,,SERC_001-M-7-13.5-20210329,,N,M,OK,10.5,2.5,0,30,maximum,corer,1,SERC_001-M-7-13.5-20210329-GEN,B00000052482,SERC_001-M-7-13.5-20210329-GA1,C00000113686,SERC_001-M-7-13.5-20210329-GA2,C00000113687,SERC_001-M-7-13.5-20210329-GA3,C00000113688,SERC_001-M-7-13.5-20210329-GA4,C00000113689,SERC_001-M-7-13.5-20210329-GA5,C00000113690,OK,SERC_001-M-7-13.5-20210329-BM,B00000052513,OK,"",0000-0001-8122-5196,,20211004T170624Z,PROVISIONAL
61c147b9-1580-45af-8d09-edbfa3f13872,D02,SERC,SERC_044,SERC_044.basePlot.bgc,tower,deciduousForest,39,5,27.5,WGS84,38.890803,-76.553986,20.4,8.5,0.37,NEON.DOC.014048vN,2021-03-29T15:42Z,winterSpringTransition,OK - no known exceptions,SERC.winterSpringTransition.2021,0,tInitial,microbesBiomass,OK,no incubation,,SERC_044-M-5-27.5-20210329,,N,M,OK,10.1,0.8,0,30.4,maximum,corer,1,SERC_044-M-5-27.5-20210329-GEN,B00000052501,SERC_044-M-5-27.5-20210329-GA1,C00000113836,SERC_044-M-5-27.5-20210329-GA2,C00000113837,SERC_044-M-5-27.5-20210329-GA3,C00000113838,SERC_044-M-5-27.5-20210329-GA4,C00000113839,SERC_044-M-5-27.5-20210329-GA5,C00000113840,OK,SERC_044-M-5-27.5-20210329-BM,B00000052519,OK,"",0000-0001-5623-6512,,20211004T170624Z,PROVISIONAL
a116b354-1e25-4281-a075-780bd9d38fbb,D02,SERC,SERC_001,SERC_001.basePlot.bgc,distributed,deciduousForest,41,22,37,WGS84,38.868693,-76.533585,20.1,6.3,0.17,NEON.DOC.014048vN,2021-03-29T16:11Z,winterSpringTransition,OK - no known exceptions,SERC.winterSpringTransition.2021,0,tInitial,microbesBiomass,OK,no incubation,,SERC_001-M-22-37-20210329,,N,M,OK,10.8,3.5,0,30.4,maximum,corer,1,SERC_001-M-22-37-20210329-GEN,B00000052483,SERC_001-M-22-37-20210329-GA1,C00000113681,SERC_001-M-22-37-20210329-GA2,C00000113682,SERC_001-M-22-37-20210329-GA3,C00000113683,SERC_001-M-22-37-20210329-GA4,C00000113684,SERC_001-M-22-37-20210329-GA5,C00000113685,OK,SERC_001-M-22-37-20210329-BM,B00000052511,OK,"",0000-0001-8122-5196,,20211004T170624Z,PROVISIONAL
d48d7a9a-77a3-4021-a2e7-a01887603c80,D02,SERC,SERC_002,SERC_002.basePlot.bgc,distributed,deciduousForest,21,12,9,WGS84,38.895036,-76.558917,20.1,6.9,0.06,NEON.DOC.014048vN,2021-03-29T16:56Z,winterSpringTransition,OK - no known exceptions,SERC.winterSpringTransition.2021,0,tInitial,microbesBiomass,OK,no incubation,,SERC_002-M-12-9-20210329,,N,M,OK,10,1,0,30,maximum,corer,1,SERC_002-M-12-9-20210329-GEN,B00000052484,SERC_002-M-12-9-20210329-GA1,C00000113726,SERC_002-M-12-9-20210329-GA2,C00000113727,SERC_002-M-12-9-20210329-GA3,C00000113728,SERC_002-M-12-9-20210329-GA4,C00000113729,SERC_002-M-12-9-20210329-GA5,C00000113730,OK,SERC_002-M-12-9-20210329-BM,B00000052523,OK,"",0000-0001-7914-5891,,20211004T170624Z,PROVISIONAL
3cf60f65-c780-415c-a406-b4d9bd3f5d97,D02,SERC,SERC_004,SERC_004.basePlot.bgc,distributed,deciduousForest,21,,,WGS84,38.87241,-76.554055,20.1,16.1,0.14,NEON.DOC.014048vN,2021-03-29T17:00Z,winterSpringTransition,unknown - logistical,SERC.winterSpringTransition.2021,,tInitial,microbesBiomass,management,"",,SERC_004-21-20210329-MANAGEMENT,,"","","",,,,,"","",1,"","","","","","","","","","","","","","","","",Insufficient staff| limited resources,0000-0001-7914-5891,,20211004T170624Z,PROVISIONAL
2578649b-4be7-40f7-84e1-71e9f3ef0dd4,D02,SERC,SERC_005,SERC_005.basePlot.bgc,distributed,deciduousForest,21,,,WGS84,38.893246,-76.547604,20.3,15.6,0.6,NEON.DOC.014048vN,2021-03-29T17:00Z,winterSpringTransition,unknown - logistical,SERC.winterSpringTransition.2021,,tInitial,microbesBiomass,management,"",,SERC_005-21-20210329-MANAGEMENT,,"","","",,,,,"","",1,"","","","","","","","","","","","","","","","",insufficient staff| limited resources,0000-0001-7914-5891,,20211004T170624Z,PROVISIONAL
8c8d0f0f-2482-4de3-8b5d-50518e1435df,D02,SERC,SERC_002,SERC_002.basePlot.bgc,distributed,deciduousForest,23,20,2.5,WGS84,38.895036,-76.558917,20.1,6.9,0.06,NEON.DOC.014048vN,2021-03-29T17:23Z,winterSpringTransition,OK - no known exceptions,SERC.winterSpringTransition.2021,0,tInitial,microbesBiomass,OK,no incubation,,SERC_002-M-20-2.5-20210329,,N,M,OK,11.3,3,0,29.7,maximum,corer,1,SERC_002-M-20-2.5-20210329-GEN,B00000052485,SERC_002-M-20-2.5-20210329-GA1,C00000113731,SERC_002-M-20-2.5-20210329-GA2,C00000113732,SERC_002-M-20-2.5-20210329-GA3,C00000113733,SERC_002-M-20-2.5-20210329-GA4,C00000113734,SERC_002-M-20-2.5-20210329-GA5,C00000113735,OK,SERC_002-M-20-2.5-20210329-BM,B00000052515,OK,"",0000-0001-7914-5891,,20211004T170624Z,PROVISIONAL
12323333-c213-4b79-b6a3-39ae05407f04,D02,SERC,SERC_045,SERC_045.basePlot.bgc,tower,deciduousForest,21,9.5,12,WGS84,38.880982,-76.55872,20.4,18.5,0.3,NEON.DOC.014048vN,2021-03-29T17:28Z,winterSpringTransition,OK - no known exceptions,SERC.winterSpringTransition.2021,0,tInitial,microbesBiomass,OK,no incubation,,SERC_045-M-9.5-12-20210329,,N,M,OK,10,7,0,30.5,maximum,corer,1,SERC_045-M-9.5-12-20210329-GEN,B00000052503,SERC_045-M-9.5-12-20210329-GA1,C00000113856,SERC_045-M-9.5-12-20210329-GA2,C00000113857,SERC_045-M-9.5-12-20210329-GA3,C00000113858,SERC_045-M-9.5-12-20210329-GA4,C00000113859,SERC_045-M-9.5-12-20210329-GA5,C00000113860,OK,SERC_045-M-9.5-12-20210329-BM,B00000052525,OK,"",0000-0001-8122-5196,,20211004T170624Z,PROVISIONAL
617fe9ca-2163-4d7d-b5b6-325b76d94be2,D02,SERC,SERC_002,SERC_002.basePlot.bgc,distributed,deciduousForest,39,9,20.5,WGS84,38.895036,-76.558917,20.1,6.9,0.06,NEON.DOC.014048vN,2021-03-29T17:48Z,winterSpringTransition,OK - no known exceptions,SERC.winterSpringTransition.2021,0,tInitial,microbesBiomass,OK,no incubation,,SERC_002-M-9-20.5-20210329,,N,M,OK,11.3,1,0,30,maximum,corer,1,SERC_002-M-9-20.5-20210329-GEN,B00000052486,SERC_002-M-9-20.5-20210329-GA1,C00000113736,SERC_002-M-9-20.5-20210329-GA2,C00000113737,SERC_002-M-9-20.5-20210329-GA3,C00000113738,SERC_002-M-9-20.5-20210329-GA4,C00000113739,SERC_002-M-9-20.5-20210329-GA5,C00000113740,OK,SERC_002-M-9-20.5-20210329-BM,B00000052516,OK,"",0000-0001-7914-5891,,20211004T170624Z,PROVISIONAL
5323b976-98c6-42f4-a698-8a5ff6d89e2e,D02,SERC,SERC_045,SERC_045.basePlot.bgc,tower,deciduousForest,23,35,17.5,WGS84,38.880982,-76.55872,20.4,18.5,0.3,NEON.DOC.014048vN,2021-03-29T17:48Z,winterSpringTransition,OK - no known exceptions,SERC.winterSpringTransition.2021,0,tInitial,microbesBiomass,OK,no incubation,,SERC_045-M-35-17.5-20210329,,N,M,OK,10.1,4.7,0,29,maximum,corer,1,SERC_045-M-35-17.5-20210329-GEN,B00000052502,SERC_045-M-35-17.5-20210329-GA1,C00000113851,SERC_045-M-35-17.5-20210329-GA2,C00000113852,SERC_045-M-35-17.5-20210329-GA3,C00000113853,SERC_045-M-35-17.5-20210329-GA4,C00000113854,SERC_045-M-35-17.5-20210329-GA5,C00000113855,OK,SERC_045-M-35-17.5-20210329-BM,B00000052524,OK,"",0000-0001-8122-5196,,20211004T170624Z,PROVISIONAL
3cd01ece-609e-4702-85b1-ddb88b0cfe7e,D02,SERC,SERC_045,SERC_045.basePlot.bgc,tower,deciduousForest,39,7.5,22,WGS84,38.880982,-76.55872,20.4,18.5,0.3,NEON.DOC.014048vN,2021-03-29T18:19Z,winterSpringTransition,OK - no known exceptions,SERC.winterSpringTransition.2021,0,tInitial,microbesBiomass,OK,no incubation,,SERC_045-M-7.5-22-20210329,,N,M,OK,10.1,4.5,0,27.5,maximum,corer,1,SERC_045-M-7.5-22-20210329-GEN,B00000052504,SERC_045-M-7.5-22-20210329-GA1,C00000113861,SERC_045-M-7.5-22-20210329-GA2,C00000113862,SERC_045-M-7.5-22-20210329-GA3,C00000113863,SERC_045-M-7.5-22-20210329-GA4,C00000113864,SERC_045-M-7.5-22-20210329-GA5,C00000113865,OK,SERC_045-M-7.5-22-20210329-BM,B00000052514,OK,"",0000-0001-8122-5196,,20211004T170624Z,PROVISIONAL
0bd74f5f-0cce-427f-b613-fe19addbf03a,D02,SERC,SERC_047,SERC_047.basePlot.bgc,tower,deciduousForest,23,30.5,2,WGS84,38.885634,-76.560193,20.4,4.3,0.53,NEON.DOC.014048vN,2021-03-30T12:10Z,winterSpringTransition,OK - no known exceptions,SERC.winterSpringTransition.2021,0,tInitial,microbesBiomass,OK,no incubation,,SERC_047-M-30.5-2-20210330,,N,M,OK,9.9,4.5,0,27.7,maximum,corer,1,SERC_047-M-30.5-2-20210330-GEN,B00000052505,SERC_047-M-30.5-2-20210330-GA1,C00000113866,SERC_047-M-30.5-2-20210330-GA2,C00000113867,SERC_047-M-30.5-2-20210330-GA3,C00000113868,SERC_047-M-30.5-2-20210330-GA4,C00000113869,SERC_047-M-30.5-2-20210330-GA5,C00000113870,OK,SERC_047-M-30.5-2-20210330-BM,B00000052529,OK,"",0000-0003-4806-3126,,20211004T170624Z,PROVISIONAL
25524a18-bf0f-4600-99b0-6c087c8a4048,D02,SERC,SERC_047,SERC_047.basePlot.bgc,tower,deciduousForest,41,29.5,36.5,WGS84,38.885634,-76.560193,20.4,4.3,0.53,NEON.DOC.014048vN,2021-03-30T12:36Z,winterSpringTransition,OK - no known exceptions,SERC.winterSpringTransition.2021,0,tInitial,microbesBiomass,OK,no incubation,,SERC_047-M-29.5-36.5-20210330,,N,M,OK,9.9,5.5,0,29.5,maximum,corer,1,SERC_047-M-29.5-36.5-20210330-GEN,B00000052507,"",C00000113871,"",C00000113872,"",C00000113873,"",C00000113874,"",C00000113875,OK,SERC_047-M-29.5-36.5-20210330-BM,B00000052527,OK,"",0000-0003-4806-3126,,20211004T170624Z,PROVISIONAL
b258108f-047e-4874-a72c-fda9e21091e3,D02,SERC,SERC_047,SERC_047.basePlot.bgc,tower,deciduousForest,21,7.5,13.5,WGS84,38.885634,-76.560193,20.4,4.3,0.53,NEON.DOC.014048vN,2021-03-30T13:04Z,winterSpringTransition,OK - no known exceptions,SERC.winterSpringTransition.2021,0,tInitial,microbesBiomass,OK,no incubation,,SERC_047-M-7.5-13.5-20210330,,N,M,OK,9.3,2.6,0,28.4,maximum,corer,1,SERC_047-M-7.5-13.5-20210330-GEN,B00000052506,SERC_047-M-7.5-13.5-20210330-GA1,C00000113876,SERC_047-M-7.5-13.5-20210330-GA2,C00000113877,SERC_047-M-7.5-13.5-20210330-GA3,C00000113878,SERC_047-M-7.5-13.5-20210330-GA4,C00000113879,SERC_047-M-7.5-13.5-20210330-GA5,C00000113880,OK,SERC_047-M-7.5-13.5-20210330-BM,B00000052526,OK,"",0000-0003-4806-3126,,20211004T170624Z,PROVISIONAL
46bde26e-4db8-4261-96b3-0cd5a1249c1e,D02,SERC,SERC_049,SERC_049.basePlot.bgc,tower,deciduousForest,23,33,6.5,WGS84,38.886494,-76.561509,20.2,4.8,0.28,NEON.DOC.014048vN,2021-03-30T13:34Z,winterSpringTransition,OK - no known exceptions,SERC.winterSpringTransition.2021,0,tInitial,microbesBiomass,OK,no incubation,,SERC_049-M-33-6.5-20210330,,N,M,OK,9.4,5.1,0,28.8,maximum,corer,1,SERC_049-M-33-6.5-20210330-GEN,B00000052508,SERC_049-M-33-6.5-20210330-GA1,C00000113891,SERC_049-M-33-6.5-20210330-GA2,C00000113892,SERC_049-M-33-6.5-20210330-GA3,C00000113893,SERC_049-M-33-6.5-20210330-GA4,C00000113894,SERC_049-M-33-6.5-20210330-GA5,C00000113895,OK,SERC_049-M-33-6.5-20210330-BM,B00000052521,OK,"",0000-0003-4806-3126,,20211004T170624Z,PROVISIONAL
151e7759-31ac-4ed3-877d-0357ef18d347,D02,SERC,SERC_049,SERC_049.basePlot.bgc,tower,deciduousForest,41,38,39,WGS84,38.886494,-76.561509,20.2,4.8,0.28,NEON.DOC.014048vN,2021-03-30T13:57Z,winterSpringTransition,OK - no known exceptions,SERC.winterSpringTransition.2021,0,tInitial,microbesBiomass,OK,no incubation,,SERC_049-M-38-39-20210330,,N,M,OK,8.4,1.4,0,30.4,maximum,corer,1,SERC_049-M-38-39-20210330-GEN,B00000052510,SERC_049-M-38-39-20210330-GA1,C00000113881,SERC_049-M-38-39-20210330-GA2,C00000113882,SERC_049-M-38-39-20210330-GA3,C00000113883,SERC_049-M-38-39-20210330-GA4,C00000113884,SERC_049-M-38-39-20210330-GA5,C00000113885,OK,SERC_049-M-38-39-20210330-BM,B00000052520,OK,"",0000-0003-4806-3126,,20211004T170624Z,PROVISIONAL
5a4d914c-5f2e-4a73-a6d0-95be5884d641,D02,SERC,SERC_049,SERC_049.basePlot.bgc,tower,deciduousForest,39,7,20,WGS84,38.886494,-76.561509,20.2,4.8,0.28,NEON.DOC.014048vN,2021-03-30T14:18Z,winterSpringTransition,OK - no known exceptions,SERC.winterSpringTransition.2021,0,tInitial,microbesBiomass,OK,no incubation,,SERC_049-M-7-20-20210330,,N,M,OK,9.1,6.4,0,29.1,maximum,corer,1,SERC_049-M-7-20-20210330-GEN,B00000052509,SERC_049-M-7-20-20210330-GA1,C00000113886,SERC_049-M-7-20-20210330-GA2,C00000113887,SERC_049-M-7-20-20210330-GA3,C00000113888,SERC_049-M-7-20-20210330-GA4,C00000113889,SERC_049-M-7-20-20210330-GA5,C00000113890,OK,SERC_049-M-7-20-20210330-BM,B00000052528,OK,"",0000-0003-4806-3126,,20211004T170624Z,PROVISIONAL
c85fdc8e-a1b0-424e-a0e3-4dfcc590f140,D02,SERC,SERC_003,SERC_003.basePlot.bgc,distributed,deciduousForest,23,22,1,WGS84,38.899872,-76.543752,20.1,8.2,0.12,NEON.DOC.014048vN,2021-03-30T15:39Z,winterSpringTransition,OK - no known exceptions,SERC.winterSpringTransition.2021,0,tInitial,microbesBiomass,OK,no incubation,,SERC_003-M-22-1-20210330,,N,M,OK,10.3,2.3,0,30,maximum,corer,1,SERC_003-M-22-1-20210330-GEN,B00000052488,SERC_003-M-22-1-20210330-GA1,C00000113716,SERC_003-M-22-1-20210330-GA2,C00000113717,SERC_003-M-22-1-20210330-GA3,C00000113718,SERC_003-M-22-1-20210330-GA4,C00000113719,SERC_003-M-22-1-20210330-GA5,C00000113720,OK,SERC_003-M-22-1-20210330-BM,B00000052533,OK,"",0000-0001-7914-5891,,20211004T170624Z,PROVISIONAL
6ac5e61f-35cf-409a-9290-4ff983637b9b,D02,SERC,SERC_003,SERC_003.basePlot.bgc,distributed,deciduousForest,21,19,7.5,WGS84,38.899872,-76.543752,20.1,8.2,0.12,NEON.DOC.014048vN,2021-03-30T16:07Z,winterSpringTransition,OK - no known exceptions,SERC.winterSpringTransition.2021,0,tInitial,microbesBiomass,OK,no incubation,,SERC_003-M-19-7.5-20210330,,N,M,OK,9.8,3,0,29.6,maximum,corer,1,SERC_003-M-19-7.5-20210330-GEN,B00000052487,SERC_003-M-19-7.5-20210330-GA1,C00000113711,SERC_003-M-19-7.5-20210330-GA2,C00000113712,SERC_003-M-19-7.5-20210330-GA3,C00000113713,SERC_003-M-19-7.5-20210330-GA4,C00000113714,SERC_003-M-19-7.5-20210330-GA5,C00000113715,OK,SERC_003-M-19-7.5-20210330-BM,B00000052532,OK,"",0000-0001-7914-5891,,20211004T170624Z,PROVISIONAL
618be28f-0ad3-41a6-8dad-1f0102e033ea,D02,SERC,SERC_003,SERC_003.basePlot.bgc,distributed,deciduousForest,41,30,23,WGS84,38.899872,-76.543752,20.1,8.2,0.12,NEON.DOC.014048vN,2021-03-30T16:32Z,winterSpringTransition,OK - no known exceptions,SERC.winterSpringTransition.2021,0,tInitial,microbesBiomass,OK,no incubation,,SERC_003-M-30-23-20210330,,N,M,OK,9.8,3.5,0,30.2,maximum,corer,1,SERC_003-M-30-23-20210330-GEN,B00000052489,SERC_003-M-30-23-20210330-GA1,C00000113721,SERC_003-M-30-23-20210330-GA2,C00000113722,SERC_003-M-30-23-20210330-GA3,C00000113723,SERC_003-M-30-23-20210330-GA4,C00000113724,SERC_003-M-30-23-20210330-GA5,C00000113725,OK,SERC_003-M-30-23-20210330-BM,B00000052522,OK,"",0000-0001-7914-5891,,20211004T170624Z,PROVISIONAL
