uid,namedLocation,domainID,siteID,plotID,subplotID,clipID,geodeticDatum,decimalLatitude,decimalLongitude,coordinateUncertainty,utmZone,elevation,elevationUncertainty,slopeAspect,slopeGradient,nlcdClass,plotType,plotSize,plotManagement,setDate,collectDate,eventID,sampleID,sampleCode,samplingProtocolVersion,clipLength,clipWidth,clipArea,targetTaxaPresent,exclosure,remarks,recordedBy,measuredBy,samplingImpractical,biophysicalCriteria,publicationDate,release
209f79cb-bf4c-4ac1-aa17-3bebba12e2f0,TREE_025.basePlot.hbp,D05,TREE,TREE_025,23,TREE_025_0418,WGS84,45.494325,-89.58222,20.2,16N,462.1,0.2,26,0.5,mixedForest,tower,1600,,2015-08-10T20:14Z,2015-08-10T20:14Z,HBP.2015.TREE.01,HBP.TREE0250418.20150810,,,2,0.1,0.2,Y,N,,pagosti@field-ops.org,radams@field-ops.org,,,20211222T010249Z,RELEASE-2022
77acfc0a-a831-40be-bfa2-b942aa1a64e3,TREE_025.basePlot.hbp,D05,TREE,TREE_025,21,TREE_025_0196,WGS84,45.494325,-89.58222,20.2,16N,462.1,0.2,26,0.5,mixedForest,tower,1600,,2015-08-10T20:14Z,2015-08-10T20:14Z,HBP.2015.TREE.01,HBP.TREE0250196.20150810,,,2,0.1,0.2,Y,N,,pagosti@field-ops.org,radams@field-ops.org,,,20211222T010249Z,RELEASE-2022
34be7464-f6d7-45ff-b20f-bb81c472c387,TREE_053.basePlot.hbp,D05,TREE,TREE_053,23,TREE_053_0334,WGS84,45.491645,-89.592476,20.2,16N,463.2,0.3,0,0,deciduousForest,tower,1600,,2016-08-17T15:20Z,2016-08-17T15:20Z,HBP.2016.TREE.01,HBP.TREE0530334.20160817,,,2,0.1,0.2,Y,N,FRB| CSG| OSD,gnelson@field-ops.org,akantolia@field-ops.org,,,20211222T022145Z,RELEASE-2022
4f2e3213-3d2e-442e-ac9a-7c6e9aa59ed6,TREE_053.basePlot.hbp,D05,TREE,TREE_053,41,TREE_053_0802,WGS84,45.491645,-89.592476,20.2,16N,463.2,0.3,0,0,deciduousForest,tower,1600,,2016-08-17T15:36Z,2016-08-17T15:36Z,HBP.2016.TREE.01,HBP.TREE0530802.20160817,,,2,0.1,0.2,Y,N,FRB| CSG| WST,gnelson@field-ops.org,akantolia@field-ops.org,,,20211222T022145Z,RELEASE-2022
0f8ab95b-28d5-4cfb-a068-f36b6558dca4,TREE_055.basePlot.hbp,D05,TREE,TREE_055,39,TREE_055_0578,WGS84,45.49189,-89.594035,20.2,16N,463.2,0.4,3.9,0.9,deciduousForest,tower,1600,,2016-08-17T16:02Z,2016-08-17T16:02Z,HBP.2016.TREE.01,HBP.TREE0550578.20160817,,,2,0.1,0.2,Y,N,FRB| CSG| WST,gnelson@field-ops.org,akantolia@field-ops.org,,,20211222T022145Z,RELEASE-2022
a2ee3258-b8eb-4f58-9127-57fea7fa112e,TREE_055.basePlot.hbp,D05,TREE,TREE_055,41,TREE_055_0901,WGS84,45.49189,-89.594035,20.2,16N,463.2,0.4,3.9,0.9,deciduousForest,tower,1600,,2016-08-17T16:20Z,2016-08-17T16:20Z,HBP.2016.TREE.01,HBP.TREE0550901.20160817,,,2,0.1,0.2,Y,N,FRB| CSG| WST,gnelson@field-ops.org,akantolia@field-ops.org,,,20211222T022145Z,RELEASE-2022
913aa4d2-3ce0-4d55-a0d5-197a7bd7014d,TREE_052.basePlot.hbp,D05,TREE,TREE_052,21,TREE_052_0035,WGS84,45.491181,-89.590168,20.2,16N,458.2,0.2,0,0,woodyWetlands,tower,1600,,2016-08-17T17:20Z,2016-08-17T17:20Z,HBP.2016.TREE.01,HBP.TREE0520035.20160817,,,2,0.1,0.2,Y,N,FRB| CSG,gnelson@field-ops.org,akantolia@field-ops.org,,,20211222T022145Z,RELEASE-2022
611a022c-0a8c-48fb-b7a2-f9aa52e00c47,TREE_052.basePlot.hbp,D05,TREE,TREE_052,23,TREE_052_0356,WGS84,45.491181,-89.590168,20.2,16N,458.2,0.2,0,0,woodyWetlands,tower,1600,,2016-08-17T17:38Z,2016-08-17T17:38Z,HBP.2016.TREE.01,HBP.TREE0520356.20160817,,,2,0.1,0.2,Y,N,FRB| CSG| WST,gnelson@field-ops.org,akantolia@field-ops.org,,,20211222T022145Z,RELEASE-2022
17a9dfba-1659-4773-bb5d-8084a81fc57f,TREE_050.basePlot.hbp,D05,TREE,TREE_050,41,TREE_050_0806,WGS84,45.49009,-89.590096,20.2,16N,465.6,0.2,168.7,1.5,evergreenForest,tower,1600,,2016-08-17T18:00Z,2016-08-17T18:00Z,HBP.2016.TREE.01,HBP.TREE0500806.20160817,,,2,0.1,0.2,Y,N,FRB| LFB| CSG,gnelson@field-ops.org,akantolia@field-ops.org,,,20211222T022145Z,RELEASE-2022
2e24d28e-c735-46e3-bc45-1f3548f98e7f,TREE_050.basePlot.hbp,D05,TREE,TREE_050,39,TREE_050_0646,WGS84,45.49009,-89.590096,20.2,16N,465.6,0.2,168.7,1.5,evergreenForest,tower,1600,,2016-08-17T18:58Z,2016-08-17T18:58Z,HBP.2016.TREE.01,HBP.TREE0500646.20160817,,,2,0.1,0.2,Y,N,FRB| LFB| CSG| WST,gnelson@field-ops.org,akantolia@field-ops.org,,,20211222T022145Z,RELEASE-2022
986e5f71-aa26-46aa-bee2-d3d9552a80fb,TREE_054.basePlot.hbp,D05,TREE,TREE_054,41,TREE_054_0793,WGS84,45.49057,-89.593198,20.3,16N,463.1,0.3,16,1.3,mixedForest,tower,1600,,2016-08-17T20:25Z,2016-08-17T20:25Z,HBP.2016.TREE.01,HBP.TREE0540793.20160817,,,2,0.1,0.2,Y,N,FRB| CSG| WST,gnelson@field-ops.org,akantolia@field-ops.org,,,20211222T022145Z,RELEASE-2022
9bfecbbc-db7c-4871-82c7-831b6167b7d4,TREE_054.basePlot.hbp,D05,TREE,TREE_054,21,TREE_054_0058,WGS84,45.49057,-89.593198,20.3,16N,463.1,0.3,16,1.3,mixedForest,tower,1600,,2016-08-17T20:40Z,2016-08-17T20:40Z,HBP.2016.TREE.01,HBP.TREE0540058.20160817,,,2,0.1,0.2,Y,N,CSG| FRB,gnelson@field-ops.org,akantolia@field-ops.org,,,20211222T022145Z,RELEASE-2022
160c70b6-cabf-4e5a-9b72-d9cea0de16b8,TREE_051.basePlot.hbp,D05,TREE,TREE_051,41,TREE_051_0780,WGS84,45.493514,-89.593697,20.1,16N,462.6,0.2,125,1.8,deciduousForest,tower,1600,,2016-08-18T15:25Z,2016-08-18T15:25Z,HBP.2016.TREE.01,HBP.TREE0510780.20160818,,,2,0.1,0.2,Y,N,FRB| CSG| WST,gnelson@field-ops.org,akantolia@field-ops.org,,,20211222T022145Z,RELEASE-2022
b7d06343-e206-4019-8bb5-edf79a4c5b32,TREE_051.basePlot.hbp,D05,TREE,TREE_051,39,TREE_051_0514,WGS84,45.493514,-89.593697,20.1,16N,462.6,0.2,125,1.8,deciduousForest,tower,1600,,2016-08-18T15:43Z,2016-08-18T15:43Z,HBP.2016.TREE.01,HBP.TREE0510514.20160818,,,2,0.1,0.2,Y,N,FRB| CSG| WST,gnelson@field-ops.org,akantolia@field-ops.org,,,20211222T022145Z,RELEASE-2022
eed81df9-d083-4502-bf48-42feabc853b5,TREE_046.basePlot.hbp,D05,TREE,TREE_046,23,TREE_046_0312,WGS84,45.49355,-89.592162,20.2,16N,465.5,0.3,0,0,deciduousForest,tower,1600,,2016-08-18T16:05Z,2016-08-18T16:05Z,HBP.2016.TREE.01,HBP.TREE0460312.20160818,,,2,0.1,0.2,Y,N,FRB| CSG| WST,gnelson@field-ops.org,akantolia@field-ops.org,,,20211222T022145Z,RELEASE-2022
c0c748b0-2504-41ce-ad70-c2a16c0fa41a,TREE_046.basePlot.hbp,D05,TREE,TREE_046,39,TREE_046_0617,WGS84,45.49355,-89.592162,20.2,16N,465.5,0.3,0,0,deciduousForest,tower,1600,,2016-08-18T16:30Z,2016-08-18T16:30Z,HBP.2016.TREE.01,HBP.TREE0460617.20160818,,,2,0.1,0.2,Y,N,FRB| CSG,gnelson@field-ops.org,akantolia@field-ops.org,,,20211222T022145Z,RELEASE-2022
262bd803-aaa4-4085-8542-30af8a356fa0,TREE_056.basePlot.hbp,D05,TREE,TREE_056,21,TREE_056_0165,WGS84,45.492738,-89.591768,20.2,16N,465.4,0.3,197,1,mixedForest,tower,1600,,2016-08-18T17:00Z,2016-08-18T17:00Z,HBP.2016.TREE.01,HBP.TREE0560165.20160818,,,2,0.1,0.2,Y,N,CSG| FRB| shifted strip east 30 cm,gnelson@field-ops.org,akantolia@field-ops.org,,,20211222T022145Z,RELEASE-2022
97dd2009-6953-4533-8d3b-18a7b801b34f,TREE_056.basePlot.hbp,D05,TREE,TREE_056,41,TREE_056_0848,WGS84,45.492738,-89.591768,20.2,16N,465.4,0.3,197,1,mixedForest,tower,1600,,2016-08-18T17:33Z,2016-08-18T17:33Z,HBP.2016.TREE.01,HBP.TREE0560848.20160818,,,2,0.1,0.2,Y,N,CSG| FRB| WST,gnelson@field-ops.org,akantolia@field-ops.org,,,20211222T022145Z,RELEASE-2022
fc850903-cc09-4f1b-ac83-d9c1fa24a099,TREE_057.basePlot.hbp,D05,TREE,TREE_057,39,TREE_057_0600,WGS84,45.492749,-89.58023,20.1,16N,464.5,0.2,148.3,0.5,mixedForest,tower,1600,,2016-08-24T15:00Z,2016-08-24T15:00Z,HBP.2016.TREE.01,HBP.TREE0570600.20160824,,,2,0.1,0.2,Y,N,CSG| WST| FRB,aacker@field-ops.org,kmcmahon@neoninc.org,,,20211222T022145Z,RELEASE-2022
db4df272-7637-454c-9897-32886ecd1068,TREE_057.basePlot.hbp,D05,TREE,TREE_057,23,TREE_057_0265,WGS84,45.492749,-89.58023,20.1,16N,464.5,0.2,148.3,0.5,mixedForest,tower,1600,,2016-08-24T15:25Z,2016-08-24T15:25Z,HBP.2016.TREE.01,HBP.TREE0570265.20160824,,,2,0.1,0.2,Y,N,CSG| WST| FRB,aacker@field-ops.org,kmcmahon@neoninc.org,,,20211222T022145Z,RELEASE-2022
90348244-51e3-477d-8fd6-fefe8c047f67,TREE_049.basePlot.hbp,D05,TREE,TREE_049,21,TREE_049_0077,WGS84,45.493852,-89.591026,20.2,16N,468.3,0.3,0,0,deciduousForest,tower,1600,,2016-08-25T17:02Z,2016-08-25T17:02Z,HBP.2016.TREE.01,HBP.TREE0490077.20160825,,,2,0.1,0.2,Y,N,CSG| FRB| WST,aacker@field-ops.org,kmcmahon@neoninc.org,,,20211222T022145Z,RELEASE-2022
29d13348-27fb-4c78-98df-a002a796c2dd,TREE_049.basePlot.hbp,D05,TREE,TREE_049,23,TREE_049_0356,WGS84,45.493852,-89.591026,20.2,16N,468.3,0.3,0,0,deciduousForest,tower,1600,,2016-08-25T17:30Z,2016-08-25T17:30Z,HBP.2016.TREE.01,HBP.TREE0490356.20160825,,,2,0.1,0.2,Y,N,CSG| FRB| WST,aacker@field-ops.org,kmcmahon@neoninc.org,,,20211222T022145Z,RELEASE-2022
0bde6654-5a95-4c70-b377-3384dff5a6ee,TREE_042.basePlot.hbp,D05,TREE,TREE_042,41,TREE_042_0773,WGS84,45.495221,-89.591099,20.3,16N,465.5,0.3,0,0,deciduousForest,tower,1600,,2016-08-25T18:30Z,2016-08-25T18:30Z,HBP.2016.TREE.01,HBP.TREE0420773.20160825,,,2,0.1,0.2,Y,N,CSG| FRB| WST,aacker@field-ops.org,kmcmahon@neoninc.org,,,20211222T022145Z,RELEASE-2022
03857c8a-41e3-4a9c-b2cc-a3b25ae539c0,TREE_042.basePlot.hbp,D05,TREE,TREE_042,23,TREE_042_0255,WGS84,45.495221,-89.591099,20.3,16N,465.5,0.3,0,0,deciduousForest,tower,1600,,2016-08-25T18:42Z,2016-08-25T18:42Z,HBP.2016.TREE.01,HBP.TREE0420255.20160825,,,2,0.1,0.2,Y,N,CSG| FRB| WST,aacker@field-ops.org,kmcmahon@neoninc.org,,,20211222T022145Z,RELEASE-2022
cc9990ce-46a5-407f-90f3-91972a086a1d,TREE_039.basePlot.hbp,D05,TREE,TREE_039,41,TREE_039_0773,WGS84,45.493221,-89.582576,20.2,16N,463.2,0.3,0,0,mixedForest,tower,1600,,2016-08-29T18:42Z,2016-08-29T18:42Z,HBP.2016.TREE.01,HBP.TREE0390773.20160829,,,2,0.1,0.2,Y,N,WST| FRB| CSG,jjaworski@field-ops.org,gnelson@field-ops.org,,,20211222T022145Z,RELEASE-2022
77007bbe-fc96-47fb-97f3-34d7084641ab,TREE_039.basePlot.hbp,D05,TREE,TREE_039,23,TREE_039_0255,WGS84,45.493221,-89.582576,20.2,16N,463.2,0.3,0,0,mixedForest,tower,1600,,2016-08-29T20:13Z,2016-08-29T20:13Z,HBP.2016.TREE.01,HBP.TREE0390255.20160829,,,2,0.1,0.2,Y,N,WST| FRB| CSG,akantola@field-ops.org,troute@field-ops.org,,,20211222T022145Z,RELEASE-2022
7ed6d94a-14f0-438f-9dbf-cf0e2b205fca,TREE_025.basePlot.hbp,D05,TREE,TREE_025,21,TREE_025_0053,WGS84,45.494325,-89.58222,20.2,16N,462.1,0.2,26,0.5,mixedForest,tower,1600,,2016-08-29T20:33Z,2016-08-29T20:33Z,HBP.2016.TREE.01,HBP.TREE0250053.20160829,,,2,0.1,0.2,Y,N,WST| FRB,akantola@field-ops.org,troute@field-ops.org,,,20211222T022145Z,RELEASE-2022
83f43718-7736-4029-8c5f-047c65ce442c,TREE_025.basePlot.hbp,D05,TREE,TREE_025,23,TREE_025_0263,WGS84,45.494325,-89.58222,20.2,16N,462.1,0.2,26,0.5,mixedForest,tower,1600,,2016-08-29T20:59Z,2016-08-29T20:59Z,HBP.2016.TREE.01,HBP.TREE0250263.20160829,,,2,0.1,0.2,Y,N,WST| FRB| CSG,akantola@field-ops.org,troute@field-ops.org,,,20211222T022145Z,RELEASE-2022
283648a8-3df1-4510-af52-c336982d4436,TREE_045.basePlot.hbp,D05,TREE,TREE_045,39,TREE_045_0605,WGS84,45.495102,-89.583402,20.2,16N,460.2,0.2,240,1.1,mixedForest,tower,1600,,2016-08-31T16:50Z,2016-08-31T16:50Z,HBP.2016.TREE.01,HBP.TREE0450605.20160831,,,2,0.1,0.2,Y,N,CSG| WST| FRB,aacker@field-ops.org,kmcmahon@neoninc.org,,,20211222T022145Z,RELEASE-2022
d3a85fc5-23f8-4328-a1ba-eb8d44e71b28,TREE_040.basePlot.hbp,D05,TREE,TREE_040,23,TREE_040_0313,WGS84,45.495318,-89.585717,20.2,16N,458.3,0.2,195.3,0.8,mixedForest,tower,1600,,2016-08-31T17:03Z,2016-08-31T17:03Z,HBP.2016.TREE.01,HBP.TREE0400313.20160831,,,2,0.1,0.2,Y,N,FRB| WST,jjaworski@field-ops.org,gnelson@field-ops.org,,,20211222T022145Z,RELEASE-2022
cbfec588-8e2f-4e1d-9f57-83b0450152da,TREE_045.basePlot.hbp,D05,TREE,TREE_045,23,TREE_045_0457,WGS84,45.495102,-89.583402,20.2,16N,460.2,0.2,240,1.1,mixedForest,tower,1600,,2016-08-31T17:20Z,2016-08-31T17:20Z,HBP.2016.TREE.01,HBP.TREE0450457.20160831,,,2,0.1,0.2,Y,N,CSG| FRB,aacker@field-ops.org,kmcmahon@neoninc.org,,,20211222T022145Z,RELEASE-2022
2cedfe37-825e-4575-bd03-95d3ae9e0fd5,TREE_040.basePlot.hbp,D05,TREE,TREE_040,41,TREE_040_0861,WGS84,45.495318,-89.585717,20.2,16N,458.3,0.2,195.3,0.8,mixedForest,tower,1600,,2016-08-31T17:50Z,2016-08-31T17:50Z,HBP.2016.TREE.01,HBP.TREE0400861.20160831,,,2,0.1,0.2,Y,N,FRB| CSG,jjaworski@field-ops.org,gnelson@field-ops.org,,,20211222T022145Z,RELEASE-2022
1d780fb8-1df9-45f5-8fe3-847d5fd6d17b,TREE_048.basePlot.hbp,D05,TREE,TREE_048,41,TREE_048_851,WGS84,45.495481,-89.579211,20.1,16N,460.5,0.2,0,0,woodyWetlands,tower,1600,,2016-08-31T17:55Z,2016-08-31T17:55Z,HBP.2016.TREE.01,HBP.TREE048851.20160831,,,2,0.1,0.2,Y,N,CSG|WST|FRB,aacker@field-ops.org,kmcmahon@neoninc.org,,,20211222T022145Z,RELEASE-2022
b03e6486-9a63-4291-9ae5-2752abe13cb0,TREE_047.basePlot.hbp,D05,TREE,TREE_047,41,TREE_047_0806,WGS84,45.495261,-89.58799,20.3,16N,460.1,0.3,0,0,deciduousForest,tower,1600,,2016-08-31T18:20Z,2016-08-31T18:20Z,HBP.2016.TREE.01,HBP.TREE0470806.20160831,,,2,0.1,0.2,Y,N,FRB| WST| CSG,jjaworski@field-ops.org,gnelson@field-ops.org,,,20211222T022145Z,RELEASE-2022
b3c8abd5-6666-4041-a1d8-62294370818f,TREE_048.basePlot.hbp,D05,TREE,TREE_048,39,TREE_048_514,WGS84,45.495481,-89.579211,20.1,16N,460.5,0.2,0,0,woodyWetlands,tower,1600,,2016-08-31T18:30Z,2016-08-31T18:30Z,HBP.2016.TREE.01,HBP.TREE048514.20160831,,,2,0.1,0.2,Y,N,CSG,aacker@field-ops.org,kmcmahon@neoninc.org,,,20211222T022145Z,RELEASE-2022
72a9b4ec-a673-45df-a6a1-f707bae9eb99,TREE_047.basePlot.hbp,D05,TREE,TREE_047,39,TREE_047_0646,WGS84,45.495261,-89.58799,20.3,16N,460.1,0.3,0,0,deciduousForest,tower,1600,,2016-08-31T18:42Z,2016-08-31T18:42Z,HBP.2016.TREE.01,HBP.TREE0470646.20160831,,,2,0.1,0.2,Y,N,FRB| WST| CSG,jjaworski@field-ops.org,gnelson@field-ops.org,,,20211222T022145Z,RELEASE-2022
0699ef0e-2048-4b45-97e5-6f5508c03002,TREE_044.basePlot.hbp,D05,TREE,TREE_044,39,TREE_044_0595,WGS84,45.494653,-89.579154,20.3,16N,462.9,0.3,81,0.9,deciduousForest,tower,1600,,2016-08-31T19:00Z,2016-08-31T19:00Z,HBP.2016.TREE.01,HBP.TREE0440595.20160831,,,2,0.1,0.2,Y,N,CSG| FRB,aacker@field-ops.org,kmcmahon@neoninc.org,,,20211222T022145Z,RELEASE-2022
af67d5d1-20d6-47e3-8ca7-a6045b60777f,TREE_041.basePlot.hbp,D05,TREE,TREE_041,41,TREE_041_0912,WGS84,45.494189,-89.587995,20.2,16N,464.8,0.2,0,0,deciduousForest,tower,1600,,2016-08-31T19:04Z,2016-08-31T19:04Z,HBP.2016.TREE.01,HBP.TREE0410912.20160831,,,2,0.1,0.2,Y,N,CSG| WST| FRB,jjaworski@field-ops.org,gnelson@field-ops.org,,,20211222T022145Z,RELEASE-2022
1f471c9b-d314-40ad-a1ec-0daf68c40648,TREE_044.basePlot.hbp,D05,TREE,TREE_044,41,TREE_044_0945,WGS84,45.494653,-89.579154,20.3,16N,462.9,0.3,81,0.9,deciduousForest,tower,1600,,2016-08-31T19:21Z,2016-08-31T19:21Z,HBP.2016.TREE.01,HBP.TREE0440945.20160831,,,2,0.1,0.2,Y,N,CSG| WST| FRB,aacker@field-ops.org,kmcmahon@neoninc.org,,,20211222T022145Z,RELEASE-2022
98c800aa-b9e7-403d-a71e-a8e7c80147d1,TREE_041.basePlot.hbp,D05,TREE,TREE_041,21,TREE_041_0073,WGS84,45.494189,-89.587995,20.2,16N,464.8,0.2,0,0,deciduousForest,tower,1600,,2016-08-31T19:29Z,2016-08-31T19:29Z,HBP.2016.TREE.01,HBP.TREE0410073.20160831,,,2,0.1,0.2,Y,N,CSG| FRB,jjaworski@field-ops.org,gnelson@field-ops.org,,,20211222T022145Z,RELEASE-2022
ffdde246-5c23-4b74-ba17-19f8f4e52ae7,TREE_043.basePlot.hbp,D05,TREE,TREE_043,39,TREE_043_0695,WGS84,45.494978,-89.577266,20.2,16N,466.7,0.2,118,0.8,mixedForest,tower,1600,,2016-08-31T19:55Z,2016-08-31T19:55Z,HBP.2016.TREE.01,HBP.TREE0430695.20160831,,,2,0.1,0.2,Y,N,CSG| WST| FRB,aacker@field-ops.org,kmcmahon@neoninc.org,,,20211222T022145Z,RELEASE-2022
bdb5b4c8-4688-4b74-b507-3f363c46365c,TREE_043.basePlot.hbp,D05,TREE,TREE_043,41,TREE_043_855,WGS84,45.494978,-89.577266,20.2,16N,466.7,0.2,118,0.8,mixedForest,tower,1600,,2016-08-31T20:20Z,2016-08-31T20:20Z,HBP.2016.TREE.01,HBP.TREE043855.20160831,,,2,0.1,0.2,Y,N,CSG| WST| FRB,aacker@field-ops.org,kmcmahon@neoninc.org,,,20211222T022145Z,RELEASE-2022
d6577617-ee62-4002-aba6-4416ff16aee4,TREE_053.basePlot.hbp,D05,TREE,TREE_053,23,TREE_053_366,WGS84,45.491645,-89.592476,20.2,16N,463.2,0.3,0,0,deciduousForest,tower,1600,Non-agricultural,2017-08-08T17:23Z,2017-08-08T17:23Z,HBP.2017.TREE.01,HBP.TREE053366.20170808,,NEON.DOC.014037vF,2,0.1,0.2,Y,N,"",[{'record_id':'4de01a4d-e7cb-4e2a-a191-1cd3a31d015d'}],[{'record_id':'ab1d1c22-b585-4cb9-aa31-9d539fb4fc23'}],,,20211221T210038Z,RELEASE-2022
228e2b98-baf8-456d-b7c4-3c324d1aa4b2,TREE_053.basePlot.hbp,D05,TREE,TREE_053,41,TREE_053_900,WGS84,45.491645,-89.592476,20.2,16N,463.2,0.3,0,0,deciduousForest,tower,1600,Non-agricultural,2017-08-08T17:51Z,2017-08-08T17:51Z,HBP.2017.TREE.01,HBP.TREE053900.20170808,,NEON.DOC.014037vF,2,0.1,0.2,Y,N,"",[{'record_id':'c6b31c7a-5e0e-44c7-8fe6-0ec15f025d02'}],[{'record_id':'38924435-f533-4c97-8a0c-83f8c27c399b'}],,,20211221T210038Z,RELEASE-2022
4d99cffc-c744-42cf-a0a1-fa5a59056fe1,TREE_054.basePlot.hbp,D05,TREE,TREE_054,21,TREE_054_197,WGS84,45.49057,-89.593198,20.3,16N,463.1,0.3,16,1.3,mixedForest,tower,1600,Non-agricultural,2017-08-08T18:43Z,2017-08-08T18:43Z,HBP.2017.TREE.01,HBP.TREE054197.20170808,,NEON.DOC.014037vF,2,0.1,0.2,Y,N,"",[{'record_id':'c6b31c7a-5e0e-44c7-8fe6-0ec15f025d02'}],[{'record_id':'38924435-f533-4c97-8a0c-83f8c27c399b'}],,,20211221T210038Z,RELEASE-2022
0c09f799-a8e1-403d-af82-a7c11a42402c,TREE_054.basePlot.hbp,D05,TREE,TREE_054,41,TREE_054_930,WGS84,45.49057,-89.593198,20.3,16N,463.1,0.3,16,1.3,mixedForest,tower,1600,Non-agricultural,2017-08-08T19:27Z,2017-08-08T19:27Z,HBP.2017.TREE.01,HBP.TREE054930.20170808,,NEON.DOC.014037vF,2,0.1,0.2,Y,N,"",[{'record_id':'c6b31c7a-5e0e-44c7-8fe6-0ec15f025d02'}],[{'record_id':'38924435-f533-4c97-8a0c-83f8c27c399b'}],,,20211221T210038Z,RELEASE-2022
3fa0b25d-9e4e-4e57-937c-3ffaf79a0743,TREE_055.basePlot.hbp,D05,TREE,TREE_055,39,TREE_055_633,WGS84,45.49189,-89.594035,20.2,16N,463.2,0.4,3.9,0.9,deciduousForest,tower,1600,Non-agricultural,2017-08-08T20:05Z,2017-08-08T20:05Z,HBP.2017.TREE.01,HBP.TREE055633.20170808,,NEON.DOC.014037vF,2,0.1,0.2,Y,N,"",[{'record_id':'c6b31c7a-5e0e-44c7-8fe6-0ec15f025d02'}],[{'record_id':'38924435-f533-4c97-8a0c-83f8c27c399b'}],,,20211221T210038Z,RELEASE-2022
2dec73bc-3bf8-47f5-9fe6-63b0c1a0fa34,TREE_055.basePlot.hbp,D05,TREE,TREE_055,41,TREE_055_898,WGS84,45.49189,-89.594035,20.2,16N,463.2,0.4,3.9,0.9,deciduousForest,tower,1600,Non-agricultural,2017-08-08T20:35Z,2017-08-08T20:35Z,HBP.2017.TREE.01,HBP.TREE055898.20170808,,NEON.DOC.014037vF,2,0.1,0.2,Y,N,"",[{'record_id':'4de01a4d-e7cb-4e2a-a191-1cd3a31d015d'}],[{'record_id':'ab1d1c22-b585-4cb9-aa31-9d539fb4fc23'}],,,20211221T210038Z,RELEASE-2022
b93b9776-22d5-4eef-84c3-1aefb1fe9d04,TREE_051.basePlot.hbp,D05,TREE,TREE_051,41,TREE_051_852,WGS84,45.493514,-89.593697,20.1,16N,462.6,0.2,125,1.8,deciduousForest,tower,1600,Non-agricultural,2017-08-08T21:02Z,2017-08-08T21:02Z,HBP.2017.TREE.01,HBP.TREE051852.20170808,,NEON.DOC.014037vF,2,0.1,0.2,Y,N,"",[{'record_id':'4de01a4d-e7cb-4e2a-a191-1cd3a31d015d'}],[{'record_id':'ab1d1c22-b585-4cb9-aa31-9d539fb4fc23'}],,,20211221T210038Z,RELEASE-2022
d8f8d825-4068-4688-9836-db7efd7d38c1,TREE_051.basePlot.hbp,D05,TREE,TREE_051,39,TREE_051_713,WGS84,45.493514,-89.593697,20.1,16N,462.6,0.2,125,1.8,deciduousForest,tower,1600,Non-agricultural,2017-08-08T21:07Z,2017-08-08T21:07Z,HBP.2017.TREE.01,HBP.TREE051713.20170808,,NEON.DOC.014037vF,2,0.1,0.2,Y,N,"",[{'record_id':'c6b31c7a-5e0e-44c7-8fe6-0ec15f025d02'}],[{'record_id':'38924435-f533-4c97-8a0c-83f8c27c399b'}],,,20211221T210038Z,RELEASE-2022
da710f73-4cdf-49b4-a5ac-cbc6c29abeac,TREE_046.basePlot.hbp,D05,TREE,TREE_046,39,TREE_046_638,WGS84,45.49355,-89.592162,20.2,16N,465.5,0.3,0,0,deciduousForest,tower,1600,Non-agricultural,2017-08-08T21:36Z,2017-08-08T21:36Z,HBP.2017.TREE.01,HBP.TREE046638.20170808,,NEON.DOC.014037vF,2,0.1,0.2,Y,N,"",[{'record_id':'c6b31c7a-5e0e-44c7-8fe6-0ec15f025d02'}],[{'record_id':'38924435-f533-4c97-8a0c-83f8c27c399b'}],,,20211221T210038Z,RELEASE-2022
e7ade72d-ce50-48ec-8861-68c9250a9f1f,TREE_046.basePlot.hbp,D05,TREE,TREE_046,23,TREE_046_260,WGS84,45.49355,-89.592162,20.2,16N,465.5,0.3,0,0,deciduousForest,tower,1600,Non-agricultural,2017-08-08T22:03Z,2017-08-08T22:03Z,HBP.2017.TREE.01,HBP.TREE046260.20170808,,NEON.DOC.014037vF,2,0.1,0.2,Y,N,"",[{'record_id':'c6b31c7a-5e0e-44c7-8fe6-0ec15f025d02'}],[{'record_id':'38924435-f533-4c97-8a0c-83f8c27c399b'}],,,20211221T210038Z,RELEASE-2022
eec7745d-f1e2-4d95-9ad7-f5c3bd2bbbcf,TREE_049.basePlot.hbp,D05,TREE,TREE_049,21,TREE_049_035,WGS84,45.493852,-89.591026,20.2,16N,468.3,0.3,0,0,deciduousForest,tower,1600,Non-agricultural,2017-08-08T22:29Z,2017-08-08T22:29Z,HBP.2017.TREE.01,HBP.TREE049035.20170808,,NEON.DOC.014037vF,2,0.1,0.2,Y,N,"",[{'record_id':'c6b31c7a-5e0e-44c7-8fe6-0ec15f025d02'}],[{'record_id':'38924435-f533-4c97-8a0c-83f8c27c399b'}],,,20211221T210038Z,RELEASE-2022
