uid,namedLocation,date,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,easting,northing,utmZone,elevation,elevationUncertainty,samplingImpractical,eventID,eventType,dataCollected,subplotsSampled,samplingProtocolVersion,targetTaxaPresent,woodyTargetTaxaPresent,nonWoodyTargetTaxaPresent,treesPresent,treesAbsentList,shrubsPresent,shrubsAbsentList,lianasPresent,lianasAbsentList,nestedSubplotAreaShrubSapling,nestedSubplotAreaLiana,totalSampledAreaTrees,totalSampledAreaShrubSapling,totalSampledAreaLiana,remarks,measuredBy,recordedBy,dataQF,publicationDate,release,cactiPresent,cactiAbsentList,fernsPresent,fernsAbsentList,yuccasPresent,yuccasAbsentList,palmsPresent,palmsAbsentList,ocotillosPresent,ocotillosAbsentList,xerophyllumPresent,xerophyllumAbsentList,nestedSubplotAreaOther,totalSampledAreaOther
7574b9b1-82c0-4a4a-9833-717a709352d4,TREE_057.basePlot.vst,2016-10-18,D05,TREE,TREE_057,tower,mixedForest,45.492749,-89.58023,WGS84,20.1,298390.09,5040929.5,16N,464.5,0.2,,vst_TREE_2016,,,,NEON.DOC.000987vE,Y,,,Y,presentInAll,Y,presentInAll,N,,25,noneSelected,800,100,800,Ferns measured 2016-09-01,kmcmahon@neoninc.org,ameade@field-ops.org,,20220104T180634Z,RELEASE-2022,,,,,,,,,,,,,,
d8274f5f-2b84-4c7a-a033-b085d3e98f4b,TREE_044.basePlot.vst,2016-10-19,D05,TREE,TREE_044,tower,deciduousForest,45.494653,-89.579154,WGS84,20.3,298480.96,5041138.32,16N,462.9,0.3,,vst_TREE_2016,,,,NEON.DOC.000987vE,Y,,,Y,presentInAll,Y,presentInAll,N,,10,noneSelected,800,40,800,Ferns not measured 2016,kmcmahon@neoninc.org,ameade@field-ops.org,,20220104T180634Z,RELEASE-2022,,,,,,,,,,,,,,
2c8a8af2-76cb-4f14-9b70-c127ef6bc196,TREE_043.basePlot.vst,2016-10-19,D05,TREE,TREE_043,tower,mixedForest,45.494978,-89.577266,WGS84,20.2,298629.64,5041169.69,16N,466.7,0.2,,vst_TREE_2016,,,,NEON.DOC.000987vE,Y,,,Y,presentInAll,Y,presentInAll,N,,10,noneSelected,800,40,800,Ferns not measured 2016,kmcmahon@neoninc.org,ameade@field-ops.org,,20220104T180634Z,RELEASE-2022,,,,,,,,,,,,,,
4c367425-03d6-432e-92db-235838038266,TREE_040.basePlot.vst,2016-10-20,D05,TREE,TREE_040,tower,mixedForest,45.495318,-89.585717,WGS84,20.2,297970.56,5041228.7,16N,458.3,0.2,,vst_TREE_2016,,,,NEON.DOC.000987vE,Y,,,Y,presentInAll,Y,presentInAll,N,,25,noneSelected,800,100,800,Ferns not measured 2016,kmcmahon@neoninc.org,ameade@field-ops.org,,20220104T180634Z,RELEASE-2022,,,,,,,,,,,,,,
e8387374-429b-43bb-9f9d-cf6cf71fe260,TREE_049.basePlot.vst,2017-08-20,D05,TREE,TREE_049,tower,deciduousForest,45.493852,-89.591026,WGS84,20.2,297550.5,5041079.21,16N,468.3,0.3,,vst_TREE_2017,,,21 | 23,NEON.DOC.000987vG,N,,,"",,"",,"",,100,noneSelected,800,400,800,,akantola@battelleecology.org,kstyers@battelleecology.org,,20220104T174100Z,RELEASE-2022,,,,,,,,,,,,,,
ea0d7744-41a9-4d86-b975-f2017fb680f0,TREE_025.basePlot.vst,2017-08-28,D05,TREE,TREE_025,tower,mixedForest,45.494325,-89.58222,WGS84,20.2,298240.24,5041109.59,16N,462.1,0.2,,vst_TREE_2017,,,21 | 23,NEON.DOC.000987vG,N,,,"",,"",,"",,25,noneSelected,800,100,800,,kmcmahon@neoninc.org,akantola@battelleecology.org,,20220104T174100Z,RELEASE-2022,,,,,,,,,,,,,,
969377e2-9670-48c8-a55b-a03934482ad0,TREE_056.basePlot.vst,2017-08-28,D05,TREE,TREE_056,tower,mixedForest,45.492738,-89.591768,WGS84,20.2,297488.53,5040957.32,16N,465.4,0.3,,vst_TREE_2017,,,21 | 41,NEON.DOC.000987vG,N,,,"",,"",,"",,100,noneSelected,800,400,800,,kstyers@battelleecology.org,ahacker@battelleecology.org,,20220104T174100Z,RELEASE-2022,,,,,,,,,,,,,,
63b445a3-55ab-48be-9eb5-3dacf0a8bc5d,TREE_046.basePlot.vst,2017-08-29,D05,TREE,TREE_046,tower,deciduousForest,45.49355,-89.592162,WGS84,20.2,297460.65,5041048.52,16N,465.5,0.3,,vst_TREE_2017,,,23 | 39,NEON.DOC.000987vG,Y,,,Y,,Y,,N,,noneSelected,noneSelected,800,800,800,,kmcmahon@neoninc.org,kstyers@battelleecology.org,,20220104T174100Z,RELEASE-2022,,,,,,,,,,,,,,
7b00303a-32de-48d2-8f5e-d53c767883cb,TREE_042.basePlot.vst,2017-08-29,D05,TREE,TREE_042,tower,deciduousForest,45.495221,-89.591099,WGS84,20.3,297549.7,5041231.48,16N,465.5,0.3,,vst_TREE_2017,,,23 | 41,NEON.DOC.000987vG,N,,,"",,"",,"",,noneSelected,noneSelected,800,800,800,,kstyers@battelleecology.org,akantola@battelleecology.org,,20220104T174100Z,RELEASE-2022,,,,,,,,,,,,,,
a82b8a4a-0fc5-48eb-ac9a-fa91cd39a07c,TREE_053.basePlot.vst,2017-08-30,D05,TREE,TREE_053,tower,deciduousForest,45.491645,-89.592476,WGS84,20.2,297429.29,5040837.68,16N,463.2,0.3,,vst_TREE_2017,,,23 | 41,NEON.DOC.000987vE,N,,,"",,"",,"",,noneSelected,noneSelected,800,800,800,,kmcmahon@neoninc.org,kpalo@battelleecology.org,,20220104T174100Z,RELEASE-2022,,,,,,,,,,,,,,
546b0b3a-b0e7-4a66-ba17-a728cd3711b7,TREE_050.basePlot.vst,2017-08-30,D05,TREE,TREE_050,tower,evergreenForest,45.49009,-89.590096,WGS84,20.2,297609.68,5040658.92,16N,465.6,0.2,,vst_TREE_2017,,,39 | 41,NEON.DOC.000987vG,N,,,"",,"",,"",,10,noneSelected,800,40,800,,kmcmahon@neoninc.org,akantola@battelleecology.org,,20220104T174100Z,RELEASE-2022,,,,,,,,,,,,,,
5f5cad0d-f493-4171-9e85-7f8ac345c9e3,TREE_054.basePlot.vst,2017-08-30,D05,TREE,TREE_054,tower,mixedForest,45.49057,-89.593198,WGS84,20.3,297369.01,5040720.07,16N,463.1,0.3,,vst_TREE_2017,,,21 | 41,NEON.DOC.000987vE,N,,,"",,"",,"",,10,noneSelected,800,40,800,,kmcmahon@neoninc.org,kpalo@battelleecology.org,,20220104T174100Z,RELEASE-2022,,,,,,,,,,,,,,
b0dd6cd9-8c1f-4730-a824-ddf33d80b42f,TREE_041.basePlot.vst,2017-08-30,D05,TREE,TREE_041,tower,deciduousForest,45.494189,-89.587995,WGS84,20.2,297788.53,5041109.01,16N,464.8,0.2,,vst_TREE_2017,,,21 | 41,NEON.DOC.000987vG,N,,,"",,"",,"",,100,noneSelected,800,400,800,,ahacker@battelleecology.org,akantola@battelleecology.org,,20220104T174100Z,RELEASE-2022,,,,,,,,,,,,,,
7bba642c-e402-4981-9b8c-a08c79435ba5,TREE_051.basePlot.vst,2017-09-11,D05,TREE,TREE_051,tower,deciduousForest,45.493514,-89.593697,WGS84,20.1,297340.59,5041048.39,16N,462.6,0.2,,vst_TREE_2017,,,39 | 41,NEON.DOC.000987vG,N,,,"",,"",,"",,100,noneSelected,800,400,800,,kmcmahon@neoninc.org,kpalo@battelleecology.org,,20220104T183912Z,RELEASE-2022,,,,,,,,,,,,,,
02ef7e40-9b29-4405-b48f-d7a729914811,TREE_039.basePlot.vst,2017-09-11,D05,TREE,TREE_039,tower,mixedForest,45.493221,-89.582576,WGS84,20.2,298208.48,5040987.83,16N,463.2,0.3,,vst_TREE_2017,,,23 | 41,NEON.DOC.000987vG,N,,,"",,"",,"",,100,noneSelected,800,400,800,,kstyers@battelleecology.org,tspadea@battelleecology.org,,20220104T183912Z,RELEASE-2022,,,,,,,,,,,,,,
e0a4736c-3d12-4414-a740-506c412bd157,TREE_057.basePlot.vst,2017-09-11,D05,TREE,TREE_057,tower,mixedForest,45.492749,-89.58023,WGS84,20.1,298390.09,5040929.5,16N,464.5,0.2,,vst_TREE_2017,,,23 | 39,NEON.DOC.000987vG,N,,,"",,"",,"",,25,noneSelected,800,100,800,,tspadea@battelleecology.org,kstyers@battelleecology.org,,20220104T183912Z,RELEASE-2022,,,,,,,,,,,,,,
e024ae86-bb5c-4acc-b571-cfbabcba8e16,TREE_043.basePlot.vst,2017-09-12,D05,TREE,TREE_043,tower,mixedForest,45.494978,-89.577266,WGS84,20.2,298629.64,5041169.69,16N,466.7,0.2,,vst_TREE_2017,,,39 | 41,NEON.DOC.000987vG,N,,,"",,"",,"",,10,noneSelected,800,40,800,,kpalo@battelleecology.org,kmcmahon@neoninc.org,,20220104T183912Z,RELEASE-2022,,,,,,,,,,,,,,
b95c270c-20b9-4512-99a9-b5ae83e9d8c7,TREE_048.basePlot.vst,2017-09-12,D05,TREE,TREE_048,tower,woodyWetlands,45.495481,-89.579211,WGS84,20.1,298479.47,5041230.45,16N,460.5,0.2,,vst_TREE_2017,,,39 | 41,NEON.DOC.000987vG,N,,,"",,"",,"",,10,noneSelected,800,40,800,,kmcmahon@neoninc.org,kpalo@battelleecology.org,,20220104T183912Z,RELEASE-2022,,,,,,,,,,,,,,
ca597730-3827-4037-a451-c2c4ea82e786,TREE_044.basePlot.vst,2017-09-12,D05,TREE,TREE_044,tower,deciduousForest,45.494653,-89.579154,WGS84,20.3,298480.96,5041138.32,16N,462.9,0.3,,vst_TREE_2017,,,39 | 41,NEON.DOC.000987vG,N,,,"",,"",,"",,10,noneSelected,800,40,800,,kmcmahon@neoninc.org,kpalo@battelleecology.org,,20220104T183912Z,RELEASE-2022,,,,,,,,,,,,,,
78ddf9d8-2ca4-4bb1-8ec8-bf2c70cbce4b,TREE_047.basePlot.vst,2017-09-13,D05,TREE,TREE_047,tower,deciduousForest,45.495261,-89.58799,WGS84,20.3,297792.76,5041228.09,16N,460.1,0.3,,vst_TREE_2017,,,39 | 41,NEON.DOC.000987vG,N,,,"",,"",,"",,noneSelected,noneSelected,800,800,800,,kmcmahon@neoninc.org,kpalo@battelleecology.org,,20220104T183912Z,RELEASE-2022,,,,,,,,,,,,,,
5e269f7a-72ad-469e-8114-61f81d4a5aac,TREE_045.basePlot.vst,2017-09-13,D05,TREE,TREE_045,tower,mixedForest,45.495102,-89.583402,WGS84,20.2,298150.66,5041198.88,16N,460.2,0.2,,vst_TREE_2017,,,23 | 39,NEON.DOC.000987vG,N,,,"",,"",,"",,25,noneSelected,800,100,800,,tspadea@battelleecology.org,kstyers@battelleecology.org,,20220104T183912Z,RELEASE-2022,,,,,,,,,,,,,,
2dd548fb-60e5-4348-a1d8-1cd536ac75a2,TREE_052.basePlot.vst,2017-09-13,D05,TREE,TREE_052,tower,woodyWetlands,45.491181,-89.590168,WGS84,20.2,297607.96,5040780.31,16N,458.2,0.2,,vst_TREE_2017,,,21 | 23,NEON.DOC.000987vG,N,,,"",,"",,"",,10,noneSelected,800,40,800,,kstyers@battelleecology.org,tspadea@battelleecology.org,,20220104T183912Z,RELEASE-2022,,,,,,,,,,,,,,
39b88e53-21f0-4cc9-922b-8d9c14adf43c,TREE_040.basePlot.vst,2017-09-13,D05,TREE,TREE_040,tower,mixedForest,45.495318,-89.585717,WGS84,20.2,297970.56,5041228.7,16N,458.3,0.2,,vst_TREE_2017,,,23 | 41,NEON.DOC.000987vG,N,,,"",,"",,"",,25,noneSelected,800,100,800,,kstyers@battelleecology.org,kmcmahon@neoninc.org,,20220104T183912Z,RELEASE-2022,,,,,,,,,,,,,,
5fd7a818-4ad2-4314-acd7-840064506766,TREE_055.basePlot.vst,2017-09-19,D05,TREE,TREE_055,tower,deciduousForest,45.49189,-89.594035,WGS84,20.2,297308.35,5040868.83,16N,463.2,0.4,,vst_TREE_2017,,,39 | 41,NEON.DOC.000987vG,Y,,,Y,,Y,,N,,noneSelected,noneSelected,800,800,800,,tspadea@battelleecology.org,kstyers@battelleecology.org,,20220104T183912Z,RELEASE-2022,,,,,,,,,,,,,,
babd5d4a-45e1-4f3e-b662-1ca3fb10f197,TREE_017.basePlot.vst,2017-10-23,D05,TREE,TREE_017,distributed,deciduousForest,45.492422,-89.576619,WGS84,20.2,298671.08,5040884.11,16N,465.8,0.2,,vst_TREE_2017,,,31 | 32 |  40 | 41,NEON.DOC.000987vG,N,,,,,,,,,1,noneSelected,400,8,400,,kmcmahon@neoninc.org,kpalo@battelleecology.org,,20220104T174728Z,RELEASE-2022,,,,,,,,,,,,,,
fd696b6f-6999-4652-ac0e-ea84f6f20326,TREE_019.basePlot.vst,2017-10-23,D05,TREE,TREE_019,distributed,mixedForest,45.494384,-89.574026,WGS84,20.3,298880.67,5041095.58,16N,466.4,0.3,,vst_TREE_2017,,,31 | 32 |  40 | 41,NEON.DOC.000987vG,N,,,,,,,,,10,noneSelected,400,80,400,,kmcmahon@neoninc.org,kpalo@battelleecology.org,,20220104T174728Z,RELEASE-2022,,,,,,,,,,,,,,
3504c9a1-1e3a-415f-ad32-4b667c61609d,TREE_010.basePlot.vst,2017-10-24,D05,TREE,TREE_010,distributed,deciduousForest,45.494884,-89.56329,WGS84,20.1,299721.28,5041124.29,16N,463.8,0.1,,vst_TREE_2017,,,31 | 32 |  40 | 41,NEON.DOC.000987vG,N,,,,,,,,,10,noneSelected,400,80,400,,kmcmahon@neoninc.org,tspadea@battelleecology.org,,20220104T174728Z,RELEASE-2022,,,,,,,,,,,,,,
fd679b81-c28a-42c1-bc0a-8f1f8a91315e,TREE_016.basePlot.vst,2017-10-24,D05,TREE,TREE_016,distributed,deciduousForest,45.495625,-89.566391,WGS84,20.2,299481.63,5041214.35,16N,466.1,0.2,,vst_TREE_2017,,,31 | 32 |  40 | 41,NEON.DOC.000987vG,N,,,,,,,,,10,noneSelected,400,80,400,,kmcmahon@neoninc.org,tspadea@battelleecology.org,,20220104T174728Z,RELEASE-2022,,,,,,,,,,,,,,
a288092e-49e1-426b-b167-66785182fb0e,TREE_001.basePlot.vst,2017-10-25,D05,TREE,TREE_001,distributed,evergreenForest,45.487729,-89.569881,WGS84,20.2,299180.87,5040345.87,16N,452.5,0.2,,vst_TREE_2017,,,31 | 32 |  40 | 41,NEON.DOC.000987vG,N,,,,,,,,,10,noneSelected,400,80,400,,kmcmahon@neoninc.org,tspadea@battelleecology.org,,20220104T174728Z,RELEASE-2022,,,,,,,,,,,,,,
ebf504c0-0507-4b6f-af4c-0589e32491be,TREE_009.basePlot.vst,2017-10-26,D05,TREE,TREE_009,distributed,woodyWetlands,45.485858,-89.569418,WGS84,20.3,299210.4,5040136.85,16N,449.6,0.5,,vst_TREE_2017,,,31 | 32 |  40 | 41,NEON.DOC.000987vG,N,,,,,,,,,10,noneSelected,400,80,400,,kmcmahon@neoninc.org,tspadea@battelleecology.org,,20220104T174728Z,RELEASE-2022,,,,,,,,,,,,,,
415f0c02-27d4-4992-b0a3-4e3282c740c0,TREE_014.basePlot.vst,2017-10-26,D05,TREE,TREE_014,distributed,mixedForest,45.486646,-89.569452,WGS84,20.2,299210.54,5040224.48,16N,454.9,0.3,,vst_TREE_2017,,,31 | 32 |  40 | 41,NEON.DOC.000987vG,N,,,,,,,,,1,noneSelected,400,8,400,,kmcmahon@neoninc.org,tspadea@battelleecology.org,,20220104T174728Z,RELEASE-2022,,,,,,,,,,,,,,
f1d1377b-c9d1-4f11-b501-681921a32963,TREE_060.basePlot.vst,2017-10-26,D05,TREE,TREE_060,distributed,mixedForest,45.498289,-89.568055,WGS84,20.2,299361.08,5041514.47,16N,464.6,0.3,,vst_TREE_2017,,,31 | 32 |  40 | 41,NEON.DOC.000987vG,N,,,,,,,,,1,noneSelected,400,8,400,,kmcmahon@neoninc.org,tspadea@battelleecology.org,,20220104T174728Z,RELEASE-2022,,,,,,,,,,,,,,
e787834e-49dc-4ae1-9474-a1aa9d564b2e,TREE_012.basePlot.vst,2017-10-30,D05,TREE,TREE_012,distributed,woodyWetlands,45.491401,-89.573517,WGS84,20.3,298909.82,5040762.91,16N,455.4,0.3,,vst_TREE_2017,,,31 | 32 |  40 | 41,NEON.DOC.000987vG,N,,,,,,,,,10,noneSelected,400,80,400,,shoffman@field-ops.org,kstyers@battelleecology.org,,20220104T174728Z,RELEASE-2022,,,,,,,,,,,,,,
0648aa9a-351c-4912-8549-0b6646c1dc27,TREE_005.basePlot.vst,2017-10-31,D05,TREE,TREE_005,distributed,woodyWetlands,45.481809,-89.5554,WGS84,20.2,300291.52,5039652.07,16N,447.8,0.2,,vst_TREE_2017,,,31 | 32 |  40 | 41,NEON.DOC.000987vG,N,,,,,,,,,10,noneSelected,400,80,400,,kstyers@battelleecology.org,shoffman@field-ops.org,,20220104T174728Z,RELEASE-2022,,,,,,,,,,,,,,
a93e9729-4b1e-447c-9ed0-d1a05b1df23a,TREE_011.basePlot.vst,2017-11-01,D05,TREE,TREE_011,distributed,woodyWetlands,45.497234,-89.554554,WGS84,20.1,300412.16,5041363.61,16N,452.1,0.2,,vst_TREE_2017,,,31 | 32 |  40 | 41,NEON.DOC.000987vG,N,,,,,,,,,10,noneSelected,400,80,400,,kstyers@battelleecology.org,kpalo@battelleecology.org,,20220104T180447Z,RELEASE-2022,,,,,,,,,,,,,,
7c563a1f-801c-453b-ae06-5290fe691093,TREE_018.basePlot.vst,2018-04-25,D05,TREE,TREE_018,distributed,evergreenForest,45.493691,-89.567838,WGS84,20.3,299361.7,5041003.11,16N,460.1,0.4,,vst_TREE_2017,,,31 | 32 |  40 | 41,NEON.DOC.000987vG,N,,,,,,,,,1,noneSelected,400,8,400,,kmcmahon@battelleecology.org,tspadea@battelleecology.org,,20220104T173925Z,RELEASE-2022,,,,,,,,,,,,,,
812de294-6156-4d9c-9c43-34747d212f07,TREE_003.basePlot.vst,2018-04-25,D05,TREE,TREE_003,distributed,deciduousForest,45.490243,-89.577675,WGS84,20.2,298580.79,5040644.68,16N,464.3,0.3,,vst_TREE_2017,,,31 | 32 |  40 | 41,NEON.DOC.000987vG,N,,,,,,,,,noneSelected,noneSelected,400,400,400,,kmcmahon@battelleecology.org,tspadea@battelleecology.org,,20220104T173925Z,RELEASE-2022,,,,,,,,,,,,,,
adbfb395-41f5-4350-8f4d-dc9195badd19,TREE_007.basePlot.vst,2018-04-26,D05,TREE,TREE_007,distributed,deciduousForest,45.496911,-89.557229,WGS84,20.2,300202.02,5041334.38,16N,456.7,0.2,,vst_TREE_2017,,,31 | 32 |  40 | 41,NEON.DOC.000987vG,N,,,,,,,,,3,noneSelected,400,24,400,,kmcmahon@battelleecology.org,tspadea@battelleecology.org,,20220104T173925Z,RELEASE-2022,,,,,,,,,,,,,,
0896d96f-2897-4fbd-b5bd-4acf5202cc78,TREE_008.basePlot.vst,2018-04-30,D05,TREE,TREE_008,distributed,woodyWetlands,45.480466,-89.55497,WGS84,20.2,300320.38,5039501.8,16N,447.8,0.3,,vst_TREE_2017,,,31 | 32 |  40 | 41,NEON.DOC.000987vG,N,,,,,,,,,noneSelected,noneSelected,400,400,400,,kmcmahon@battelleecology.org,tspadea@battelleecology.org,,20220104T173925Z,RELEASE-2022,,,,,,,,,,,,,,
b8fbfa76-de3c-4976-b9c6-a43cf140e722,TREE_006.basePlot.vst,2018-05-02,D05,TREE,TREE_006,distributed,mixedForest,45.491627,-89.551228,WGS84,20.3,300652.22,5040732.43,16N,466.2,0.4,,vst_TREE_2017,,,31 | 32 |  40 | 41,NEON.DOC.000987vG,N,,,"","","","","",,noneSelected,noneSelected,400,400,400,,tmiller@battelleecology.org,skacmarsky@battelleecology.org,,20220104T180803Z,RELEASE-2022,,,,,,,,,,,,,,
93c10097-548d-46f2-9b32-9e69bdc66fd9,TREE_004.basePlot.vst,2018-05-02,D05,TREE,TREE_004,distributed,woodyWetlands,45.479917,-89.556089,WGS84,20.2,300230.98,5039443.59,16N,448.9,0.2,,vst_TREE_2017,,,31 | 32 |  40 | 41,NEON.DOC.000987vG,N,,,"","","","","",,10,noneSelected,400,80,400,,tmiller@battelleecology.org,skacmarsky@battelleecology.org,,20220104T180803Z,RELEASE-2022,,,,,,,,,,,,,,
701dce5a-20f2-4f7b-88fe-1ed11b13a175,TREE_002.basePlot.vst,2018-05-07,D05,TREE,TREE_002,distributed,woodyWetlands,45.492353,-89.567781,WGS84,20.3,299361.4,5040854.32,16N,457.5,0.4,,vst_TREE_2017,,,31 | 32 |  40 | 41,NEON.DOC.000987vG,N,,,"","","","","",,10,noneSelected,400,80,400,,hcrowley@battelleecology.org,skacmarsky@battelleecology.org,,20220104T180803Z,RELEASE-2022,,,,,,,,,,,,,,
cb215f70-bac1-4644-9fbb-373325031544,TREE_023.basePlot.vst,2018-05-08,D05,TREE,TREE_023,distributed,mixedForest,45.488111,-89.551853,WGS84,20.2,300590.97,5040343.38,16N,457.4,0.2,,vst_TREE_2017,,,31 | 32 |  40 | 41,NEON.DOC.000987vG,Y,,,Y,presentInAll,Y,presentInAll,N,,10,noneSelected,400,80,400,,kmcmahon@battelleecology.org,tmiller@battelleecology.org,,20220104T180803Z,RELEASE-2022,,,,,,,,,,,,,,
f5c69c93-c1a0-417f-a92f-26c5e5b5abbc,TREE_015.basePlot.vst,2018-05-08,D05,TREE,TREE_015,distributed,mixedForest,45.48697,-89.554887,WGS84,20.2,300349.86,5040224.16,16N,462.1,0.5,,vst_TREE_2017,,,31 | 32 |  40 | 41,NEON.DOC.000987vG,N,,,"","","","","",,10,noneSelected,400,80,400,,hcrowley@battelleecology.org,skacmarsky@battelleecology.org,,20220104T180803Z,RELEASE-2022,,,,,,,,,,,,,,
f47e873f-b19d-4fb4-a48e-9ec587cc65bc,TREE_025.basePlot.vst,2018-08-27,D05,TREE,TREE_025,tower,mixedForest,45.494325,-89.58222,WGS84,20.2,298240.24,5041109.59,16N,462.1,0.2,,vst_TREE_2018,,,21 | 23,NEON.DOC.000987vG,Y,Y,Y,Y,,Y,,N,,25,noneSelected,800,100,800,,,,,20220104T181841Z,RELEASE-2022,,,,,,,,,,,,,,
172ee650-c004-4069-880e-725e2baa66dd,TREE_039.basePlot.vst,2018-08-27,D05,TREE,TREE_039,tower,mixedForest,45.493221,-89.582576,WGS84,20.2,298208.48,5040987.83,16N,463.2,0.3,,vst_TREE_2018,,,23 | 41,NEON.DOC.000987vG,Y,Y,Y,Y,,Y,,N,,100,noneSelected,800,400,800,,,,,20220104T181841Z,RELEASE-2022,,,,,,,,,,,,,,
fb34d31c-f19a-40d6-b540-ca3803174502,TREE_042.basePlot.vst,2018-08-27,D05,TREE,TREE_042,tower,deciduousForest,45.495221,-89.591099,WGS84,20.3,297549.7,5041231.48,16N,465.5,0.3,,vst_TREE_2018,,,23 | 41,NEON.DOC.000987vG,Y,Y,Y,Y,,Y,,N,,noneSelected,noneSelected,800,800,800,,,,,20220104T181841Z,RELEASE-2022,,,,,,,,,,,,,,
3cb6cfea-2eee-4dba-aea7-78bbb9f92682,TREE_041.basePlot.vst,2018-08-27,D05,TREE,TREE_041,tower,deciduousForest,45.494189,-89.587995,WGS84,20.2,297788.53,5041109.01,16N,464.8,0.2,,vst_TREE_2018,,,21 | 41,NEON.DOC.000987vG,Y,Y,Y,Y,,Y,,N,,100,noneSelected,800,400,800,,,,,20220104T181841Z,RELEASE-2022,,,,,,,,,,,,,,
3219f6b9-6898-4822-9700-3204ff2af07d,TREE_040.basePlot.vst,2018-08-27,D05,TREE,TREE_040,tower,mixedForest,45.495318,-89.585717,WGS84,20.2,297970.56,5041228.7,16N,458.3,0.2,,vst_TREE_2018,,,23 | 41,NEON.DOC.000987vG,Y,Y,Y,Y,,Y,,N,,25,noneSelected,800,100,800,,,,,20220104T181841Z,RELEASE-2022,,,,,,,,,,,,,,
7ea643c2-1122-4a89-afb9-582c71848ba1,TREE_047.basePlot.vst,2018-08-28,D05,TREE,TREE_047,tower,deciduousForest,45.495261,-89.58799,WGS84,20.3,297792.76,5041228.09,16N,460.1,0.3,,vst_TREE_2018,,,39 | 41,NEON.DOC.000987vG,Y,Y,Y,Y,,Y,,N,,10,noneSelected,800,40,800,,,,,20220104T181841Z,RELEASE-2022,,,,,,,,,,,,,,
2acdb428-1c6a-4322-9b94-2e0e00b4060d,TREE_044.basePlot.vst,2018-08-29,D05,TREE,TREE_044,tower,deciduousForest,45.494653,-89.579154,WGS84,20.3,298480.96,5041138.32,16N,462.9,0.3,,vst_TREE_2018,,,39 | 41,NEON.DOC.000987vG,Y,Y,Y,Y,,Y,,N,,10,noneSelected,800,40,800,,,,,20220104T181841Z,RELEASE-2022,,,,,,,,,,,,,,
293779d1-e526-4ad2-aafe-b8df9df5ba91,TREE_048.basePlot.vst,2018-08-29,D05,TREE,TREE_048,tower,woodyWetlands,45.495481,-89.579211,WGS84,20.1,298479.47,5041230.45,16N,460.5,0.2,,vst_TREE_2018,,,39 | 41,NEON.DOC.000987vG,Y,Y,Y,Y,,Y,,N,,10,noneSelected,800,40,800,,,,,20220104T181841Z,RELEASE-2022,,,,,,,,,,,,,,
3de1de09-a560-4243-8357-c26f62eefc60,TREE_050.basePlot.vst,2018-08-29,D05,TREE,TREE_050,tower,evergreenForest,45.49009,-89.590096,WGS84,20.2,297609.68,5040658.92,16N,465.6,0.2,,vst_TREE_2018,,,39 | 41,NEON.DOC.000987vG,Y,Y,Y,Y,,Y,,N,,10,noneSelected,800,40,800,,,,,20220104T181841Z,RELEASE-2022,,,,,,,,,,,,,,
7f790d59-9d63-407b-b85e-f9eaeb8c051f,TREE_055.basePlot.vst,2018-08-29,D05,TREE,TREE_055,tower,deciduousForest,45.49189,-89.594035,WGS84,20.2,297308.35,5040868.83,16N,463.2,0.4,,vst_TREE_2018,,,39 | 41,NEON.DOC.000987vG,Y,Y,Y,Y,,Y,,N,,noneSelected,noneSelected,800,800,800,,,,,20220104T181841Z,RELEASE-2022,,,,,,,,,,,,,,
29da4546-1477-4985-8b39-58a098970429,TREE_057.basePlot.vst,2018-08-29,D05,TREE,TREE_057,tower,mixedForest,45.492749,-89.58023,WGS84,20.1,298390.09,5040929.5,16N,464.5,0.2,,vst_TREE_2018,,,23 | 39,NEON.DOC.000987vG,Y,Y,Y,Y,,Y,,N,,25,noneSelected,800,100,800,,,,,20220104T181841Z,RELEASE-2022,,,,,,,,,,,,,,
03ee3bba-a5f4-4fd3-b0fa-6903bbb04f89,TREE_054.basePlot.vst,2018-08-29,D05,TREE,TREE_054,tower,mixedForest,45.49057,-89.593198,WGS84,20.3,297369.01,5040720.07,16N,463.1,0.3,,vst_TREE_2018,,,21 | 41,NEON.DOC.000987vG,Y,Y,Y,Y,,Y,,N,,10,noneSelected,800,40,800,,,,,20220104T181841Z,RELEASE-2022,,,,,,,,,,,,,,
4d483092-f528-410e-94e3-84a54f4e8106,TREE_053.basePlot.vst,2018-08-29,D05,TREE,TREE_053,tower,deciduousForest,45.491645,-89.592476,WGS84,20.2,297429.29,5040837.68,16N,463.2,0.3,,vst_TREE_2018,,,23 | 41,NEON.DOC.000987vG,Y,Y,Y,Y,,Y,,N,,noneSelected,noneSelected,800,800,800,,,,,20220104T181841Z,RELEASE-2022,,,,,,,,,,,,,,
0491990c-aaf3-449b-8c2f-4807b9d183b1,TREE_051.basePlot.vst,2018-08-29,D05,TREE,TREE_051,tower,deciduousForest,45.493514,-89.593697,WGS84,20.1,297340.59,5041048.39,16N,462.6,0.2,,vst_TREE_2018,,,39 | 41,NEON.DOC.000987vG,Y,Y,Y,Y,,Y,,N,,100,noneSelected,800,400,800,,,,,20220104T181841Z,RELEASE-2022,,,,,,,,,,,,,,
